=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.07.29 13:21:36 =~=~=~=~=~=~=~=~=~=~=~=
0.1
218889,4.91,0.21
219140,4.91,0.21
219390,4.91,0.21
219642,4.91,0.21
219893,4.91,0.22
220144,4.91,0.20
220395,4.91,0.21
220647,4.91,0.20
220898,4.91,0.21
221149,4.91,0.21
221401,4.91,0.21
221651,4.91,0.20
221902,4.91,0.21
222154,4.91,0.22
222405,4.91,0.21
222656,4.91,0.21
222907,4.91,0.21
223159,4.91,0.21
223410,4.91,0.21
223661,4.91,0.21
223912,4.91,0.20
224163,4.91,0.21
224414,4.91,0.20
224665,4.91,0.20
224917,4.91,0.20
225168,4.91,0.21
225419,4.91,0.20
225670,4.91,0.20
225922,4.91,0.21
226172,4.91,0.21
226423,4.91,0.21
226674,4.91,0.22
226926,4.91,0.23
227177,4.90,0.23
227428,4.90,0.23
227679,4.90,0.23
227931,4.90,0.23
228182,4.90,0.23
228432,4.90,0.23
228683,4.90,0.23
228935,4.90,0.23
229186,4.91,0.21
229437,4.91,0.21
229688,4.91,0.21
229940,4.91,0.20
230191,4.91,0.21
230441,4.91,0.20
230693,4.91,0.21
230944,4.91,0.21
231195,4.91,0.20
231447,4.91,0.21
231698,4.91,0.21
231949,4.91,0.22
232200,4.91,0.23
232452,4.90,0.23
232702,4.90,0.23
232953,4.90,0.23
233204,4.90,0.23
233456,4.90,0.23
233707,4.90,0.23
233958,4.90,0.23
234209,4.91,0.21
234461,4.91,0.22
234712,4.91,0.21
234962,4.91,0.21
235214,4.91,0.20
235465,4.91,0.21
235716,4.91,0.21
235968,4.91,0.20
236219,4.91,0.21
236470,4.91,0.20
236721,4.91,0.21
236973,4.91,0.21
237223,4.91,0.24
237474,4.90,0.23
237726,4.90,0.24
237977,4.88,0.29
238228,4.89,0.28
238479,4.88,0.28
238730,4.88,0.30
238982,4.88,0.23
239233,4.90,0.30
239483,4.89,0.26
239734,4.89,0.26
239986,4.89,0.24
240237,4.89,0.23
240488,4.90,0.23
240739,4.90,0.26
240991,4.88,0.25
241242,4.90,0.24
241492,4.90,0.24
241743,4.90,0.24
241994,4.90,0.23
242246,4.90,0.23
242497,4.90,0.23
242748,4.90,0.24
242999,4.90,0.23
243251,4.90,0.23
243502,4.90,0.23
243752,4.90,0.23
244003,4.90,0.23
244255,4.90,0.23
244506,4.90,0.23
244757,4.90,0.23
245008,4.90,0.23
245260,4.90,0.23
245511,4.90,0.26
245762,4.89,0.27
246013,4.90,0.23
246264,4.90,0.23
246515,4.91,0.23
246766,4.90,0.23
247018,4.90,0.23
247269,4.90,0.23
247520,4.90,0.23
247771,4.90,0.23
248023,4.90,0.23
248273,4.91,0.21
248524,4.91,0.21
248775,4.91,0.21
249027,4.91,0.21
249278,4.91,0.20
249529,4.91,0.21
249781,4.91,0.21
250032,4.91,0.21
250283,4.91,0.21
250533,4.91,0.20
250785,4.91,0.20
251036,4.91,0.21
251287,4.91,0.21
251539,4.91,0.21
251790,4.91,0.21
252041,4.91,0.21
252292,4.91,0.21
252544,4.91,0.21
252794,4.91,0.21
253045,4.91,0.21
253297,4.91,0.21
253548,4.91,0.21
253799,4.91,0.21
254050,4.91,0.21
254302,4.91,0.21
254553,4.91,0.21
254803,4.91,0.21
255055,4.91,0.21
255306,4.91,0.21
255557,4.91,0.21
255809,4.91,0.21
256060,4.91,0.20
256311,4.91,0.21
256562,4.91,0.21
256814,4.91,0.21
257064,4.91,0.21
257315,4.90,0.23
257566,4.90,0.23
257818,4.90,0.23
258069,4.90,0.23
258320,4.90,0.23
258571,4.90,0.23
258823,4.90,0.23
259074,4.90,0.23
259324,4.90,0.23
259575,4.90,0.23
259827,4.91,0.21
260078,4.91,0.21
260329,4.91,0.21
260580,4.91,0.20
260832,4.91,0.21
261083,4.91,0.20
261334,4.91,0.21
261585,4.91,0.21
261836,4.91,0.21
262087,4.91,0.21
262338,4.91,0.21
262590,4.91,0.21
262841,4.91,0.21
263092,4.91,0.21
263344,4.91,0.21
263595,4.91,0.21
263845,4.91,0.21
264097,4.91,0.21
264348,4.91,0.21
264599,4.91,0.21
264850,4.91,0.20
265102,4.91,0.21
265353,4.88,0.24
265604,4.91,0.23
265854,4.90,0.23
266106,4.90,0.23
266357,4.90,0.23
266608,4.91,0.23
266859,4.90,0.23
267111,4.90,0.23
267362,4.91,0.21
267613,4.91,0.21
267865,4.91,0.23
268115,4.91,0.23
268366,4.90,0.23
268617,4.90,0.23
268869,4.91,0.23
269120,4.90,0.23
269371,4.90,0.23
269622,4.91,0.23
269874,4.90,0.23
270125,4.91,0.21
270375,4.91,0.20
270626,4.91,0.21
270878,4.91,0.20
271129,4.91,0.21
271380,4.91,0.21
271632,4.91,0.21
271883,4.91,0.21
272134,4.91,0.21
272385,4.91,0.21
272636,4.91,0.20
272887,4.91,0.22
273138,4.90,0.23
273390,4.90,0.23
273641,4.90,0.23
273892,4.91,0.23
274143,4.90,0.23
274395,4.90,0.23
274646,4.90,0.23
274896,4.90,0.23
275147,4.91,0.21
275399,4.91,0.21
275650,4.91,0.21
275901,4.91,0.21
276153,4.91,0.21
276404,4.91,0.21
276655,4.91,0.21
276905,4.91,0.21
277157,4.91,0.21
277408,4.91,0.20
277659,4.91,0.21
277911,4.91,0.21
278162,4.91,0.23
278413,4.90,0.23
278664,4.90,0.23
