time,voltage,average_voltage
2931534000,4.796493,4.769584
2986830000,4.790048,4.771195
3039703000,4.746542,4.773129
3100519000,4.752987,4.773934
3149929000,4.754598,4.772323
3257129000,4.786825,4.775062
3308465000,4.777157,4.774739
3357404000,4.778769,4.774901
3405887000,4.770712,4.77184
3455638000,4.749764,4.77039
3510102000,4.775546,4.768295
3563893000,4.796493,4.768939
3616676000,4.765878,4.770873
3678786000,4.777157,4.77329
3731960000,4.765878,4.774417
3781641000,4.793271,4.775062
3834736000,4.762655,4.773612
3892226000,4.769101,4.772645
3961430000,4.762655,4.771839
4016733000,4.765878,4.77345
4121829000,4.773934,4.77329
4176874000,4.783603,4.772001
4231679000,4.823886,4.777802
4284145000,4.775546,4.777641
4342234000,4.785214,4.779574
4403408000,4.748153,4.775063
4462723000,4.754598,4.774257
4521460000,4.765878,4.773934
4577796000,4.725594,4.770228
4629736000,4.735262,4.767167
4687558000,4.78038,4.767812
4755052000,4.759432,4.765395
4815277000,4.772323,4.760238
4874162000,4.746542,4.757338
4928035000,4.749764,4.753792
5042602000,4.772323,4.756209
5101036000,4.767489,4.757499
5155241000,4.759432,4.756855
5211333000,4.773934,4.761688
5268249000,4.770712,4.765234
5323704000,4.775546,4.76475
5381868000,4.770712,4.765878
5440669000,4.759432,4.764588
5501004000,4.772323,4.767167
5559921000,4.754598,4.76765
5615385000,4.786825,4.7691
5673487000,4.783603,4.770712
5731855000,4.762655,4.771034
5796096000,4.764266,4.770068
5854745000,4.746542,4.76765
5974532000,4.751376,4.765233
6030645000,4.762655,4.764427
6090640000,4.765878,4.765072
6150498000,4.746542,4.762494
6210260000,4.757821,4.762815
6272831000,4.770712,4.761205
6334487000,4.770712,4.759916
6389248000,4.752987,4.758949
6446565000,4.764266,4.758949
6506357000,4.790048,4.763299
6565300000,4.74493,4.762655
6629279000,4.777157,4.764105
6697500000,4.801328,4.76765
6757864000,4.785214,4.771517
6820254000,4.778769,4.773612
6937249000,4.752987,4.77184
7000093000,4.793271,4.774095
7059490000,4.748153,4.773612
7165137000,4.78038,4.775224
7208513000,4.752987,4.771518
7252529000,4.772323,4.774257
7293336000,4.746542,4.771195
7331973000,4.769101,4.767972
7370821000,4.762655,4.765716
7409480000,4.752987,4.763138
7448753000,4.767489,4.764589
7490521000,4.757821,4.761044
7534089000,4.806161,4.766845
7578536000,4.773934,4.7662
7620437000,4.793271,4.770228
7714628000,4.759432,4.768939
7758594000,4.798105,4.774096
7803163000,4.801328,4.777318
7848793000,4.772323,4.778285
7894142000,4.728817,4.775868
7941431000,4.773934,4.776513
7986917000,4.762655,4.776996
8032449000,4.759432,4.772323
8073542000,4.767489,4.771678
8112889000,4.786825,4.771034
8156866000,4.764266,4.771518
8198473000,4.775546,4.769261
8242117000,4.764266,4.765556
8285673000,4.80455,4.768778
8333714000,4.764266,4.772323
8438371000,4.78038,4.772968
8478357000,4.754598,4.772162
8518317000,4.801328,4.776351
8560620000,4.796493,4.779252
8608084000,4.770712,4.77764
8658053000,4.748153,4.776029
8707826000,4.762655,4.77474
8752089000,4.764266,4.77474
8794033000,4.773934,4.771678
8837852000,4.751376,4.77039
8883085000,4.772323,4.769584
8929495000,4.762655,4.770389
8977742000,4.767489,4.767005
9026860000,4.783603,4.765716
9073514000,4.773934,4.766039
9174102000,4.777157,4.768939
9220859000,4.812607,4.773934
9267969000,4.74493,4.772001
9311776000,4.761044,4.770712
9360480000,4.751376,4.770712
9410216000,4.786825,4.772162
9458709000,4.761044,4.772001
9509698000,4.751376,4.77039
9554339000,4.783603,4.77039
9601623000,4.764266,4.769423
9649065000,4.74493,4.7662
9701746000,4.786825,4.763621
9752009000,4.751376,4.764266
9801203000,4.790048,4.767167
9848951000,4.796493,4.771678
9952619000,4.751376,4.768134
9996865000,4.759432,4.767972
10045456000,4.777157,4.770551
10091235000,4.783603,4.770551
10146561000,4.767489,4.770873
10202367000,4.773934,4.773773
10254720000,4.736874,4.768778
10304829000,4.790048,4.772645
10353375000,4.767489,4.77039
10402421000,4.748153,4.765555
10456459000,4.757821,4.7662
10514042000,4.822275,4.772484
10563072000,4.773934,4.772162
10612005000,4.775546,4.771356
10663493000,4.78038,4.772645
10764029000,4.735262,4.768779
10822066000,4.754598,4.770551
10875381000,4.757821,4.767328
10930650000,4.751376,4.765717
10982153000,4.775546,4.768456
11034606000,4.770712,4.769745
11084459000,4.783603,4.765878
11137279000,4.754598,4.763944
11186281000,4.785214,4.764911
11240116000,4.74493,4.761365
11292983000,4.767489,4.764588
11349630000,4.761044,4.765234
11409022000,4.741707,4.763622
11461348000,4.78038,4.766522
11519773000,4.761044,4.765072
11631935000,4.748153,4.762816
11682640000,4.785214,4.762977
11740005000,4.765878,4.764105
11793390000,4.74493,4.760077
11856102000,4.765878,4.762172
11917340000,4.793271,4.76475
11968094000,4.814218,4.770067
12027631000,4.765878,4.772484
12080240000,4.752987,4.769744
12131908000,4.799716,4.773612
12189931000,4.802939,4.779091
12247171000,4.761044,4.776674
12309785000,4.740096,4.774096
12366290000,4.78038,4.777641
12422071000,4.764266,4.77748
12526205000,4.772323,4.775385
12584815000,4.786825,4.772645
12639700000,4.796493,4.775707
12702464000,4.752987,4.775707
12761262000,4.78038,4.773774
12820285000,4.749764,4.768456
12879857000,4.772323,4.769584
12937038000,4.765878,4.772162
12992162000,4.764266,4.770551
13048328000,4.752987,4.769423
13103797000,4.773934,4.769584
13164597000,4.777157,4.768617
13219510000,4.752987,4.764266
13276841000,4.751376,4.764105
13333698000,4.78038,4.764105
13454440000,4.751376,4.764266
13514602000,4.762655,4.763299
13573186000,4.732039,4.759915
13630908000,4.757821,4.759271
13692479000,4.814218,4.765394
13751524000,4.769101,4.764911
13819680000,4.775546,4.76475
13879164000,4.773934,4.766844
13940091000,4.777157,4.769423
13999835000,4.769101,4.768294
14057412000,4.794882,4.772645
14115361000,4.761044,4.772484
14173480000,4.783603,4.77764
14236364000,4.770712,4.77893
14298198000,4.741707,4.771679
14408168000,4.78038,4.772807
14477732000,4.736874,4.768939
14537385000,4.752987,4.766845
14627837000,4.749764,4.764105
14672034000,4.78038,4.765233
14726301000,4.761044,4.761849
14769666000,4.790048,4.76475
14809399000,4.778769,4.764266
14852141000,4.762655,4.76346
14894632000,4.777157,4.767005
14936219000,4.790048,4.767972
14981091000,4.790048,4.77329
15027678000,4.790048,4.776996
15073440000,4.777157,4.779735
15120635000,4.752987,4.776996
15221848000,4.809384,4.781829
15260794000,4.802939,4.783119
15306631000,4.735262,4.778769
15358991000,4.775546,4.780058
15407098000,4.790048,4.781347
15453388000,4.775546,4.779897
15494164000,4.754598,4.776351
15535631000,4.757821,4.773129
15582941000,4.751376,4.770551
15624388000,4.786825,4.773934
15668947000,4.807773,4.773774
15715519000,4.746542,4.768134
15759794000,4.762655,4.770873
15806917000,4.775546,4.770873
15852791000,4.740096,4.765878
15945317000,4.775546,4.765878
15989658000,4.790048,4.769423
16030680000,4.756209,4.769262
16076590000,4.778769,4.772001
16120066000,4.754598,4.768778
16170019000,4.802939,4.768295
16217002000,4.749764,4.768617
16268055000,4.765878,4.768939
16311942000,4.765878,4.767972
16361247000,4.754598,4.769422
16411334000,4.775546,4.769423
16460433000,4.785214,4.768939
16510809000,4.765878,4.769906
16558860000,4.727205,4.764749
16602351000,4.767489,4.766039
16706316000,4.762655,4.76201
16753019000,4.761044,4.763138
16797932000,4.752987,4.761849
16846324000,4.759432,4.761205
16900402000,4.719149,4.75766
16948976000,4.759432,4.756049
16997816000,4.759432,4.75347
17043403000,4.752987,4.752182
17093566000,4.74493,4.753954
17139652000,4.781991,4.755404
17192949000,4.796493,4.758788
17245877000,4.757821,4.758465
17299538000,4.790048,4.762171
17349746000,4.770712,4.763299
17396240000,4.748153,4.7662
17496351000,4.762655,4.766522
17545032000,4.759432,4.766522
17592711000,4.778769,4.7691
17642968000,4.790048,4.773612
17695093000,4.752987,4.770712
17747924000,4.783603,4.769423
17802989000,4.761044,4.769745
17853002000,4.751376,4.765878
17905848000,4.785214,4.767328
17958124000,4.775546,4.770068
18011379000,4.767489,4.770551
18066770000,4.759432,4.770551
18123939000,4.783603,4.771034
18176987000,4.799716,4.772001
18230633000,4.741707,4.770873
18340028000,4.761044,4.768617
18389326000,4.752987,4.767811
18442431000,4.783603,4.771034
18492030000,4.793271,4.77184
18544075000,4.761044,4.77039
18598067000,4.788436,4.772484
18653993000,4.790048,4.775546
18706627000,4.78038,4.775224
18756378000,4.749764,4.770228
18805989000,4.769101,4.772967
18858359000,4.764266,4.77329
18913633000,4.773934,4.775384
18972660000,4.765878,4.773612
19030317000,4.74493,4.768778
19083026000,4.798105,4.772484
19183863000,4.73365,4.767005
19236335000,4.777157,4.765716
19290205000,4.759432,4.763621
19344196000,4.746542,4.763299
19399993000,4.738485,4.760238
19457941000,4.772323,4.761044
19512675000,4.740096,4.757659
19569031000,4.790048,4.760077
19624338000,4.738485,4.759432
19680738000,4.769101,4.756532
19733215000,4.765878,4.759754
19789541000,4.761044,4.758143
19846947000,4.740096,4.756209
19904636000,4.773934,4.758949
19962974000,4.777157,4.762816
20075204000,4.802939,4.765878
20131613000,4.810996,4.772968
20189571000,4.738485,4.767812
20249917000,4.793271,4.77329
20307849000,4.770712,4.77345
20366468000,4.775546,4.774417
20425170000,4.773934,4.775707
20480752000,4.783603,4.780057
20536047000,4.785214,4.781186
20595490000,4.773934,4.780863
20651325000,4.740096,4.774579
20714438000,4.754598,4.768939
20779212000,4.767489,4.77184
20839522000,4.775546,4.770067
20898452000,4.762655,4.769261
21007105000,4.765878,4.768294
21067137000,4.772323,4.768134
21131071000,4.754598,4.765233
21188672000,4.783603,4.765072
21244111000,4.764266,4.764105
21302092000,4.765878,4.766683
21361597000,4.754598,4.766683
21428192000,4.772323,4.767167
21489180000,4.754598,4.765072
21555410000,4.754598,4.764266
21615642000,4.772323,4.764911
21675236000,4.764266,4.764105
21733498000,4.767489,4.765395
21794657000,4.772323,4.764266
21853008000,4.754598,4.763299
21972480000,4.791659,4.765878
22074415000,4.764266,4.766845
22119705000,4.793271,4.768939
22157985000,4.748153,4.768295
22196096000,4.741707,4.767005
22236564000,4.786825,4.768456
22275089000,4.767489,4.768779
22320245000,4.757821,4.767811
22361357000,4.775546,4.768134
22411064000,4.765878,4.769261
22457921000,4.759432,4.766039
22496794000,4.754598,4.765072
22543048000,4.752987,4.761044
22584235000,4.785214,4.76475
22622464000,4.778769,4.768456
22716658000,4.765878,4.766361
22760646000,4.746542,4.764266
22812423000,4.777157,4.7662
22856206000,4.759432,4.764588
22896910000,4.767489,4.76475
22936843000,4.765878,4.765395
22981973000,4.770712,4.767006
23022206000,4.80455,4.772162
23069087000,4.777157,4.771356
23115270000,4.783603,4.77184
23159322000,4.764266,4.771679
23205856000,4.773934,4.774418
23248413000,4.752987,4.772001
23290720000,4.757821,4.77184
23333362000,4.762655,4.771356
23433994000,4.786825,4.77345
23481276000,4.777157,4.774096
23523770000,4.783603,4.772001
23567680000,4.788436,4.773129
23613195000,4.790048,4.773773
23661593000,4.752987,4.772645
23710248000,4.738485,4.7691
23758157000,4.773934,4.771195
23802327000,4.783603,4.773773
23852741000,4.757821,4.77329
23898176000,4.786825,4.77329
23953203000,4.765878,4.772162
23999235000,4.773934,4.771195
24054238000,4.761044,4.768456
24100766000,4.773934,4.766844
24194025000,4.767489,4.768294
24237364000,4.767489,4.771195
24280279000,4.759432,4.769745
24327959000,4.778769,4.769262
24376726000,4.775546,4.771035
24424616000,4.757821,4.768134
24483872000,4.759432,4.767489
24532562000,4.757821,4.765878
24581161000,4.759432,4.765717
24633404000,4.740096,4.762333
24695961000,4.751376,4.760722
24746458000,4.746542,4.758626
24795636000,4.777157,4.760399
24847792000,4.764266,4.758949
24898693000,4.769101,4.758304
25005880000,4.770712,4.759593
25057837000,4.751376,4.758788
25113034000,4.773934,4.760399
25167490000,4.767489,4.761205
25222313000,4.757821,4.762977
25273459000,4.751376,4.762978
25321568000,4.765878,4.764911
25372933000,4.765878,4.763783
25434908000,4.741707,4.761527
25492191000,4.764266,4.761044
25544623000,4.754598,4.759432
25593792000,4.767489,4.761044
25645418000,4.765878,4.760238
25700241000,4.775546,4.761044
25751566000,4.777157,4.762977
25856037000,4.752987,4.763138
25907994000,4.799716,4.766522
25958759000,4.775546,4.767489
26011437000,4.786825,4.772001
26064485000,4.754598,4.771034
26113758000,4.786825,4.774257
26167962000,4.727205,4.770228
26218587000,4.775546,4.771195
26273924000,4.764266,4.770067
26327625000,4.749764,4.767328
26387238000,4.814218,4.773451
26442554000,4.78038,4.771517
26500437000,4.746542,4.768617
26555138000,4.770712,4.767005
26611441000,4.757821,4.767328
26724905000,4.781991,4.766844
26778902000,4.777157,4.77184
26833354000,4.761044,4.77039
26889717000,4.788436,4.772807
26940029000,4.752987,4.773129
26992840000,4.798105,4.771517
27047947000,4.769101,4.770389
27101227000,4.772323,4.772967
27160447000,4.786825,4.774579
27222684000,4.751376,4.773934
27278012000,4.740096,4.769745
27336687000,4.762655,4.768295
27391102000,4.723982,4.764589
27449498000,4.773934,4.763138
27504974000,4.770712,4.764911
27613227000,4.761044,4.761205
27674891000,4.783603,4.762655
27736122000,4.746542,4.760077
27795420000,4.765878,4.757982
27852739000,4.746542,4.757498
27910210000,4.732039,4.756693
27966239000,4.790048,4.759432
28022619000,4.78038,4.765072
28081451000,4.778769,4.765555
28143436000,4.777157,4.7662
28203677000,4.798105,4.769906
28261112000,4.752987,4.766844
28320926000,4.759432,4.768134
28382085000,4.770712,4.768617
28442900000,4.752987,4.769261
28561857000,4.78038,4.774096
28623561000,4.777157,4.772807
28687200000,4.749764,4.769745
28749088000,4.769101,4.768778
28810722000,4.762655,4.767328
28869255000,4.788436,4.766361
28927149000,4.777157,4.768778
28987466000,4.802939,4.773129
29046681000,4.772323,4.77329
29108261000,4.777157,4.775707
29169186000,4.767489,4.774418
29234746000,4.773934,4.774096
29296882000,4.740096,4.773129
29354757000,4.751376,4.771357
29445386000,4.767489,4.77184
29537793000,4.791659,4.772162
29582239000,4.752987,4.769745
29624253000,4.791659,4.768617
29664424000,4.773934,4.768778
29700420000,4.751376,4.7662
29739193000,4.773934,4.766845
29781209000,4.752987,4.76475
29824455000,4.752987,4.766039
29865380000,4.765878,4.767489
29910157000,4.751376,4.765878
29954054000,4.777157,4.764428
29996877000,4.738485,4.762977
30040295000,4.762655,4.760077
30082333000,4.788436,4.761527
30120898000,4.761044,4.762494
30221471000,4.762655,4.761366
30267770000,4.801328,4.7662
30311046000,4.757821,4.766683
30357647000,4.786825,4.768778
30397692000,4.775546,4.771195
30447747000,4.746542,4.768134
30491705000,4.754598,4.769744
30539394000,4.764266,4.769906
30585939000,4.78038,4.7691
30632076000,4.770712,4.770068
30676835000,4.770712,4.770873
30718519000,4.785214,4.769261
30761109000,4.823886,4.775868
30806469000,4.772323,4.774418
30849313000,4.796493,4.776513
30948372000,4.775546,4.779413
30998143000,4.807773,4.78473
31046304000,4.746542,4.782958
31090720000,4.773934,4.782313
31135330000,4.78038,4.78328
31182935000,4.740096,4.780219
31233966000,4.770712,4.778769
31277913000,4.764266,4.772807
31320101000,4.748153,4.77039
31367055000,4.752987,4.766039
31412872000,4.772323,4.765717
31466305000,4.765878,4.761527
31514943000,4.777157,4.764588
31566406000,4.770712,4.764266
31615340000,4.773934,4.763621
31723340000,4.757821,4.765394
31769450000,4.796493,4.767972
31817297000,4.790048,4.770551
31862766000,4.741707,4.769906
31910767000,4.785214,4.773129
31961693000,4.748153,4.770711
32015337000,4.741707,4.768294
32061651000,4.772323,4.767811
32108214000,4.772323,4.767972
32158156000,4.765878,4.767167
32203808000,4.790048,4.770389
32256543000,4.764266,4.767167
32305810000,4.767489,4.764911
32364562000,4.798105,4.770551
32420724000,4.775546,4.769584
32515648000,4.78038,4.772807
32567900000,4.791659,4.777802
32614422000,4.749764,4.775546
32661103000,4.748153,4.773129
32710690000,4.73365,4.769906
32763480000,4.752987,4.7662
32823681000,4.759432,4.765717
32875877000,4.70948,4.759916
32924982000,4.751376,4.755243
32973383000,4.791659,4.756854
33026886000,4.775546,4.756371
33076414000,4.775546,4.75476
33133752000,4.801328,4.759916
33189879000,4.764266,4.761527
33243727000,4.764266,4.764589
33355668000,4.725594,4.761849
33406556000,4.754598,4.761366
33457478000,4.757821,4.7662
33507740000,4.752987,4.766361
33558203000,4.757821,4.762977
33612874000,4.788436,4.764266
33664068000,4.759432,4.762655
33716467000,4.778769,4.760399
33768886000,4.735262,4.757499
33827533000,4.78038,4.75911
33884268000,4.738485,4.760399
33938801000,4.757821,4.760721
33991133000,4.74493,4.759432
34048271000,4.793271,4.763461
34103973000,4.78038,4.765717
34217108000,4.762655,4.763138
34270759000,4.796493,4.766845
34325414000,4.777157,4.766683
34379003000,4.757821,4.768939
34430627000,4.786825,4.769584
34481216000,4.764266,4.772162
34533282000,4.762655,4.772645
34591267000,4.791659,4.777318
34649240000,4.799716,4.777963
34705847000,4.738485,4.773773
34771661000,4.736874,4.771195
34828761000,4.777157,4.769261
34885697000,4.759432,4.767489
34945625000,4.772323,4.768939
35015385000,4.777157,4.767972
35132792000,4.777157,4.769261
35187555000,4.783603,4.771356
35246631000,4.785214,4.770712
35305338000,4.752987,4.766039
35362111000,4.756209,4.767811
35422544000,4.762655,4.770389
35483009000,4.754598,4.768133
35543745000,4.769101,4.7691
35606943000,4.754598,4.767327
35666699000,4.741707,4.763783
35722603000,4.78038,4.764105
35784581000,4.740096,4.759755
35854816000,4.748153,4.756049
35919013000,4.770712,4.757821
35979241000,4.786825,4.760882
36086392000,4.767489,4.761367
36145998000,4.749764,4.760883
36208960000,4.786825,4.762655
36266484000,4.778769,4.765072
36327649000,4.796493,4.770551
36387969000,4.777157,4.770228
36445958000,4.772323,4.773451
36510162000,4.78038,4.776674
36571342000,4.785214,4.778124
36628689000,4.765878,4.776029
36691227000,4.74493,4.773773
36785363000,4.773934,4.77619
36833779000,4.790048,4.776513
36879592000,4.761044,4.77474
36920420000,4.783603,4.773451
37026471000,4.78038,4.773773
37064930000,4.78038,4.774579
37107363000,4.770712,4.773612
37151044000,4.754598,4.770551
37194725000,4.752987,4.769261
37236405000,4.754598,4.770228
37281337000,4.772323,4.770067
37319245000,4.781991,4.769261
37359455000,4.791659,4.772323
37401155000,4.772323,4.771195
37442625000,4.725594,4.765717
37487792000,4.741707,4.761849
37537675000,4.778769,4.762655
37581370000,4.722371,4.759433
37626563000,4.791659,4.763299
37717768000,4.751376,4.762977
37762482000,4.730428,4.758788
37804115000,4.770712,4.75766
37852251000,4.775546,4.756049
37900940000,4.785214,4.757338
37947869000,4.736874,4.758465
37993160000,4.748153,4.75911
38035150000,4.751376,4.756371
38079749000,4.78038,4.762172
38124015000,4.74493,4.757499
38168952000,4.741707,4.756532
38214954000,4.798105,4.763299
38264949000,4.778769,4.764105
38314662000,4.775546,4.764106
38360344000,4.749764,4.76056
38465644000,4.740096,4.760883
38513053000,4.769101,4.762977
38562717000,4.770712,4.764911
38613304000,4.770712,4.763944
38660179000,4.74493,4.763945
38711116000,4.765878,4.766362
38759034000,4.775546,4.764105
38807158000,4.759432,4.762172
38851128000,4.767489,4.761366
38895347000,4.764266,4.762816
38943594000,4.738485,4.762655
38988155000,4.777157,4.763461
39036942000,4.740096,4.760399
39082890000,4.790048,4.762332
39134182000,4.767489,4.764589
39230482000,4.761044,4.764105
39275946000,4.772323,4.763783
39320735000,4.759432,4.763783
39370457000,4.740096,4.761044
39421821000,4.738485,4.758466
39472993000,4.788436,4.763461
39520870000,4.798105,4.765555
39565916000,4.785214,4.770067
39612578000,4.778769,4.768939
39662724000,4.764266,4.768617
39711450000,4.801328,4.772645
39761739000,4.778769,4.77329
39816366000,4.796493,4.776996
39868784000,4.777157,4.780702
39919300000,4.772323,4.784086
40027608000,4.765878,4.78183
40078113000,4.754598,4.777479
40123842000,4.777157,4.776673
40179109000,4.775546,4.776351
40231699000,4.777157,4.77764
40284000000,4.761044,4.773612
40337681000,4.761044,4.77184
40386113000,4.741707,4.766361
40439197000,4.770712,4.765717
40492683000,4.732039,4.761688
40548461000,4.783603,4.763461
40603489000,4.746542,4.762655
40657882000,4.769101,4.761849
40712040000,4.770712,4.761365
40761350000,4.80455,4.764105
40861999000,4.764266,4.764428
40913607000,4.725594,4.760882
40962972000,4.751376,4.761849
41020349000,4.764266,4.761205
41078811000,4.765878,4.764588
41136135000,4.773934,4.763622
41189875000,4.786825,4.76765
41242398000,4.757821,4.766521
41296539000,4.786825,4.768134
41358539000,4.777157,4.765394
41411531000,4.786825,4.76765
41462501000,4.799716,4.775062
41515939000,4.778769,4.777802
41571105000,4.773934,4.778768
41630845000,4.765878,4.778768
41747123000,4.752987,4.776673
41806736000,4.796493,4.77764
41861458000,4.790048,4.780863
41915411000,4.783603,4.780541
41969429000,4.751376,4.777963
42025156000,4.769101,4.776191
42078965000,4.767489,4.772968
42135193000,4.767489,4.77184
42195297000,4.765878,4.771034
42256067000,4.746542,4.7691
42310667000,4.749764,4.768778
42366369000,4.770712,4.7662
42423321000,4.796493,4.766844
42478038000,4.762655,4.76475
42539791000,4.777157,4.767328
42647274000,4.783603,4.768778
42714347000,4.764266,4.768456
42778980000,4.759432,4.767651
42833181000,4.796493,4.770712
42900147000,4.764266,4.772485
42955884000,4.788436,4.776352
43010653000,4.751376,4.774418
43070657000,4.799716,4.77474
43130148000,4.761044,4.774579
43198398000,4.759432,4.772807
43255973000,4.723982,4.766845
43314116000,4.746542,4.765072
43369452000,4.788436,4.767972
43430826000,4.736874,4.76201
43487162000,4.770712,4.762655
43609915000,4.790048,4.762816
43671736000,4.759432,4.763622
43732399000,4.765878,4.760238
43795145000,4.757821,4.759915
43854043000,4.778769,4.761849
43910885000,4.78038,4.767489
43968978000,4.748153,4.767651
44026109000,4.74493,4.7633
44089993000,4.767489,4.766361
44183568000,4.773934,4.766684
44223110000,4.810996,4.768778
44266676000,4.791659,4.772001
44309332000,4.798105,4.775224
44350913000,4.751376,4.774579
44389981000,4.736874,4.770389
44486503000,4.773934,4.769745
44529991000,4.738485,4.768778
44580578000,4.778769,4.772162
44621482000,4.775546,4.772968
44663713000,4.786825,4.774257
44705821000,4.786825,4.77184
44744574000,4.799716,4.772646
44783375000,4.761044,4.768939
44823765000,4.769101,4.770712
44868842000,4.715926,4.768617
44910528000,4.770712,4.768294
44953982000,4.777157,4.772162
45007672000,4.791659,4.773451
45052733000,4.752987,4.771195
45094089000,4.810996,4.773612
45199390000,4.762655,4.771195
45253620000,4.751376,4.766361
45298262000,4.74493,4.76475
45341044000,4.783603,4.7662
45389197000,4.78038,4.772645
45434654000,4.798105,4.775385
45478221000,4.748153,4.772484
45525604000,4.788436,4.772162
45574190000,4.759432,4.772807
45624027000,4.754598,4.767167
45672911000,4.746542,4.765555
45718716000,4.775546,4.767972
45762703000,4.70948,4.764428
45809050000,4.728817,4.758949
45865269000,4.719149,4.752826
45968683000,4.761044,4.74912
46017613000,4.736874,4.747992
46059099000,4.767489,4.745897
46105976000,4.764266,4.746381
46155280000,4.794882,4.750409
46202067000,4.761044,4.751859
46250028000,4.796493,4.753954
46298524000,4.759432,4.758949
46344681000,4.772323,4.7633
46393301000,4.738485,4.765233
46442548000,4.757821,4.764911
46488305000,4.78038,4.769261
46538947000,4.78038,4.770551
46587796000,4.775546,4.771679
46637246000,4.746542,4.766845
46748358000,4.732039,4.763944
46797744000,4.806161,4.764911
46852038000,4.799716,4.768939
46899626000,4.791659,4.770873
46949075000,4.754598,4.772484
47000250000,4.749764,4.771678
47051645000,4.73365,4.767005
47104695000,4.777157,4.766683
47155444000,4.767489,4.765878
47202026000,4.765878,4.767812
47249829000,4.786825,4.77329
47300162000,4.793271,4.772
47350484000,4.767489,4.768778
47404596000,4.749764,4.764588
47462782000,4.748153,4.763944
47573664000,4.770712,4.766038
47621915000,4.765878,4.769262
47673895000,4.793271,4.770873
47725059000,4.770712,4.771195
47779628000,4.740096,4.768617
47834007000,4.777157,4.76765
47888937000,4.775546,4.765878
47941966000,4.78038,4.767167
47992412000,4.748153,4.767006
48045248000,4.767489,4.768939
48095369000,4.786825,4.770551
48148177000,4.772323,4.771195
48202017000,4.748153,4.766684
48257931000,4.778769,4.767489
48315076000,4.773934,4.770873
48423413000,4.788436,4.772001
48477301000,4.783603,4.772807
48532321000,4.757821,4.770551
48588442000,4.756209,4.771357
48645394000,4.764266,4.771034
48702911000,4.791659,4.771518
48761091000,4.786825,4.772967
48817856000,4.767489,4.774901
48874292000,4.773934,4.774418
48926383000,4.752987,4.772323
48978114000,4.761044,4.769584
49039800000,4.751376,4.766361
49093816000,4.770712,4.767651
49150279000,4.728817,4.764911
49204197000,4.73365,4.761849
49319159000,4.798105,4.762494
49376140000,4.783603,4.762172
49427536000,4.728817,4.758305
49480515000,4.775546,4.758466
49539002000,4.757821,4.758949
