time,voltage,average_voltage
4080000,2.304738,2.304738
80179000,2.287013,2.295876
84874000,2.322463,2.304738
89857000,2.296681,2.302724
94914000,2.298292,2.301837
100131000,2.301515,2.301784
105481000,2.272511,2.297602
111415000,2.311183,2.2993
117529000,2.285402,2.297755
124228000,2.290236,2.297004
130561000,2.282179,2.295656
201236000,2.298292,2.295876
206986000,2.249952,2.292343
212898000,2.299904,2.292883
219176000,2.29507,2.293029
225717000,2.298292,2.293358
232883000,2.299904,2.293743
283305000,2.304738,2.294354
390011000,2.287013,2.293967
429176000,2.296681,2.294103
475644000,2.274122,2.293152
517617000,2.29507,2.293239
562004000,2.296681,2.293389
608819000,2.29507,2.293459
653696000,2.31924,2.29449
697670000,2.277345,2.293831
744803000,2.298292,2.293996
788308000,2.301515,2.294264
841925000,2.304738,2.294626
885282000,2.309572,2.295124
932796000,2.303126,2.295382
977824000,2.296681,2.295423
1021493000,2.303126,2.295656
1131721000,2.274122,2.295023
1173995000,2.288624,2.29484
1221752000,2.314406,2.295383
1270904000,2.307961,2.295723
1316814000,2.306349,2.296003
1362918000,2.311183,2.296392
1408085000,2.312795,2.296802
1466198000,2.291847,2.296681
1512741000,2.282179,2.296336
1566785000,2.299904,2.296419
1613606000,2.304738,2.296608
1661059000,2.290236,2.296467
1710950000,2.275734,2.296016
1763189000,2.287013,2.295825
1814573000,2.307961,2.296077
1939776000,2.303126,2.296221
1986464000,2.307961,2.296456
2035216000,2.290236,2.296334
2094045000,2.301515,2.296433
2150202000,2.301515,2.296529
2196458000,2.309572,2.296771
2246592000,2.278956,2.296447
2296728000,2.309572,2.296681
2347018000,2.298292,2.29671
2396097000,2.288624,2.29657
2447719000,2.296681,2.296572
2499804000,2.298292,2.296601
2546944000,2.291847,2.296523
2598199000,2.29507,2.296499
2649406000,2.29507,2.296477
2768063000,2.291847,2.296404
2822306000,2.288624,2.296285
2874635000,2.312795,2.296535
2924731000,2.287013,2.296393
2977744000,2.296681,2.296397
3030292000,2.316017,2.296681
3084808000,2.287013,2.296543
3138670000,2.285402,2.296386
3186690000,2.307961,2.296547
3238653000,2.274122,2.29624
3293062000,2.312795,2.296464
3349967000,2.298292,2.296488
3408846000,2.311183,2.296681
3462552000,2.299904,2.296723
3519340000,2.304738,2.296826
