time,voltage
78,2.451371
79,2.459428
79,2.446537
79,2.444926
79,2.448148
79,2.451371
79,2.459428
79,2.44976
79,2.44976
79,2.452982
79,2.443314
79,2.467484
79,2.454594
79,2.452982
80,2.452982
80,2.470707
80,2.444926
80,2.465873
80,2.446537
80,2.472318
80,2.469096
80,2.459428
80,2.451371
80,2.452982
80,2.444926
80,2.464262
80,2.444926
80,2.459428
80,2.47393
80,2.451371
81,2.444926
81,2.469096
81,2.454594
81,2.459428
81,2.47393
81,2.440091
81,2.456205
81,2.454594
81,2.441703
81,2.467484
81,2.444926
81,2.456205
81,2.456205
81,2.440091
81,2.454594
81,2.456205
81,2.456205
81,2.456205
82,2.457816
82,2.443314
82,2.436869
82,2.47393
82,2.47393
82,2.469096
82,2.451371
82,2.451371
82,2.446537
82,2.456205
82,2.454594
82,2.454594
82,2.465873
82,2.452982
82,2.446537
82,2.441703
82,2.452982
82,2.459428
83,2.457816
83,2.462651
83,2.452982
83,2.467484
83,2.464262
83,2.451371
83,2.469096
