time,voltage,average_voltage
19,2.464262,2.455722
19,2.443314,2.454916
19,2.454594,2.455883
19,2.451371,2.455721
19,2.430423,2.454271
19,2.47393,2.456205
19,2.465873,2.457655
19,2.441703,2.455077
19,2.469096,2.45685
19,2.472318,2.456688
19,2.465873,2.45685
19,2.462651,2.458783
20,2.459428,2.459267
20,2.452982,2.459428
20,2.44976,2.461361
20,2.464262,2.460394
20,2.462651,2.460073
20,2.467484,2.462651
20,2.454594,2.4612
20,2.459428,2.459911
20,2.459428,2.459266
20,2.459428,2.458944
20,2.464262,2.459428
20,2.469096,2.461039
20,2.464262,2.462489
20,2.432035,2.459267
20,2.469096,2.459911
21,2.457816,2.458945
21,2.467484,2.460233
21,2.440091,2.4583
21,2.462651,2.458622
21,2.459428,2.458622
21,2.446537,2.45685
21,2.451371,2.455077
21,2.452982,2.453949
21,2.467484,2.457494
21,2.465873,2.457172
21,2.441703,2.455561
21,2.454594,2.454272
21,2.459428,2.456205
21,2.459428,2.455883
21,2.446537,2.454594
21,2.47393,2.457333
21,2.451371,2.457333
21,2.451371,2.457172
21,2.452982,2.455721
21,2.444926,2.453627
21,2.457816,2.455238
21,2.440091,2.453788
22,2.44976,2.452821
22,2.44976,2.451855
22,2.467484,2.453949
22,2.454594,2.452016
22,2.464262,2.453305
22,2.467484,2.454916
22,2.452982,2.454916
22,2.454594,2.455883
22,2.456205,2.455722
22,2.469096,2.458622
22,2.457816,2.459428
22,2.444926,2.458944
22,2.469096,2.459105
22,2.47393,2.461039
22,2.452982,2.459911
22,2.451371,2.4583
22,2.444926,2.457494
22,2.454594,2.457494
22,2.464262,2.4583
22,2.459428,2.457333
23,2.457816,2.457333
23,2.454594,2.4583
23,2.435257,2.454916
23,2.465873,2.45411
23,2.446537,2.453466
23,2.435257,2.451854
23,2.465873,2.453949
23,2.462651,2.454755
23,2.462651,2.454594
23,2.459428,2.454594
23,2.469096,2.455721
23,2.456205,2.455883
23,2.459428,2.4583
23,2.456205,2.457333
23,2.440091,2.456688
23,2.467484,2.459911
23,2.451371,2.458461
23,2.441703,2.456366
23,2.446537,2.454755
24,2.44976,2.453788
24,2.456205,2.452499
24,2.428812,2.44976
24,2.464262,2.450243
24,2.467484,2.451371
24,2.459428,2.453305
24,2.467484,2.453304
24,2.452982,2.453465
24,2.457816,2.455077
24,2.465873,2.457011
24,2.469096,2.458944
24,2.459428,2.459267
24,2.452982,2.461684
24,2.452982,2.460556
24,2.448148,2.458622
24,2.440091,2.456688
24,2.451371,2.455077
24,2.461039,2.455883
24,2.470707,2.457172
25,2.457816,2.456366
25,2.451371,2.454594
25,2.459428,2.454594
25,2.446537,2.453949
25,2.440091,2.45266
25,2.47393,2.455238
25,2.451371,2.456366
25,2.456205,2.45685
25,2.444926,2.455238
25,2.465873,2.454755
25,2.461039,2.455077
25,2.462651,2.456205
25,2.469096,2.457172
25,2.459428,2.458461
25,2.459428,2.460394
25,2.452982,2.4583
25,2.454594,2.458622
25,2.464262,2.459428
25,2.457816,2.460717
26,2.470707,2.4612
26,2.452982,2.460395
26,2.436869,2.457816
26,2.459428,2.45685
26,2.457816,2.456688
26,2.47393,2.458139
26,2.44976,2.457817
26,2.462651,2.458622
26,2.44976,2.457172
26,2.44976,2.456366
26,2.441703,2.453466
26,2.444926,2.45266
26,2.457816,2.454755
26,2.47393,2.456205
26,2.44976,2.4554
26,2.452982,2.453305
26,2.457816,2.45411
26,2.462651,2.45411
27,2.47393,2.456527
27,2.444926,2.456044
27,2.467484,2.458622
27,2.452982,2.459427
27,2.441703,2.457816
27,2.451371,2.45556
27,2.441703,2.454755
27,2.44976,2.454433
27,2.454594,2.45411
27,2.44976,2.452821
27,2.456205,2.451049
27,2.43848,2.450404
27,2.464262,2.450082
27,2.446537,2.449437
27,2.443314,2.449599
27,2.462651,2.450726
27,2.428812,2.449437
28,2.436869,2.448148
28,2.456205,2.448309
28,2.436869,2.44702
28,2.459428,2.447342
28,2.444926,2.447987
28,2.448148,2.446376
28,2.454594,2.447181
28,2.462651,2.449115
28,2.440091,2.446859
28,2.440091,2.447987
28,2.444926,2.448793
28,2.446537,2.447826
28,2.462651,2.450404
28,2.47393,2.451854
28,2.456205,2.452982
28,2.446537,2.452821
29,2.451371,2.452499
29,2.470707,2.453305
29,2.44976,2.454272
29,2.454594,2.455722
29,2.436869,2.454916
29,2.446537,2.454916
29,2.44976,2.453627
29,2.443314,2.450565
29,2.47393,2.452338
29,2.436869,2.451371
29,2.454594,2.451693
29,2.441703,2.448793
29,2.428812,2.446698
29,2.456205,2.446859
29,2.465873,2.44976
29,2.428812,2.447987
29,2.467484,2.44976
30,2.441703,2.449599
30,2.472318,2.449438
30,2.457816,2.451532
30,2.444926,2.450565
30,2.452982,2.451693
30,2.456205,2.454432
30,2.470707,2.455883
30,2.461039,2.455399
30,2.456205,2.458139
30,2.452982,2.456688
30,2.459428,2.458461
30,2.446537,2.455883
30,2.467484,2.45685
30,2.457816,2.458139
30,2.470707,2.459911
31,2.451371,2.459428
31,2.454594,2.457816
31,2.47393,2.459105
31,2.44976,2.458461
31,2.451371,2.4583
31,2.459428,2.4583
31,2.448148,2.458461
31,2.432035,2.454916
31,2.454594,2.454594
31,2.440091,2.451532
31,2.446537,2.451049
31,2.456205,2.45121
31,2.44976,2.448793
31,2.451371,2.448954
31,2.465873,2.450404
31,2.464262,2.450888
31,2.441703,2.450243
31,2.451371,2.452177
31,2.444926,2.45121
32,2.43848,2.451049
32,2.459428,2.452338
32,2.440091,2.450727
32,2.452982,2.451049
32,2.465873,2.452499
32,2.462651,2.452177
32,2.462651,2.452015
32,2.456205,2.453466
32,2.462651,2.454594
32,2.44976,2.455077
32,2.456205,2.45685
32,2.43848,2.454755
32,2.467484,2.457494
32,2.465873,2.458783
32,2.454594,2.457655
32,2.470707,2.458461
32,2.456205,2.457816
32,2.469096,2.459105
32,2.452982,2.458139
32,2.446537,2.457816
33,2.464262,2.458622
33,2.440091,2.458783
33,2.451371,2.457172
33,2.446537,2.455238
33,2.436869,2.453466
33,2.461039,2.452499
33,2.462651,2.453143
33,2.47393,2.453627
33,2.456205,2.453949
33,2.454594,2.454755
33,2.462651,2.454594
33,2.462651,2.45685
33,2.457816,2.457494
33,2.446537,2.457494
33,2.469096,2.460717
33,2.44976,2.459589
33,2.454594,2.458783
33,2.469096,2.4583
33,2.47393,2.460072
33,2.462651,2.460878
33,2.464262,2.461039
34,2.452982,2.460072
34,2.457816,2.460072
34,2.423978,2.457816
34,2.465873,2.457494
34,2.457816,2.4583
34,2.451371,2.457978
34,2.446537,2.455722
34,2.454594,2.453788
34,2.451371,2.45266
34,2.44976,2.45121
34,2.452982,2.45121
34,2.469096,2.452338
34,2.457816,2.455722
34,2.451371,2.454271
34,2.465873,2.455077
34,2.454594,2.455399
34,2.454594,2.456205
34,2.446537,2.455399
35,2.464262,2.456688
35,2.440091,2.455722
35,2.451371,2.45556
35,2.448148,2.453466
35,2.470707,2.454755
35,2.470707,2.456688
35,2.464262,2.456527
35,2.459428,2.457011
35,2.464262,2.457978
35,2.457816,2.459105
35,2.452982,2.457978
35,2.465873,2.460556
35,2.459428,2.461361
35,2.440091,2.460556
35,2.459428,2.459428
35,2.456205,2.457978
35,2.459428,2.457494
35,2.433646,2.454916
35,2.44976,2.453466
36,2.459428,2.453627
36,2.451371,2.453466
36,2.467484,2.453627
36,2.443314,2.452015
36,2.448148,2.452821
36,2.465873,2.453466
36,2.456205,2.453466
36,2.465873,2.454111
36,2.452982,2.456044
36,2.464262,2.457494
36,2.465873,2.458139
36,2.459428,2.458944
36,2.469096,2.459105
36,2.448148,2.459589
36,2.462651,2.461039
36,2.44976,2.459428
36,2.441703,2.457978
36,2.459428,2.457333
36,2.454594,2.457494
37,2.446537,2.455721
37,2.440091,2.453144
37,2.454594,2.45266
37,2.459428,2.451693
37,2.456205,2.452499
37,2.454594,2.451693
37,2.443314,2.451049
37,2.440091,2.450887
37,2.451371,2.450082
37,2.446537,2.449276
37,2.465873,2.45121
37,2.457816,2.452982
37,2.462651,2.453788
37,2.443314,2.452177
37,2.446537,2.45121
37,2.470707,2.452821
38,2.456205,2.45411
38,2.461039,2.456205
38,2.452982,2.456366
38,2.452982,2.457011
38,2.427201,2.453143
38,2.467484,2.45411
38,2.440091,2.451854
38,2.464262,2.453949
38,2.436869,2.452982
38,2.454594,2.451371
38,2.451371,2.450887
38,2.448148,2.449599
38,2.436869,2.447987
38,2.452982,2.447987
38,2.444926,2.449759
38,2.452982,2.448309
38,2.47393,2.451693
39,2.440091,2.449276
39,2.47393,2.452982
39,2.457816,2.453305
39,2.456205,2.453788
39,2.451371,2.45411
39,2.454594,2.455883
39,2.47393,2.457978
39,2.457816,2.459266
39,2.44976,2.458945
39,2.454594,2.457011
39,2.459428,2.458944
39,2.443314,2.455883
39,2.44976,2.455077
39,2.469096,2.456366
39,2.464262,2.457655
39,2.441703,2.456366
39,2.436869,2.45266
40,2.452982,2.452177
40,2.454594,2.45266
40,2.43848,2.451049
40,2.44976,2.450082
40,2.441703,2.449921
40,2.47393,2.452338
40,2.451371,2.450565
40,2.456205,2.44976
40,2.457816,2.451371
40,2.432035,2.450888
40,2.469096,2.452499
40,2.44976,2.452016
40,2.462651,2.454432
40,2.451371,2.454593
40,2.443314,2.454755
40,2.454594,2.452821
41,2.469096,2.454593
41,2.446537,2.453627
41,2.464262,2.454271
41,2.444926,2.45556
41,2.472318,2.455883
41,2.465873,2.457494
41,2.446537,2.455883
41,2.465873,2.457333
41,2.456205,2.458622
41,2.462651,2.459428
41,2.464262,2.458945
41,2.464262,2.460717
41,2.459428,2.460233
41,2.44976,2.460717
41,2.462651,2.45975
41,2.457816,2.458945
42,2.444926,2.458783
42,2.43848,2.456044
42,2.452982,2.455722
42,2.462651,2.455721
42,2.446537,2.453949
42,2.459428,2.453466
42,2.446537,2.452177
42,2.467484,2.453949
42,2.448148,2.452499
42,2.454594,2.452177
42,2.452982,2.452982
42,2.440091,2.453144
42,2.433646,2.45121
42,2.44976,2.449921
42,2.44976,2.450243
42,2.456205,2.449921
42,2.456205,2.450888
42,2.467484,2.450888
42,2.443314,2.450404
42,2.443314,2.449276
43,2.457816,2.44976
43,2.451371,2.450887
43,2.456205,2.453144
43,2.467484,2.454916
43,2.459428,2.455883
43,2.469096,2.457172
43,2.452982,2.456849
43,2.441703,2.454271
43,2.448148,2.454755
43,2.470707,2.457494
43,2.451371,2.45685
43,2.451371,2.456849
43,2.441703,2.455399
43,2.454594,2.45411
43,2.456205,2.453788
43,2.451371,2.452015
43,2.469096,2.453627
43,2.457816,2.455238
43,2.462651,2.456688
43,2.470707,2.456688
43,2.461039,2.457655
44,2.440091,2.456527
44,2.454594,2.457816
44,2.459428,2.4583
44,2.451371,2.457816
44,2.444926,2.457172
44,2.444926,2.454755
44,2.469096,2.455883
44,2.462651,2.455883
44,2.44976,2.453788
44,2.462651,2.453949
44,2.443314,2.454272
44,2.465873,2.455399
44,2.44976,2.454433
44,2.459428,2.455238
44,2.456205,2.456366
44,2.472318,2.459105
44,2.44976,2.457172
44,2.454594,2.456366
44,2.44976,2.456366
45,2.462651,2.456366
45,2.464262,2.458461
45,2.459428,2.457816
45,2.464262,2.459266
45,2.436869,2.457011
45,2.444926,2.455883
45,2.462651,2.454916
45,2.461039,2.456044
45,2.451371,2.455721
45,2.464262,2.457172
45,2.44976,2.455883
45,2.470707,2.456527
45,2.456205,2.456205
45,2.464262,2.456205
45,2.44976,2.457494
45,2.446537,2.457655
45,2.467484,2.458139
45,2.47393,2.459428
45,2.456205,2.459911
46,2.452982,2.458783
46,2.457816,2.459589
46,2.47393,2.459911
46,2.444926,2.458783
46,2.459428,2.4583
46,2.444926,2.457816
46,2.446537,2.457816
46,2.47393,2.458461
46,2.464262,2.457494
46,2.441703,2.456044
46,2.44976,2.455722
46,2.454594,2.455399
46,2.456205,2.453627
46,2.465873,2.455722
46,2.457816,2.45556
46,2.459428,2.457011
46,2.457816,2.458139
46,2.464262,2.457172
46,2.472318,2.457978
47,2.448148,2.458622
47,2.459428,2.459589
47,2.451371,2.459266
47,2.440091,2.457655
47,2.456205,2.456688
47,2.469096,2.457817
47,2.454594,2.457333
47,2.472318,2.458783
47,2.456205,2.457978
47,2.456205,2.456366
47,2.444926,2.456044
47,2.47393,2.457494
47,2.448148,2.457172
47,2.451371,2.4583
47,2.451371,2.457816
47,2.444926,2.455399
47,2.459428,2.455883
48,2.470707,2.455721
48,2.456205,2.455722
48,2.451371,2.455238
48,2.472318,2.457978
48,2.43848,2.454432
48,2.465873,2.456205
48,2.454594,2.456527
48,2.462651,2.457655
48,2.441703,2.457333
48,2.462651,2.457655
48,2.452982,2.455883
48,2.444926,2.454755
48,2.454594,2.455077
48,2.464262,2.454271
48,2.441703,2.454594
48,2.444926,2.452499
48,2.459428,2.452982
49,2.472318,2.453949
49,2.47393,2.457172
49,2.44976,2.455883
49,2.464262,2.457011
49,2.444926,2.457011
49,2.451371,2.456688
49,2.459428,2.456205
49,2.441703,2.456205
49,2.462651,2.457977
49,2.43848,2.455883
49,2.457816,2.454433
49,2.444926,2.451532
49,2.440091,2.450565
49,2.441703,2.448309
49,2.446537,2.448471
49,2.433646,2.446698
49,2.441703,2.444926
50,2.454594,2.446215
50,2.465873,2.446537
50,2.456205,2.448309
50,2.443314,2.446859
50,2.441703,2.446537
50,2.469096,2.449437
50,2.440091,2.449276
50,2.469096,2.451532
50,2.469096,2.455077
50,2.446537,2.45556
50,2.461039,2.456205
50,2.472318,2.45685
50,2.433646,2.454594
50,2.459428,2.456205
50,2.440091,2.456044
50,2.459428,2.455077
51,2.446537,2.455722
51,2.456205,2.454433
51,2.459428,2.453466
51,2.459428,2.454755
51,2.43848,2.452499
51,2.47393,2.45266
51,2.462651,2.45556
51,2.464262,2.456044
51,2.456205,2.457655
51,2.456205,2.457333
51,2.444926,2.457172
51,2.457816,2.457333
51,2.462651,2.457655
51,2.456205,2.457333
51,2.454594,2.458945
51,2.462651,2.457816
52,2.467484,2.4583
52,2.44976,2.45685
52,2.452982,2.456527
52,2.459428,2.45685
52,2.452982,2.457655
52,2.456205,2.457494
52,2.451371,2.456366
52,2.446537,2.455399
52,2.44976,2.454916
52,2.467484,2.455399
52,2.446537,2.453305
52,2.465873,2.454916
52,2.448148,2.454432
52,2.465873,2.455077
52,2.430423,2.452821
52,2.451371,2.452338
52,2.465873,2.453788
52,2.452982,2.454433
52,2.427201,2.452177
53,2.456205,2.451049
53,2.459428,2.452338
53,2.451371,2.450887
53,2.462651,2.452338
53,2.446537,2.450404
53,2.475642,2.454926
53,2.425589,2.452348
53,2.47393,2.453153
53,2.448148,2.45267
53,2.470707,2.457021
53,2.457816,2.457182
53,2.44976,2.456215
53,2.457816,2.45686
53,2.452982,2.455893
53,2.454594,2.456698
53,2.457816,2.454916
53,2.464262,2.458783
53,2.459428,2.457333
53,2.44976,2.457494
53,2.454594,2.455883
53,2.443314,2.454432
54,2.443314,2.453788
54,2.459428,2.453949
54,2.465873,2.455238
54,2.464262,2.456205
54,2.44976,2.455399
54,2.448148,2.453788
54,2.446537,2.452499
54,2.454594,2.452982
54,2.44976,2.452499
54,2.446537,2.452821
54,2.443314,2.452821
54,2.462651,2.453144
54,2.44976,2.451532
54,2.443314,2.449437
54,2.440091,2.448471
54,2.452982,2.448954
54,2.451371,2.449437
54,2.461039,2.450082
54,2.436869,2.448793
54,2.452982,2.449437
55,2.452982,2.450404
55,2.465873,2.450727
55,2.467484,2.452499
55,2.441703,2.452338
55,2.443314,2.45266
55,2.452982,2.45266
55,2.454594,2.452982
55,2.443314,2.45121
55,2.451371,2.45266
55,2.443314,2.451693
55,2.456205,2.452015
55,2.446537,2.450082
55,2.47393,2.450727
55,2.451371,2.451693
55,2.467484,2.45411
55,2.464262,2.455238
55,2.454594,2.455238
55,2.454594,2.456366
55,2.464262,2.457655
56,2.443314,2.457655
56,2.451371,2.457172
56,2.44976,2.457494
56,2.470707,2.457172
56,2.440091,2.456044
56,2.44976,2.454272
56,2.465873,2.454433
56,2.448148,2.453788
56,2.456205,2.453949
56,2.443314,2.451854
56,2.457816,2.453305
56,2.448148,2.452982
56,2.43848,2.451854
56,2.456205,2.450404
56,2.425589,2.448954
56,2.469096,2.450887
56,2.452982,2.449598
56,2.464262,2.45121
56,2.444926,2.450082
57,2.47393,2.453144
57,2.467484,2.45411
57,2.461039,2.4554
57,2.464262,2.457978
57,2.464262,2.458783
57,2.446537,2.460878
57,2.444926,2.458461
57,2.457816,2.458944
57,2.457816,2.4583
57,2.465873,2.460395
57,2.451371,2.458139
57,2.451371,2.456527
57,2.451371,2.45556
57,2.464262,2.45556
57,2.47393,2.456527
57,2.47393,2.459267
57,2.457816,2.460556
57,2.47393,2.462167
58,2.446537,2.461039
58,2.456205,2.460073
58,2.451371,2.460072
58,2.451371,2.460072
58,2.444926,2.459428
58,2.456205,2.458622
58,2.470707,2.4583
58,2.457816,2.456688
58,2.457816,2.456688
58,2.448148,2.45411
58,2.452982,2.454755
58,2.446537,2.453788
58,2.436869,2.452338
58,2.452982,2.452499
58,2.452982,2.453305
58,2.456205,2.453305
58,2.452982,2.451532
59,2.457816,2.451532
59,2.459428,2.451693
59,2.462651,2.453144
59,2.464262,2.454271
59,2.465873,2.456205
59,2.456205,2.458139
59,2.459428,2.458783
59,2.462651,2.45975
59,2.446537,2.458783
59,2.44976,2.458461
59,2.464262,2.459106
59,2.457816,2.458945
59,2.469096,2.459589
59,2.446537,2.457816
59,2.464262,2.457655
59,2.443314,2.456366
59,2.454594,2.455883
60,2.452982,2.454916
60,2.44976,2.455238
60,2.428812,2.453144
60,2.454594,2.452177
60,2.451371,2.451532
60,2.462651,2.450887
60,2.443314,2.450565
60,2.462651,2.450404
60,2.465873,2.45266
60,2.452982,2.452499
60,2.451371,2.452338
60,2.451371,2.452499
60,2.44976,2.454594
60,2.457816,2.454916
60,2.441703,2.453949
60,2.456205,2.453305
61,2.417533,2.450726
61,2.464262,2.450887
61,2.462651,2.450565
61,2.465873,2.451854
61,2.461039,2.452821
61,2.464262,2.45411
61,2.441703,2.453305
61,2.457816,2.453305
61,2.441703,2.453305
61,2.47393,2.455077
61,2.465873,2.459911
61,2.451371,2.458622
61,2.465873,2.458944
61,2.440091,2.456366
61,2.44976,2.455238
61,2.467484,2.455561
62,2.467484,2.458139
62,2.456205,2.457978
62,2.452982,2.459105
62,2.464262,2.458139
62,2.443314,2.455883
62,2.47393,2.458139
62,2.456205,2.457172
62,2.44976,2.458139
62,2.464262,2.459589
62,2.465873,2.459428
62,2.459428,2.458622
62,2.451371,2.458138
62,2.457816,2.458622
62,2.459428,2.458138
62,2.448148,2.458622
62,2.462651,2.457494
62,2.464262,2.4583
63,2.462651,2.459589
63,2.448148,2.457978
63,2.462651,2.457655
63,2.446537,2.456366
63,2.469096,2.458139
63,2.443314,2.456688
63,2.443314,2.455077
63,2.456205,2.455883
63,2.457816,2.4554
63,2.459428,2.454916
63,2.459428,2.454594
63,2.454594,2.455238
63,2.462651,2.455238
63,2.472318,2.457816
63,2.448148,2.455722
63,2.462651,2.457655
63,2.454594,2.458783
63,2.456205,2.458783
63,2.436869,2.456688
63,2.436869,2.454432
