time,voltage
1719685616731475000,2.459428
1719685616771561000,2.47393
1719685616810582000,2.446537
1719685616847718000,2.462651
1719685616886186000,2.47393
1719685616925804000,2.459428
1719685616965741000,2.467484
1719685617008152000,2.470707
1719685617055515000,2.470707
1719685617093240000,2.456205
1719685617193684000,2.464262
1719685617235019000,2.47393
1719685617277639000,2.47393
1719685617322916000,2.465873
1719685617360271000,2.478865
1719685617405582000,2.459428
1719685617445407000,2.47393
1719685617488987000,2.472318
1719685617531474000,2.47393
1719685617572135000,2.472318
1719685617613865000,2.456205
1719685617656098000,2.446537
1719685617699090000,2.451371
1719685617743433000,2.446537
1719685617845432000,2.47393
1719685617893666000,2.467484
1719685617934687000,2.454594
1719685617976971000,2.464262
1719685618024644000,2.446537
1719685618078325000,2.452982
1719685618138232000,2.454594
1719685618181780000,2.472318
1719685618230788000,2.472318
1719685618275714000,2.452982
1719685618320974000,2.469096
1719685618372437000,2.457816
1719685618424322000,2.472318
1719685618471227000,2.470707
1719685618576380000,2.47393
1719685618623042000,2.467484
1719685618667457000,2.451371
1719685618722658000,2.47393
1719685618771190000,2.459428
1719685618815213000,2.443314
1719685618864474000,2.457816
1719685618908846000,2.47393
1719685618957369000,2.47393
1719685619001326000,2.475642
1719685619047435000,2.469096
1719685619093914000,2.470707
1719685619144039000,2.475642
1719685619193124000,2.457816
1719685619295680000,2.470707
1719685619340880000,2.467484
1719685619386450000,2.467484
1719685619433096000,2.47393
1719685619485662000,2.47393
1719685619535639000,2.47393
1719685619580975000,2.501424
1719685619636052000,2.47393
1719685619687080000,2.47393
1719685619738600000,2.467484
1719685619786005000,2.47393
1719685619835582000,2.456205
1719685619886676000,2.47393
1719685619944624000,2.47393
1719685620055844000,2.456205
1719685620108139000,2.457816
1719685620159897000,2.462651
1719685620214896000,2.444926
1719685620264953000,2.443314
1719685620312562000,2.456205
1719685620359312000,2.47393
1719685620409438000,2.457816
1719685620463394000,2.47393
1719685620516071000,2.47393
1719685620564524000,2.456205
1719685620612090000,2.462651
1719685620666715000,2.469096
1719685620720024000,2.451371
1719685620818518000,2.47393
1719685620872137000,2.47393
1719685620922976000,2.470707
1719685620977680000,2.448148
1719685621027809000,2.472318
1719685621079519000,2.44976
1719685621133570000,2.454594
1719685621186988000,2.47393
1719685621241624000,2.462651
1719685621291999000,2.462651
1719685621342464000,2.47393
1719685621395335000,2.462651
1719685621453152000,2.462651
1719685621508248000,2.452982
1719685621618210000,2.454594
1719685621669987000,2.462651
1719685621720689000,2.470707
1719685621777870000,2.469096
1719685621832967000,2.464262
1719685621884984000,2.464262
1719685621936915000,2.457816
1719685621993288000,2.47393
1719685622047694000,2.451371
1719685622099043000,2.47393
1719685622156445000,2.462651
1719685622209446000,2.47393
1719685622269762000,2.454594
1719685622327249000,2.467484
1719685622433034000,2.47393
1719685622485910000,2.464262
1719685622539085000,2.472318
1719685622594262000,2.464262
1719685622651989000,2.465873
1719685622706626000,2.47393
1719685622759348000,2.452982
1719685622813365000,2.47393
1719685622870533000,2.456205
1719685622934337000,2.47393
1719685622988929000,2.477253
1719685623051017000,2.472318
1719685623114550000,2.470707
1719685623170263000,2.462651
1719685623289341000,2.456205
1719685623343108000,2.464262
1719685623411499000,2.47393
1719685623471227000,2.44976
1719685623526402000,2.472318
1719685623583192000,2.448148
1719685623639975000,2.470707
1719685623698083000,2.469096
1719685623758706000,2.448148
1719685623856098000,2.483699
1719685623894305000,2.459428
1719685623933084000,2.465873
1719685623975091000,2.47393
1719685624018475000,2.456205
1719685624103467000,2.462651
1719685624147119000,2.464262
1719685624184553000,2.464262
1719685624226733000,2.464262
1719685624268423000,2.472318
1719685624306753000,2.459428
1719685624345791000,2.47393
1719685624385532000,2.47393
1719685624427558000,2.470707
1719685624469842000,2.482087
1719685624516409000,2.465873
1719685624561765000,2.461039
1719685624599993000,2.464262
1719685624640456000,2.461039
1719685624745302000,2.435257
1719685624796224000,2.456205
1719685624849909000,2.457816
1719685624890632000,2.472318
1719685624937838000,2.465873
1719685624978978000,2.470707
1719685625020263000,2.470707
1719685625065690000,2.464262
1719685625113956000,2.451371
1719685625159698000,2.470707
1719685625204464000,2.477253
1719685625250292000,2.47393
1719685625291722000,2.465873
1719685625344528000,2.470707
1719685625440191000,2.47393
1719685625481172000,2.511092
1719685625526843000,2.467484
1719685625568730000,2.462651
1719685625614703000,2.457816
1719685625657233000,2.461039
1719685625702036000,2.477253
1719685625743686000,2.47393
1719685625791399000,2.465873
1719685625839908000,2.469096
1719685625888562000,2.47393
1719685625933448000,2.47393
1719685625977319000,2.48531
1719685626020693000,2.47393
1719685626130845000,2.475642
1719685626179145000,2.47393
1719685626221861000,2.47393
1719685626273358000,2.465873
1719685626322102000,2.47393
1719685626371379000,2.469096
1719685626417094000,2.467484
1719685626463698000,2.44976
1719685626514539000,2.446537
1719685626570112000,2.477253
1719685626618552000,2.264454
1719685626669579000,2.47393
1719685626719694000,2.44976
1719685626772799000,2.459428
1719685626874061000,2.454594
1719685626917680000,2.44976
1719685626961668000,2.472318
1719685627011288000,2.457816
1719685627062349000,2.43848
1719685627110767000,2.465873
1719685627156315000,2.457816
1719685627201966000,2.47393
1719685627252039000,2.47393
1719685627301969000,2.47393
1719685627347696000,2.470707
1719685627399489000,2.475642
1719685627449743000,2.454594
1719685627500875000,2.475642
1719685627609621000,2.467484
1719685627657628000,2.465873
1719685627710948000,2.456205
1719685627761585000,2.423978
1719685627814898000,2.44976
1719685627864204000,2.470707
1719685627912216000,2.462651
1719685627961498000,2.464262
1719685628019359000,2.464262
1719685628070832000,2.443314
1719685628117477000,2.462651
1719685628168002000,2.461039
1719685628217203000,2.47393
1719685628271175000,2.459428
1719685628377321000,2.469096
1719685628429806000,2.465873
1719685628478913000,2.47393
1719685628532668000,2.467484
1719685628585425000,2.467484
1719685628635079000,2.47393
1719685628689984000,2.456205
1719685628739049000,2.475642
1719685628797825000,2.462651
1719685628852938000,2.47393
1719685628905751000,2.459428
1719685628956553000,2.457816
1719685629006543000,2.465873
1719685629058437000,2.47393
1719685629172846000,2.462651
1719685629225031000,2.452982
1719685629277475000,2.459428
1719685629330986000,2.462651
1719685629385654000,2.47393
1719685629448127000,2.464262
1719685629500282000,2.457816
1719685629557620000,2.44976
1719685629618270000,2.457816
1719685629673368000,2.47393
1719685629730399000,2.44976
1719685629783838000,2.470707
1719685629842946000,2.47393
1719685629900639000,2.44976
1719685630004188000,2.452982
1719685630058255000,2.47393
1719685630113731000,2.469096
1719685630167125000,2.469096
1719685630225492000,2.470707
1719685630279471000,2.467484
1719685630334948000,2.464262
1719685630392575000,2.469096
1719685630452796000,2.478865
1719685630513358000,2.47393
1719685630574285000,2.469096
1719685630635932000,2.461039
1719685630691528000,2.457816
1719685630753979000,2.469096
1719685630874649000,2.469096
1719685630929910000,2.467484
1719685630986058000,2.467484
1719685631042679000,2.472318
1719685631101882000,2.47393
1719685631162756000,2.470707
1719685631229342000,2.47393
1719685631323229000,2.43848
1719685631360433000,2.472318
1719685631402625000,2.467484
1719685631452591000,2.461039
1719685631504449000,2.469096
1719685631542125000,2.459428
1719685631588256000,2.467484
1719685631677827000,2.452982
1719685631715592000,2.470707
1719685631762981000,2.461039
1719685631808243000,2.47393
1719685631850991000,2.454594
1719685631891688000,2.47393
1719685631934925000,2.470707
1719685631973476000,2.457816
1719685632023886000,2.459428
1719685632066877000,2.465873
1719685632107437000,2.470707
1719685632150796000,2.456205
1719685632189467000,2.456205
1719685632234014000,2.459428
1719685632332154000,2.469096
1719685632373015000,2.462651
1719685632412935000,2.464262
1719685632456710000,2.459428
1719685632502381000,2.44976
1719685632548088000,2.47393
1719685632587969000,2.47393
1719685632628894000,2.464262
1719685632670866000,2.464262
1719685632717645000,2.467484
1719685632763735000,2.457816
1719685632803996000,2.446537
1719685632852295000,2.472318
1719685632899043000,2.467484
1719685632997943000,2.47393
1719685633039869000,2.467484
1719685633083959000,2.464262
1719685633130552000,2.467484
1719685633185342000,2.470707
1719685633231094000,2.467484
1719685633278796000,2.44976
1719685633325650000,2.470707
1719685633376180000,2.47393
1719685633422121000,2.5691
1719685633462873000,2.467484
1719685633506823000,2.462651
1719685633552212000,2.472318
1719685633600998000,2.470707
1719685633706747000,2.459428
1719685633749939000,2.457816
1719685633792289000,2.47393
1719685633841696000,2.432035
1719685633889954000,2.47393
1719685633933868000,2.467484
1719685633982775000,2.470707
1719685634029846000,2.456205
1719685634079904000,2.47393
1719685634125781000,2.436869
1719685634172778000,2.47393
1719685634221258000,2.47393
1719685634268721000,2.47393
1719685634318321000,2.446537
1719685634414322000,2.472318
1719685634460466000,2.456205
1719685634507917000,2.456205
1719685634561538000,2.47393
1719685634611516000,2.47393
1719685634655940000,2.462651
1719685634705860000,2.472318
1719685634751251000,2.47393
1719685634803796000,2.446537
1719685634852846000,2.472318
1719685634900149000,2.444926
1719685634947308000,2.441703
1719685634999126000,2.48531
1719685635051040000,2.472318
1719685635157888000,2.464262
1719685635208639000,2.470707
1719685635258437000,2.467484
1719685635313316000,2.451371
1719685635365495000,2.475642
1719685635413578000,2.451371
1719685635462908000,2.459428
1719685635511496000,2.440091
1719685635562964000,2.482087
1719685635616428000,2.47393
1719685635665689000,2.47393
1719685635714833000,2.47393
1719685635765213000,2.446537
1719685635816037000,2.462651
1719685635925517000,2.454594
1719685635974665000,2.470707
1719685636027925000,2.462651
1719685636085543000,2.465873
1719685636137483000,2.459428
1719685636192426000,2.47393
1719685636242684000,2.472318
1719685636297889000,2.464262
1719685636352953000,2.454594
1719685636402690000,2.47393
1719685636453435000,2.472318
1719685636505572000,2.47393
1719685636558481000,2.457816
1719685636613216000,2.457816
1719685636726277000,2.469096
1719685636781077000,2.464262
1719685636835283000,2.47393
1719685636894242000,2.462651
1719685636953383000,2.464262
1719685637005727000,2.452982
1719685637064265000,2.47393
1719685637119426000,2.464262
1719685637177320000,2.47393
1719685637235419000,2.47393
1719685637289772000,2.459428
1719685637343011000,2.464262
1719685637396574000,2.477253
1719685637452229000,2.452982
1719685637560206000,2.464262
1719685637624366000,2.472318
1719685637678046000,2.462651
1719685637733154000,2.467484
1719685637800425000,2.456205
1719685637869297000,2.47393
1719685637940189000,2.47393
1719685637996750000,2.459428
1719685638060096000,2.469096
1719685638117223000,2.47393
1719685638174700000,2.470707
1719685638238382000,2.47393
1719685638302307000,2.47393
1719685638363416000,2.456205
1719685638482062000,2.467484
1719685638541832000,2.493367
1719685638597370000,2.461039
1719685638666610000,2.465873
1719685638757763000,2.47393
1719685638798444000,2.456205
1719685638836402000,2.462651
1719685638877183000,2.44976
1719685638914687000,2.454594
1719685638953341000,2.47393
1719685638990038000,2.462651
1719685639032662000,2.47393
1719685639074370000,2.47393
1719685639117716000,2.47393
1719685639207809000,2.467484
1719685639245913000,2.464262
1719685639285215000,2.47393
1719685639331404000,2.459428
1719685639373719000,2.461039
1719685639410510000,2.490144
1719685639456967000,2.470707
1719685639501334000,2.448148
1719685639545486000,2.467484
1719685639585093000,2.469096
1719685639626856000,2.464262
1719685639672478000,2.461039
1719685639721816000,2.464262
1719685639763827000,2.475642
1719685639870064000,2.451371
1719685639913810000,2.457816
1719685639963549000,2.459428
1719685640007626000,2.494978
1719685640047313000,2.47393
1719685640087050000,2.467484
1719685640131633000,2.461039
1719685640179040000,2.452982
1719685640222352000,2.465873
1719685640263221000,2.47393
1719685640304679000,2.47393
1719685640353217000,2.47393
1719685640398709000,2.451371
1719685640441268000,2.465873
1719685640539720000,2.467484
1719685640583218000,2.464262
1719685640629120000,2.467484
1719685640671784000,2.452982
1719685640715877000,2.469096
1719685640761743000,2.462651
1719685640807722000,2.47393
1719685640856169000,2.452982
1719685640900089000,2.47393
1719685640944308000,2.446537
1719685640988387000,2.469096
1719685641039970000,2.47393
1719685641087889000,2.459428
1719685641128915000,2.441703
1719685641235419000,2.464262
1719685641277732000,2.462651
1719685641327205000,2.47393
1719685641375733000,2.462651
1719685641421891000,2.467484
1719685641466047000,2.469096
1719685641514635000,2.47393
1719685641564015000,2.452982
1719685641607755000,2.451371
1719685641657692000,2.462651
1719685641703854000,2.467484
1719685641756375000,2.465873
1719685641806355000,2.47393
1719685641855324000,2.456205
1719685641952714000,2.469096
1719685641997022000,2.465873
1719685642044348000,2.470707
1719685642096232000,2.470707
1719685642143300000,2.436869
1719685642189643000,2.459428
1719685642238381000,2.454594
1719685642285841000,2.452982
1719685642342080000,2.451371
1719685642389211000,2.47393
1719685642443014000,2.47393
1719685642499377000,2.467484
1719685642549551000,2.465873
1719685642601852000,2.472318
1719685642707064000,2.452982
1719685642758166000,2.472318
1719685642809619000,2.470707
1719685642857336000,2.452982
1719685642906579000,2.47393
1719685642955977000,2.465873
1719685643007004000,2.472318
1719685643058948000,2.44976
1719685643106907000,2.47393
1719685643157540000,2.47393
1719685643210334000,2.464262
1719685643265572000,2.47393
1719685643321080000,2.454594
1719685643369336000,2.47393
1719685643479889000,2.456205
1719685643533134000,2.47393
1719685643587443000,2.47393
1719685643640820000,2.47393
1719685643691943000,2.467484
1719685643742089000,2.47393
1719685643794886000,2.457816
1719685643849184000,2.464262
1719685643903597000,2.459428
1719685643965920000,2.47393
1719685644016611000,2.465873
1719685644071687000,2.47393
1719685644129445000,2.459428
1719685644193836000,2.44976
1719685644320509000,2.47393
1719685644374511000,2.464262
1719685644436227000,2.47393
1719685644491704000,2.47393
1719685644547618000,2.457816
1719685644608713000,2.47393
1719685644667735000,2.462651
1719685644725680000,2.462651
1719685644781948000,2.459428
1719685644838900000,2.47393
1719685644893536000,2.470707
1719685644962600000,2.47393
1719685645022793000,2.456205
1719685645079995000,2.451371
1719685645186765000,2.47393
1719685645246835000,2.465873
1719685645301046000,2.47393
1719685645360098000,2.451371
1719685645413239000,2.472318
1719685645471261000,2.444926
1719685645529935000,2.482087
1719685645590308000,2.472318
1719685645645784000,2.464262
1719685645702360000,2.462651
1719685645758057000,2.465873
1719685645821660000,2.467484
1719685645883287000,2.452982
1719685645938957000,2.47393
1719685646063868000,2.452982
1719685646123708000,2.457816
1719685646217794000,2.462651
1719685646256458000,2.430423
1719685646297582000,2.47393
1719685646347135000,2.462651
1719685646387484000,2.451371
1719685646429183000,2.457816
1719685646470843000,2.454594
1719685646515859000,2.47393
1719685646557098000,2.454594
1719685646593605000,2.47393
1719685646630075000,2.443314
1719685646671944000,2.47393
1719685646764828000,2.47393
1719685646806746000,2.464262
1719685646844432000,2.456205
1719685646882015000,2.47393
1719685646924365000,2.469096
1719685646967440000,2.464262
1719685647005715000,2.47393
1719685647049193000,2.452982
1719685647090166000,2.47393
1719685647135608000,2.462651
1719685647174753000,2.472318
1719685647216375000,2.483699
1719685647257719000,2.428812
1719685647301478000,2.47393
1719685647406438000,2.47393
1719685647448052000,2.469096
1719685647487684000,2.44976
1719685647529600000,2.469096
1719685647577892000,2.459428
1719685647622609000,2.472318
1719685647662908000,2.454594
1719685647706707000,2.465873
1719685647747099000,2.47393
1719685647794761000,2.459428
1719685647841091000,2.47393
1719685647885062000,2.47393
1719685647926913000,2.469096
1719685647972801000,2.470707
1719685648068797000,2.465873
1719685648109074000,2.440091
1719685648155545000,2.47393
1719685648197647000,2.47393
1719685648248310000,2.451371
1719685648295133000,2.451371
1719685648340037000,2.477253
1719685648382779000,2.47393
1719685648428887000,2.470707
1719685648473172000,2.47393
1719685648522322000,2.47393
1719685648567962000,2.446537
1719685648611444000,2.465873
1719685648656052000,2.469096
1719685648763216000,2.464262
1719685648817090000,2.436869
1719685648860723000,2.47393
1719685648909941000,2.47393
1719685648960679000,2.465873
1719685649007362000,2.470707
1719685649056787000,2.464262
1719685649101681000,2.478865
1719685649152473000,2.47393
1719685649200040000,2.462651
1719685649245255000,2.452982
1719685649291881000,2.452982
1719685649339748000,2.456205
1719685649386127000,2.465873
1719685649487438000,2.469096
1719685649534644000,2.47393
1719685649583083000,2.457816
1719685649632631000,2.478865
1719685649684813000,2.456205
1719685649737364000,2.456205
1719685649783116000,2.47393
1719685649838666000,2.465873
1719685649886994000,2.47393
1719685649941008000,2.440091
1719685649992132000,2.47393
1719685650040309000,2.469096
1719685650087046000,2.44976
1719685650135163000,2.47393
1719685650246761000,2.464262
1719685650300497000,2.467484
1719685650359119000,2.478865
1719685650407024000,2.47393
1719685650458046000,2.469096
1719685650511681000,2.472318
1719685650571237000,2.459428
1719685650638095000,2.47393
1719685650690661000,2.469096
1719685650748714000,2.459428
1719685650803108000,2.47393
1719685650856026000,2.47393
1719685650913293000,2.467484
1719685650970557000,2.459428
1719685651076727000,2.444926
1719685651131351000,2.459428
1719685651185810000,2.47393
1719685651236847000,2.469096
1719685651301618000,2.436869
1719685651354431000,2.430423
1719685651409915000,2.467484
1719685651463434000,2.472318
1719685651519892000,2.454594
1719685651571762000,2.465873
1719685651625815000,2.461039
1719685651677932000,2.454594
1719685651733699000,2.454594
1719685651792022000,2.47393
1719685651909826000,2.515926
1719685651964157000,2.47393
1719685652016875000,2.482087
1719685652071440000,2.454594
1719685652132099000,2.464262
1719685652192213000,2.465873
1719685652251607000,2.456205
1719685652314685000,2.457816
1719685652373867000,2.467484
1719685652428482000,2.47393
1719685652486928000,2.459428
1719685652547041000,2.47393
1719685652615755000,2.47393
1719685652673958000,2.470707
1719685652785697000,2.462651
1719685652845901000,2.452982
1719685652908291000,2.467484
1719685652967264000,2.456205
1719685653021013000,2.47393
1719685653077305000,2.469096
1719685653134800000,2.461039
1719685653196050000,2.47393
1719685653256280000,2.472318
1719685653313284000,2.47393
1719685653370394000,2.467484
1719685653432897000,2.47393
1719685653494046000,2.472318
1719685653551232000,2.47393
1719685653710193000,2.469096
1719685653752601000,2.470707
1719685653790681000,2.462651
1719685653827856000,2.462651
1719685653867424000,2.47393
1719685653907582000,2.47393
1719685653949674000,2.462651
1719685653989768000,2.469096
1719685654028111000,2.467484
1719685654067850000,2.464262
1719685654114809000,2.470707
1719685654157002000,2.47393
1719685654192897000,2.465873
1719685654232750000,2.470707
1719685654321247000,2.470707
1719685654365825000,2.470707
1719685654408490000,2.47393
1719685654449194000,2.465873
1719685654486415000,2.47393
1719685654529484000,2.456205
1719685654571501000,2.459428
1719685654609241000,2.465873
1719685654653002000,2.47393
1719685654693184000,2.47393
1719685654739748000,2.470707
1719685654783966000,2.47393
1719685654824733000,2.423978
1719685654864326000,2.47393
1719685654967682000,2.464262
1719685655008296000,2.472318
1719685655052544000,2.47393
1719685655094935000,2.464262
1719685655134705000,2.47393
1719685655176929000,2.451371
1719685655219955000,2.47393
1719685655270320000,2.470707
1719685655311738000,2.462651
1719685655357638000,2.462651
1719685655407940000,2.457816
1719685655451997000,2.470707
1719685655498904000,2.47393
1719685655539696000,2.467484
1719685655638039000,2.47393
1719685655683218000,2.452982
1719685655725192000,2.475642
1719685655768720000,2.47393
1719685655813491000,2.456205
1719685655858481000,2.47393
1719685655905710000,2.47393
1719685655948976000,2.465873
1719685655993561000,2.47393
1719685656040469000,2.462651
1719685656088736000,2.501424
1719685656139748000,2.446537
1719685656183849000,2.465873
1719685656234093000,2.47393
1719685656338917000,2.47393
1719685656389086000,2.47393
1719685656435301000,2.472318
1719685656479555000,2.464262
1719685656524124000,2.452982
1719685656572399000,2.467484
1719685656621748000,2.459428
1719685656671391000,2.465873
1719685656727192000,2.464262
1719685656771541000,2.452982
1719685656820535000,2.456205
1719685656870470000,2.436869
1719685656928661000,2.464262
1719685656992027000,2.469096
1719685657091851000,2.456205
1719685657146726000,2.47393
1719685657196244000,2.47393
1719685657246159000,2.411087
1719685657300168000,2.47393
1719685657355365000,2.47393
1719685657406933000,2.47393
1719685657457711000,2.443314
1719685657510896000,2.456205
1719685657558972000,2.47393
1719685657621451000,2.47393
1719685657672045000,2.456205
1719685657725136000,2.465873
1719685657774058000,2.470707
1719685657886500000,2.472318
1719685657934648000,2.467484
1719685657985655000,2.470707
1719685658034527000,2.467484
1719685658086683000,2.47393
1719685658142014000,2.456205
1719685658198765000,2.47393
1719685658249172000,2.465873
1719685658300921000,2.47393
1719685658354057000,2.464262
1719685658410551000,2.44976
1719685658467032000,2.469096
1719685658519767000,2.446537
1719685658578836000,2.47393
1719685658688138000,2.464262
1719685658739202000,2.47393
1719685658792253000,2.470707
1719685658848089000,2.469096
1719685658912183000,2.465873
1719685658968074000,2.446537
1719685659026408000,2.47393
1719685659082256000,2.472318
1719685659142285000,2.459428
1719685659198613000,2.456205
1719685659249790000,2.457816
1719685659302032000,2.47393
1719685659358233000,2.47393
1719685659416467000,2.459428
1719685659539625000,2.47393
1719685659591424000,2.464262
1719685659645396000,2.464262
1719685659705614000,2.464262
1719685659762562000,2.467484
1719685659815840000,2.452982
1719685659872470000,2.47393
1719685659932744000,2.472318
1719685659987973000,2.469096
1719685660043677000,2.454594
1719685660103977000,2.425589
1719685660163084000,2.457816
1719685660224527000,2.452982
1719685660281329000,2.47393
1719685660388166000,2.464262
1719685660444935000,2.461039
1719685660509001000,2.472318
1719685660568478000,2.47393
1719685660622566000,2.454594
1719685660679139000,2.469096
1719685660733608000,2.456205
1719685660795084000,2.462651
1719685660855807000,2.47393
1719685660913053000,2.47393
1719685660970245000,2.465873
1719685661067667000,2.47393
1719685661101664000,2.464262
1719685661139810000,2.423978
1719685661235272000,2.459428
1719685661278199000,2.47393
1719685661319297000,2.454594
1719685661358735000,2.457816
1719685661394939000,2.47393
1719685661430502000,2.446537
1719685661470493000,2.465873
1719685661512193000,2.464262
1719685661551778000,2.464262
1719685661591281000,2.47393
1719685661630951000,2.465873
1719685661670403000,2.47393
1719685661719806000,2.47393
1719685661757891000,2.467484
1719685661851846000,2.47393
1719685661895502000,2.465873
1719685661935962000,2.448148
1719685661978921000,2.459428
1719685662016526000,2.47393
1719685662060889000,2.440091
1719685662102855000,2.469096
1719685662140756000,2.47393
1719685662179985000,2.465873
1719685662220733000,2.472318
1719685662261883000,2.464262
1719685662303828000,2.451371
1719685662345041000,2.47393
1719685662387186000,2.446537
1719685662490807000,2.470707
1719685662534159000,2.454594
1719685662582553000,2.44976
1719685662621459000,2.533651
1719685662669855000,2.454594
1719685662712167000,2.47393
1719685662760513000,2.459428
1719685662806857000,2.47393
1719685662849658000,2.462651
1719685662891092000,2.47393
1719685662935380000,2.451371
1719685662982066000,2.462651
1719685663030500000,2.457816
1719685663079992000,2.47393
1719685663173510000,2.464262
1719685663220515000,2.464262
1719685663268396000,2.448148
1719685663322470000,2.467484
1719685663381363000,2.47393
1719685663425575000,2.47393
1719685663475149000,2.451371
1719685663520901000,2.446537
1719685663567923000,2.465873
1719685663620078000,2.465873
1719685663672345000,2.469096
1719685663723484000,2.47393
1719685663772510000,2.47393
1719685663822453000,2.470707
1719685663928234000,2.456205
1719685663988500000,2.470707
1719685664031819000,2.467484
1719685664079797000,2.451371
1719685664129107000,2.47393
1719685664180324000,2.469096
1719685664226505000,2.462651
1719685664274152000,2.452982
1719685664320780000,2.47393
1719685664370897000,2.461039
1719685664423449000,2.456205
1719685664477538000,2.452982
1719685664525401000,2.47393
1719685664573024000,2.47393
1719685664673836000,2.469096
1719685664728240000,2.469096
1719685664781036000,2.47393
1719685664828978000,2.462651
1719685664882327000,2.456205
1719685664935339000,2.469096
1719685664984937000,2.472318
1719685665034701000,2.470707
1719685665089345000,2.462651
1719685665149927000,2.444926
1719685665203577000,2.47393
1719685665256376000,2.47393
1719685665310044000,2.470707
1719685665366510000,2.472318
1719685665481755000,2.47393
1719685665530517000,2.456205
1719685665579111000,2.493367
1719685665631254000,2.47393
1719685665684859000,2.452982
1719685665737877000,2.47393
1719685665788594000,2.47393
1719685665839375000,2.469096
1719685665895185000,2.465873
1719685665948874000,2.47393
1719685666000553000,2.469096
1719685666053297000,2.465873
1719685666110996000,2.464262
1719685666163946000,2.411087
1719685666265540000,2.451371
1719685666320509000,2.465873
1719685666375675000,2.457816
1719685666430199000,2.464262
1719685666484080000,2.467484
1719685666536850000,2.47393
1719685666591009000,2.454594
1719685666652625000,2.472318
1719685666716982000,2.47393
1719685666767473000,2.47393
1719685666822464000,2.44976
