time,voltage,average_voltage
8,2.462651,2.4612
8,2.446537,2.459267
8,2.444926,2.456366
8,2.441703,2.455238
8,2.43848,2.452338
9,2.469096,2.452821
9,2.467484,2.453949
9,2.462651,2.452982
9,2.459428,2.454755
9,2.444926,2.453788
9,2.44976,2.452499
9,2.465873,2.454433
9,2.432035,2.453144
9,2.444926,2.453466
9,2.456205,2.455238
9,2.464262,2.454755
9,2.454594,2.453466
9,2.448148,2.452015
9,2.47393,2.453466
9,2.462651,2.455238
10,2.443314,2.454594
10,2.47393,2.455399
10,2.469096,2.459105
10,2.440091,2.458622
10,2.443314,2.457333
10,2.470707,2.457978
10,2.472318,2.45975
10,2.462651,2.4612
10,2.452982,2.459105
10,2.417533,2.454593
10,2.456205,2.455883
10,2.457816,2.454272
10,2.459428,2.453305
10,2.464262,2.455722
10,2.452982,2.456688
10,2.446537,2.454271
10,2.462651,2.453305
11,2.456205,2.45266
11,2.452982,2.45266
11,2.457816,2.456688
11,2.446537,2.455722
11,2.44976,2.454916
11,2.470707,2.456044
11,2.470707,2.456688
11,2.457816,2.457172
11,2.465873,2.459106
11,2.451371,2.457978
11,2.462651,2.458622
11,2.452982,2.458622
11,2.454594,2.4583
11,2.451371,2.458783
11,2.459428,2.45975
11,2.446537,2.457333
11,2.470707,2.457333
11,2.464262,2.457978
11,2.43848,2.455238
11,2.441703,2.454272
11,2.444926,2.452499
11,2.47393,2.454594
12,2.44976,2.454111
12,2.454594,2.454433
12,2.441703,2.45266
12,2.454594,2.453466
12,2.451371,2.451532
12,2.44976,2.450082
12,2.454594,2.451693
12,2.47393,2.454916
12,2.47393,2.457817
12,2.443314,2.454755
12,2.443314,2.45411
12,2.459428,2.454593
12,2.44976,2.455399
12,2.456205,2.45556
12,2.433646,2.453788
12,2.462651,2.455077
12,2.459428,2.45556
12,2.459428,2.45411
12,2.47393,2.45411
12,2.451371,2.454916
13,2.446537,2.455238
13,2.44976,2.454272
13,2.464262,2.455722
13,2.430423,2.453144
13,2.459428,2.455722
13,2.457816,2.455238
13,2.457816,2.455077
13,2.451371,2.454272
13,2.451371,2.452015
13,2.456205,2.452499
13,2.443314,2.452177
13,2.465873,2.453788
13,2.467484,2.45411
13,2.457816,2.45685
13,2.440091,2.454916
13,2.440091,2.453144
13,2.462651,2.453627
13,2.451371,2.453627
13,2.44976,2.453466
13,2.467484,2.454594
14,2.454594,2.455722
14,2.464262,2.45556
14,2.47393,2.456205
14,2.457816,2.456205
14,2.454594,2.457655
14,2.472318,2.460878
14,2.462651,2.460878
14,2.452982,2.461039
14,2.440091,2.460072
14,2.469096,2.460233
14,2.446537,2.459428
14,2.451371,2.458139
14,2.446537,2.455399
14,2.47393,2.457011
14,2.451371,2.456688
14,2.47393,2.45685
14,2.446537,2.455238
14,2.467484,2.456688
14,2.44976,2.457655
15,2.451371,2.455883
15,2.440091,2.455238
15,2.443314,2.454432
15,2.459428,2.455721
15,2.465873,2.454916
15,2.465873,2.456366
15,2.446537,2.453627
15,2.464262,2.455399
15,2.459428,2.454594
15,2.44976,2.454594
15,2.436869,2.453144
15,2.459428,2.455077
15,2.456205,2.456366
15,2.441703,2.454594
15,2.469096,2.454916
15,2.456205,2.453949
15,2.467484,2.456044
15,2.472318,2.45685
16,2.456205,2.456527
16,2.452982,2.45685
16,2.469096,2.460072
16,2.470707,2.4612
16,2.452982,2.460878
16,2.444926,2.4612
16,2.462651,2.460556
16,2.446537,2.459589
16,2.465873,2.459428
16,2.443314,2.456527
16,2.444926,2.455399
16,2.454594,2.45556
16,2.446537,2.453305
16,2.456205,2.451854
16,2.467484,2.453305
16,2.432035,2.452015
16,2.44976,2.450727
17,2.454594,2.451532
17,2.451371,2.450082
17,2.457816,2.451532
17,2.440091,2.451049
17,2.457816,2.451371
17,2.461039,2.452821
17,2.454594,2.45266
17,2.44976,2.450887
17,2.456205,2.453305
17,2.465873,2.454916
17,2.462651,2.455722
17,2.47393,2.457978
17,2.462651,2.458461
17,2.457816,2.460233
17,2.470707,2.461523
17,2.451371,2.460556
17,2.44976,2.460072
18,2.452982,2.460394
18,2.451371,2.459911
18,2.44976,2.4583
18,2.462651,2.4583
18,2.459428,2.45685
18,2.464262,2.457011
18,2.456205,2.45685
18,2.420755,2.451854
18,2.465873,2.453305
18,2.459428,2.454271
18,2.457816,2.454755
18,2.464262,2.456044
18,2.454594,2.456527
18,2.462651,2.456527
18,2.451371,2.455721
18,2.465873,2.455883
19,2.467484,2.457011
19,2.462651,2.4612
19,2.47393,2.462006
19,2.446537,2.460717
19,2.456205,2.460556
19,2.459428,2.460072
19,2.433646,2.457978
19,2.459428,2.457655
19,2.456205,2.458138
19,2.441703,2.455722
19,2.443314,2.453305
19,2.446537,2.451693
19,2.457816,2.450082
19,2.469096,2.452338
19,2.44976,2.451693
19,2.462651,2.452015
20,2.451371,2.453788
20,2.443314,2.452177
20,2.446537,2.45121
20,2.457816,2.452821
20,2.47393,2.455883
20,2.454594,2.456688
20,2.462651,2.457172
20,2.457816,2.456044
20,2.44976,2.456044
20,2.456205,2.4554
20,2.459428,2.456205
20,2.464262,2.4583
20,2.436869,2.457333
20,2.464262,2.457978
21,2.444926,2.455077
21,2.462651,2.455883
21,2.448148,2.454432
21,2.452982,2.453949
21,2.415921,2.450565
21,2.444926,2.449437
21,2.467484,2.450243
21,2.457816,2.449599
21,2.452982,2.45121
21,2.452982,2.450082
21,2.456205,2.45121
21,2.465873,2.451532
21,2.441703,2.450888
21,2.464262,2.452015
21,2.47393,2.457817
21,2.452982,2.458622
21,2.459428,2.457816
21,2.436869,2.455721
21,2.464262,2.45685
21,2.472318,2.458783
21,2.448148,2.457978
21,2.47393,2.458783
22,2.448148,2.459428
22,2.454594,2.458461
22,2.457816,2.45685
22,2.454594,2.457011
22,2.452982,2.456366
22,2.459428,2.458622
22,2.467484,2.458944
22,2.444926,2.456205
22,2.452982,2.456688
22,2.446537,2.453949
22,2.44976,2.45411
22,2.451371,2.453788
22,2.465873,2.454594
22,2.47393,2.456527
22,2.451371,2.456366
22,2.465873,2.457011
22,2.465873,2.45685
22,2.464262,2.458783
22,2.451371,2.458622
22,2.444926,2.458461
22,2.470707,2.460556
23,2.465873,2.462006
23,2.43848,2.459267
23,2.451371,2.457011
23,2.464262,2.4583
23,2.446537,2.456366
23,2.43848,2.453627
23,2.459428,2.453143
23,2.446537,2.45266
23,2.467484,2.454916
23,2.44976,2.452821
23,2.467484,2.452982
23,2.459428,2.455077
23,2.446537,2.454594
23,2.47393,2.45556
23,2.432035,2.45411
23,2.467484,2.457011
23,2.452982,2.456366
23,2.441703,2.455883
23,2.44976,2.45411
23,2.467484,2.455883
24,2.454594,2.454594
24,2.470707,2.455722
24,2.457816,2.45685
24,2.47393,2.45685
24,2.44976,2.458622
24,2.464262,2.4583
24,2.446537,2.457655
24,2.451371,2.458622
24,2.456205,2.459266
24,2.446537,2.457172
24,2.457816,2.457494
24,2.467484,2.457172
24,2.420755,2.453466
24,2.459428,2.452015
24,2.456205,2.45266
24,2.440091,2.450243
24,2.448148,2.450404
24,2.451371,2.450404
24,2.47393,2.452177
24,2.454594,2.452982
25,2.464262,2.453627
25,2.462651,2.453144
25,2.441703,2.455238
25,2.452982,2.454593
25,2.428812,2.451854
25,2.436869,2.451532
25,2.467484,2.453466
25,2.465873,2.454916
25,2.465873,2.45411
25,2.470707,2.455722
25,2.444926,2.453788
25,2.47393,2.454916
25,2.452982,2.456044
25,2.454594,2.456205
25,2.440091,2.457333
25,2.47393,2.461039
25,2.446537,2.458944
26,2.43848,2.456205
26,2.44976,2.454594
26,2.406253,2.448148
26,2.459428,2.449599
26,2.456205,2.447826
26,2.436869,2.446214
26,2.446537,2.445409
26,2.452982,2.446698
26,2.457816,2.445087
26,2.443314,2.444764
26,2.451371,2.446053
26,2.444926,2.44557
26,2.444926,2.449437
26,2.464262,2.449921
26,2.470707,2.451371
26,2.452982,2.452982
26,2.462651,2.454593
26,2.44976,2.454272
26,2.456205,2.45411
27,2.454594,2.455238
27,2.448148,2.454916
27,2.469096,2.457333
27,2.456205,2.458461
27,2.465873,2.458622
27,2.448148,2.456366
27,2.448148,2.455883
27,2.465873,2.456205
27,2.459428,2.457172
27,2.465873,2.458139
27,2.436869,2.456366
27,2.444926,2.456044
27,2.443314,2.453466
27,2.452982,2.453143
27,2.462651,2.452821
27,2.47393,2.455399
27,2.444926,2.455077
28,2.419144,2.450404
28,2.456205,2.450082
28,2.444926,2.447987
28,2.457816,2.450082
28,2.470707,2.45266
28,2.440091,2.452338
28,2.459428,2.452982
28,2.457816,2.452499
28,2.470707,2.452177
28,2.441703,2.451854
28,2.443314,2.454271
28,2.456205,2.454272
28,2.448148,2.454594
28,2.444926,2.453305
28,2.44976,2.45121
28,2.472318,2.454433
29,2.441703,2.45266
29,2.44976,2.451854
29,2.452982,2.450082
29,2.469096,2.452821
29,2.467484,2.455238
29,2.446537,2.454271
29,2.472318,2.456688
29,2.446537,2.45685
29,2.44976,2.45685
29,2.441703,2.453788
29,2.459428,2.455561
29,2.448148,2.4554
29,2.452982,2.455399
29,2.443314,2.452821
29,2.462651,2.452338
29,2.446537,2.452338
30,2.465873,2.451693
30,2.454594,2.452499
30,2.456205,2.453144
30,2.454594,2.454432
30,2.462651,2.454755
30,2.454594,2.455399
30,2.440091,2.45411
30,2.459428,2.455722
30,2.446537,2.45411
30,2.457816,2.455238
30,2.446537,2.453305
30,2.452982,2.453144
30,2.44976,2.452499
30,2.44976,2.452015
30,2.461039,2.451854
31,2.47393,2.453788
31,2.441703,2.453949
31,2.452982,2.453305
31,2.446537,2.453305
31,2.451371,2.45266
31,2.44976,2.452982
31,2.469096,2.454594
31,2.443314,2.453949
31,2.457816,2.454755
31,2.459428,2.454594
31,2.456205,2.452821
31,2.464262,2.455077
31,2.43848,2.453627
31,2.446537,2.453627
31,2.464262,2.454916
31,2.459428,2.455883
31,2.469096,2.455883
31,2.444926,2.456044
31,2.451371,2.455399
32,2.440091,2.453466
32,2.47393,2.455238
32,2.465873,2.4554
32,2.440091,2.455561
32,2.436869,2.454594
32,2.464262,2.454594
32,2.464262,2.455077
32,2.440091,2.452177
32,2.435257,2.45121
32,2.444926,2.450565
32,2.443314,2.450887
32,2.47393,2.450887
32,2.441703,2.44847
32,2.44976,2.449437
32,2.456205,2.451371
32,2.456205,2.450565
32,2.443314,2.448471
32,2.43848,2.448309
32,2.44976,2.44976
32,2.433646,2.448632
32,2.444926,2.448793
33,2.452982,2.446698
33,2.47393,2.449921
33,2.462651,2.45121
33,2.457816,2.451371
33,2.443314,2.450082
33,2.469096,2.45266
33,2.43848,2.45266
33,2.465873,2.454271
33,2.446537,2.45556
33,2.454594,2.456527
33,2.47393,2.458622
33,2.451371,2.456366
33,2.444926,2.454594
33,2.44976,2.453788
33,2.44976,2.454433
33,2.444926,2.452016
33,2.428812,2.451049
33,2.44976,2.449437
33,2.452982,2.450082
33,2.454594,2.450082
33,2.44976,2.447665
34,2.440091,2.446537
34,2.44976,2.447021
34,2.457816,2.447826
34,2.456205,2.448471
34,2.427201,2.446698
34,2.452982,2.449115
34,2.452982,2.449437
34,2.430423,2.447181
34,2.457816,2.447504
34,2.457816,2.448309
34,2.43848,2.448148
34,2.451371,2.448309
34,2.47393,2.449921
34,2.43848,2.448148
34,2.456205,2.451049
34,2.451371,2.450887
34,2.469096,2.452499
34,2.446537,2.45411
34,2.44976,2.453305
34,2.446537,2.452177
35,2.441703,2.452499
35,2.470707,2.454433
35,2.464262,2.453466
35,2.436869,2.453305
35,2.464262,2.45411
35,2.433646,2.452338
35,2.469096,2.452338
35,2.462651,2.453949
35,2.457816,2.454755
35,2.452982,2.455399
35,2.452982,2.456527
35,2.451371,2.454594
35,2.47393,2.45556
35,2.454594,2.457333
35,2.433646,2.454271
35,2.459428,2.456849
35,2.470707,2.457011
35,2.459428,2.456688
36,2.432035,2.45411
36,2.444926,2.453305
36,2.44976,2.452982
36,2.444926,2.452338
36,2.44976,2.449921
36,2.47393,2.451854
36,2.441703,2.45266
36,2.454594,2.452177
36,2.452982,2.450404
36,2.465873,2.451049
36,2.47393,2.455238
36,2.465873,2.457333
36,2.451371,2.457494
36,2.457816,2.458783
36,2.478865,2.461694
36,2.452982,2.459599
36,2.459428,2.461371
36,2.457816,2.461694
37,2.459428,2.462338
37,2.464262,2.462177
37,2.44976,2.45976
37,2.465873,2.45976
37,2.456205,2.460244
37,2.44976,2.459438
37,2.446537,2.456205
37,2.467484,2.457655
37,2.440091,2.455722
37,2.446537,2.454594
37,2.469096,2.45556
37,2.465873,2.455722
37,2.47393,2.458139
37,2.462651,2.457817
37,2.462651,2.458461
37,2.454594,2.458944
37,2.465873,2.460878
37,2.452982,2.459428
38,2.440091,2.459428
38,2.432035,2.457978
38,2.462651,2.457333
38,2.456205,2.456366
38,2.451371,2.45411
38,2.457816,2.453627
38,2.452982,2.45266
38,2.446537,2.451854
38,2.454594,2.450726
38,2.454594,2.450887
38,2.465873,2.453466
38,2.462651,2.456527
38,2.454594,2.455722
38,2.457816,2.455883
38,2.459428,2.456688
38,2.48531,2.459438
38,2.465873,2.460727
39,2.428812,2.458954
39,2.44976,2.458471
39,2.44976,2.457988
39,2.456205,2.457021
39,2.459428,2.456699
39,2.457816,2.457021
39,2.452982,2.456537
39,2.43848,2.454443
39,2.451371,2.451049
39,2.456205,2.450082
39,2.457816,2.452982
39,2.454594,2.453466
39,2.451371,2.453627
39,2.467484,2.454755
39,2.451371,2.453949
40,2.459428,2.45411
40,2.464262,2.455238
40,2.454594,2.45685
40,2.444926,2.456205
40,2.446537,2.455238
40,2.461039,2.45556
40,2.43848,2.453949
40,2.457816,2.454594
40,2.50948,2.458793
40,2.451371,2.458793
40,2.47393,2.460244
40,2.451371,2.458954
40,2.443314,2.457826
40,2.454594,2.458793
40,2.451371,2.459277
40,2.462651,2.459438
41,2.440091,2.459599
41,2.462651,2.460082
41,2.43848,2.452982
41,2.457816,2.453627
41,2.47393,2.453627
41,2.467484,2.455238
41,2.452982,2.456205
41,2.43848,2.454593
41,2.464262,2.455883
41,2.440091,2.453627
41,2.451371,2.454755
41,2.456205,2.45411
41,2.47393,2.457655
41,2.44976,2.45685
41,2.457816,2.455238
41,2.448148,2.453305
41,2.454594,2.453466
42,2.452982,2.454916
42,2.456205,2.45411
42,2.44976,2.455077
42,2.47393,2.457333
42,2.446537,2.456366
42,2.461039,2.455077
42,2.454594,2.45556
42,2.451371,2.454916
42,2.461039,2.456205
42,2.467484,2.457494
42,2.44976,2.457172
42,2.451371,2.456689
42,2.456205,2.457333
42,2.451371,2.455077
42,2.454594,2.455883
42,2.430423,2.452821
42,2.456205,2.452982
42,2.448148,2.45266
42,2.446537,2.45121
42,2.452982,2.44976
42,2.470707,2.451854
42,2.467484,2.453466
43,2.444926,2.452338
43,2.461039,2.453305
43,2.446537,2.452499
43,2.456205,2.455077
43,2.446537,2.45411
43,2.441703,2.453466
43,2.436869,2.452499
43,2.457816,2.452982
43,2.454594,2.451371
43,2.440091,2.448632
43,2.444926,2.448632
43,2.465873,2.449115
43,2.457816,2.450243
43,2.459428,2.450565
43,2.459428,2.451854
43,2.444926,2.452177
43,2.44976,2.453466
43,2.470707,2.454755
43,2.44976,2.454272
43,2.446537,2.454916
44,2.472318,2.457655
44,2.459428,2.457011
44,2.467484,2.457977
44,2.465873,2.458622
44,2.444926,2.457172
44,2.456205,2.4583
44,2.446537,2.457978
44,2.462651,2.457172
44,2.47393,2.459589
44,2.436869,2.458622
44,2.440091,2.4554
44,2.451371,2.454594
44,2.440091,2.451854
44,2.469096,2.452177
44,2.464262,2.45411
44,2.464262,2.454916
44,2.451371,2.455399
44,2.451371,2.454271
44,2.459428,2.452821
44,2.456205,2.454755
45,2.44976,2.455722
45,2.452982,2.455883
45,2.454594,2.457333
45,2.459428,2.456366
45,2.43848,2.453788
45,2.44976,2.452338
45,2.47393,2.454594
45,2.44976,2.454433
45,2.454594,2.453949
45,2.452982,2.453627
45,2.470707,2.455722
45,2.44976,2.4554
45,2.43848,2.453788
45,2.446537,2.452499
45,2.451371,2.453788
45,2.467484,2.45556
45,2.451371,2.453304
45,2.462651,2.454594
45,2.456205,2.454755
46,2.472318,2.456688
46,2.462651,2.455883
46,2.456205,2.456527
46,2.452982,2.457978
46,2.470707,2.460394
46,2.446537,2.459911
46,2.459428,2.459105
46,2.440091,2.457978
46,2.454594,2.457172
46,2.47393,2.458944
46,2.451371,2.45685
46,2.451371,2.455721
46,2.446537,2.454755
46,2.456205,2.455077
46,2.446537,2.45266
46,2.436869,2.451693
46,2.448148,2.450565
46,2.436869,2.450243
46,2.469096,2.451693
47,2.457816,2.450082
47,2.469096,2.451854
47,2.432035,2.449921
47,2.428812,2.448148
47,2.459428,2.448471
47,2.47393,2.45121
47,2.44976,2.452499
47,2.454594,2.453144
47,2.457816,2.455238
47,2.451371,2.453466
47,2.459428,2.453627
47,2.44976,2.451693
47,2.461039,2.454594
47,2.467484,2.458461
47,2.444926,2.457011
47,2.456205,2.455238
47,2.454594,2.455722
48,2.462651,2.456527
48,2.441703,2.454916
48,2.457816,2.455561
48,2.451371,2.454755
48,2.436869,2.453466
48,2.452982,2.45266
48,2.425589,2.44847
48,2.443314,2.448309
48,2.457816,2.448471
48,2.454594,2.448471
48,2.47393,2.449599
48,2.456205,2.451049
48,2.44976,2.450243
48,2.451371,2.450243
48,2.469096,2.453466
48,2.452982,2.453466
48,2.459428,2.45685
49,2.456205,2.458138
49,2.47393,2.45975
49,2.457816,2.460072
49,2.441703,2.45685
49,2.457816,2.457011
49,2.47393,2.459428
49,2.452982,2.459589
49,2.451371,2.457816
49,2.469096,2.459427
49,2.446537,2.458138
49,2.464262,2.458944
49,2.456205,2.457172
49,2.467484,2.458139
49,2.451371,2.459105
49,2.440091,2.457333
49,2.456205,2.455561
49,2.441703,2.454433
50,2.452982,2.454594
50,2.433646,2.451049
50,2.469096,2.453305
50,2.452982,2.452177
50,2.462651,2.452821
50,2.456205,2.451693
50,2.459428,2.452499
50,2.446537,2.453144
50,2.464262,2.453949
50,2.461039,2.455883
50,2.41431,2.452016
50,2.448148,2.453466
50,2.470707,2.453627
50,2.446537,2.452982
50,2.440091,2.450727
51,2.444926,2.449599
51,2.432035,2.446859
51,2.464262,2.448632
51,2.444926,2.446698
51,2.47393,2.447987
51,2.446537,2.45121
51,2.465873,2.452982
51,2.451371,2.451049
51,2.43848,2.450243
51,2.454594,2.451693
51,2.452982,2.452499
51,2.443314,2.453627
51,2.459428,2.453144
51,2.443314,2.452982
51,2.435257,2.449115
52,2.456205,2.450082
52,2.44976,2.448471
52,2.457816,2.449115
52,2.459428,2.45121
52,2.454594,2.45121
52,2.452982,2.45121
52,2.440091,2.450887
52,2.456205,2.450565
52,2.443314,2.450565
52,2.452982,2.452338
52,2.454594,2.452177
52,2.462651,2.453465
52,2.464262,2.45411
52,2.443314,2.452499
52,2.470707,2.45411
52,2.47393,2.456205
52,2.451371,2.457333
52,2.423978,2.45411
52,2.456205,2.4554
52,2.451371,2.455238
52,2.456205,2.455399
52,2.446537,2.453788
53,2.457816,2.453144
53,2.444926,2.453305
53,2.456205,2.451854
53,2.441703,2.448632
53,2.457816,2.449276
53,2.44976,2.451854
53,2.452982,2.451532
53,2.443314,2.450726
53,2.44976,2.450082
53,2.44976,2.450404
53,2.459428,2.450565
53,2.451371,2.45121
53,2.451371,2.450726
53,2.464262,2.452982
53,2.470707,2.454271
53,2.44976,2.454272
53,2.467484,2.455722
53,2.443314,2.455722
53,2.451371,2.455883
53,2.464262,2.457333
54,2.452982,2.456688
54,2.452982,2.45685
54,2.444926,2.456205
54,2.44976,2.454755
54,2.462651,2.453949
54,2.433646,2.452338
54,2.44976,2.450565
54,2.454594,2.451693
54,2.452982,2.451854
54,2.467484,2.452177
54,2.464262,2.453305
54,2.44976,2.452982
54,2.441703,2.45266
54,2.457816,2.453466
54,2.472318,2.454432
54,2.465873,2.457655
54,2.440091,2.456688
54,2.452982,2.456527
54,2.44976,2.456205
54,2.465873,2.456044
54,2.456205,2.455238
55,2.443314,2.454594
55,2.459428,2.456366
55,2.454594,2.456044
55,2.443314,2.453143
55,2.44976,2.451532
55,2.452982,2.452821
55,2.467484,2.454271
55,2.461039,2.455399
55,2.448148,2.453627
55,2.448148,2.452821
55,2.462651,2.454755
55,2.461039,2.454916
55,2.443314,2.453788
55,2.432035,2.45266
55,2.469096,2.454594
55,2.440091,2.453305
55,2.459428,2.452499
55,2.441703,2.450565
56,2.433646,2.449115
56,2.452982,2.449599
56,2.443314,2.447665
56,2.44976,2.446537
56,2.472318,2.449437
56,2.43848,2.450082
56,2.427201,2.445892
56,2.456205,2.447504
56,2.462651,2.447826
56,2.454594,2.449115
56,2.465873,2.452338
56,2.451371,2.452177
56,2.456205,2.453466
56,2.436869,2.452177
56,2.459428,2.450887
56,2.436869,2.450726
56,2.452982,2.453305
56,2.444926,2.452177
56,2.454594,2.451371
57,2.469096,2.452821
57,2.464262,2.45266
57,2.456205,2.453144
57,2.459428,2.453466
57,2.462651,2.456044
57,2.444926,2.454594
57,2.456205,2.456527
57,2.459428,2.457172
57,2.470707,2.45975
57,2.44976,2.459266
57,2.472318,2.459589
57,2.469096,2.460072
57,2.457816,2.460233
57,2.436869,2.457978
57,2.464262,2.458139
57,2.464262,2.460072
57,2.441703,2.458622
57,2.443314,2.457011
58,2.452982,2.455238
58,2.443314,2.454593
58,2.456205,2.452982
58,2.457816,2.451854
58,2.451371,2.45121
58,2.465873,2.45411
58,2.432035,2.450888
58,2.465873,2.451049
58,2.457816,2.45266
58,2.444926,2.452821
58,2.446537,2.452177
58,2.452982,2.453144
58,2.465873,2.45411
58,2.452982,2.453627
58,2.419144,2.450404
58,2.44976,2.448793
58,2.47393,2.452982
58,2.454594,2.451854
59,2.436869,2.44976
59,2.456205,2.450887
59,2.44976,2.45121
59,2.454594,2.451371
59,2.465873,2.451371
59,2.451371,2.45121
59,2.443314,2.453627
59,2.462651,2.454916
59,2.457816,2.453305
59,2.456205,2.453466
59,2.47393,2.457172
59,2.44976,2.456527
59,2.454594,2.457011
59,2.457816,2.457333
59,2.459428,2.456688
59,2.462651,2.457816
60,2.443314,2.457816
60,2.467484,2.4583
60,2.465873,2.459105
60,2.44976,2.458461
60,2.444926,2.45556
60,2.47393,2.457978
60,2.444926,2.457011
60,2.47393,2.458622
60,2.44976,2.457655
60,2.448148,2.456205
60,2.451371,2.457011
60,2.457816,2.456044
60,2.454594,2.454916
60,2.480476,2.457988
60,2.456205,2.459116
60,2.446537,2.456376
61,2.448148,2.456699
61,2.436869,2.452992
61,2.443314,2.452348
61,2.454594,2.452992
61,2.467484,2.454604
61,2.432035,2.452026
61,2.464262,2.452992
61,2.432035,2.448148
61,2.467484,2.449276
61,2.446537,2.449276
61,2.433646,2.447826
61,2.440091,2.448148
61,2.452982,2.449115
61,2.446537,2.448309
61,2.47393,2.448954
62,2.443314,2.450082
62,2.457816,2.449437
62,2.459428,2.452177
62,2.456205,2.451049
62,2.456205,2.452015
62,2.451371,2.453788
62,2.44976,2.454755
62,2.440091,2.453466
62,2.444926,2.453305
62,2.427201,2.448632
62,2.451371,2.449437
62,2.441703,2.447826
62,2.454594,2.447342
62,2.457816,2.447504
62,2.44976,2.446859
62,2.446537,2.446376
62,2.440091,2.445409
62,2.454594,2.446859
62,2.452982,2.447665
63,2.456205,2.450565
63,2.465873,2.452015
63,2.451371,2.452982
63,2.44976,2.452499
63,2.436869,2.450404
63,2.44976,2.450404
63,2.432035,2.448954
63,2.432035,2.448148
63,2.454594,2.448148
63,2.451371,2.447987
63,2.451371,2.447504
63,2.443314,2.445248
63,2.472318,2.447342
