time,voltage
1719683320822750000,1.068528
1719683320875754000,1.036301
1719683320929579000,1.113646
1719683320978094000,1.031467
1719683321028432000,1.157153
1719683321077342000,1.012131
1719683321124300000,1.103978
1719683321174918000,1.063694
1719683321226475000,1.123314
1719683321322047000,1.097533
1719683321371204000,1.113646
1719683321419095000,1.025022
1719683321467142000,1.149096
1719683321515388000,1.050803
1719683321572642000,1.071751
1719683321626196000,1.124926
1719683321677438000,1.041135
1719683321725249000,1.141039
1719683321773248000,1.057249
1719683321821929000,1.087864
1719683321870305000,1.115258
1719683321922242000,1.091087
1719683321979668000,1.044358
1719683322082305000,1.141039
1719683322138290000,1.079808
1719683322188654000,1.099144
1719683322241700000,1.131371
1719683322292123000,1.03469
1719683322343051000,1.141039
1719683322397609000,1.071751
1719683322452624000,1.039524
1719683322507930000,1.116869
1719683322564612000,1.141039
1719683322614031000,1.015354
1719683322664884000,1.12976
1719683322721062000,1.116869
1719683322771960000,1.026633
1719683322875029000,1.028244
1719683322929101000,1.07014
1719683322988786000,1.037913
1719683323043730000,1.139428
1719683323096426000,1.087864
1719683323148076000,1.047581
1719683323206295000,1.063694
1719683323260741000,1.112035
1719683323314957000,1.039524
1719683323370972000,1.012131
1719683323431961000,1.020188
1719683323494539000,1.07014
1719683323548771000,1.03469
1719683323601542000,1.12976
1719683323707834000,1.007297
1719683323760123000,1.139428
1719683323823765000,1.11848
1719683323886238000,1.02341
1719683323948270000,1.025022
1719683324037912000,1.112035
1719683324072388000,1.052415
1719683324112617000,1.045969
1719683324155754000,1.126537
1719683324190925000,1.028244
1719683324228809000,1.013742
1719683324262881000,1.121703
1719683324301140000,1.11848
1719683324336341000,1.134594
1719683324425820000,1.025022
1719683324467103000,1.041135
1719683324505136000,1.062083
1719683324544535000,1.033078
1719683324579130000,1.147485
1719683324615462000,1.150707
1719683324651625000,1.086253
1719683324688154000,1.063694
1719683324727320000,1.037913
1719683324770648000,1.091087
1719683324819705000,1.103978
1719683324860805000,1.099144
1719683324898262000,1.107201
1719683324937044000,1.123314
1719683325026227000,1.026633
1719683325064913000,0.9380087
1719683325105906000,0.9670131
1719683325151274000,1.052415
1719683325193114000,1.28455
1719683325233810000,1.253935
1719683325273840000,1.247489
1719683325313987000,1.237821
1719683325356656000,1.205493
1719683325395919000,1.224829
1719683325436349000,1.200659
1719683325478637000,1.157153
1719683325519879000,1.03469
1719683325560684000,0.9734584
1719683325648254000,1.079808
1719683325687150000,1.02341
1719683325728378000,1.144262
1719683325768864000,1.184546
1719683325810376000,1.170043
1719683325853326000,1.137816
1719683325894315000,1.108812
1719683325942478000,1.052415
1719683325993585000,1.137816
1719683326036577000,1.107201
1719683326075996000,1.081419
1719683326116471000,1.110423
1719683326166783000,1.050803
1719683326216937000,1.076585
1719683326321350000,1.037913
1719683326366746000,1.08303
1719683326410254000,1.116869
1719683326458579000,1.02341
1719683326500620000,0.9363974
1719683326545712000,1.092699
1719683326594287000,1.115258
1719683326644316000,1.039524
1719683326692221000,1.123314
1719683326735768000,1.071751
1719683326782099000,1.025022
1719683326825742000,1.108812
1719683326873329000,1.123314
1719683326928829000,1.131371
1719683327028423000,1.121703
1719683327077003000,1.065305
1719683327120876000,1.057249
1719683327169394000,1.131371
1719683327217788000,1.057249
1719683327261667000,1.071751
1719683327309199000,1.11848
1719683327359367000,1.045969
1719683327407020000,1.136205
1719683327456269000,1.049192
1719683327503542000,1.081419
1719683327549622000,1.103978
1719683327595982000,1.063694
1719683327642227000,1.07014
1719683327740926000,1.054026
1719683327790571000,1.208716
1719683327844237000,1.054026
1719683327895904000,1.050803
1719683327951391000,1.08303
1719683327998312000,1.049192
1719683328046421000,1.112035
1719683328096449000,1.057249
1719683328147513000,1.147485
1719683328200022000,1.07014
1719683328251468000,1.07014
1719683328302823000,1.087864
1719683328351086000,1.089476
1719683328397961000,1.071751
1719683328492275000,1.020188
1719683328544266000,1.131371
1719683328594933000,1.026633
1719683328646964000,1.099144
1719683328698091000,1.044358
1719683328751758000,1.060472
1719683328801170000,1.103978
1719683328854112000,1.03469
1719683328905093000,1.123314
1719683328961411000,1.124926
1719683329017353000,1.031467
1719683329070322000,1.073362
1719683329125908000,1.103978
1719683329180960000,1.105589
1719683329282539000,1.184546
1719683329336232000,1.050803
1719683329386918000,1.081419
1719683329436638000,1.078196
1719683329491037000,1.045969
1719683329544863000,1.105589
1719683329603495000,1.134594
1719683329664901000,1.116869
1719683329718980000,1.091087
1719683329773389000,0.9960174
1719683329826575000,1.102367
1719683329884269000,1.121703
1719683329941106000,1.137816
1719683329998148000,1.095921
1719683330102076000,1.128148
1719683330164185000,1.115258
1719683330220502000,1.115258
1719683330274417000,1.047581
1719683330328751000,1.012131
1719683330382094000,1.14265
1719683330438036000,1.105589
1719683330493241000,1.060472
1719683330548108000,1.037913
1719683330604758000,1.071751
1719683330671347000,1.097533
1719683330729541000,1.049192
1719683330784177000,1.074974
1719683330839909000,1.115258
1719683330945869000,1.05886
1719683330999336000,1.144262
1719683331093177000,1.08303
1719683331132682000,1.078196
1719683331171942000,1.087864
1719683331208490000,1.062083
1719683331243413000,1.074974
1719683331278669000,1.115258
1719683331314307000,1.126537
1719683331355949000,1.110423
1719683331393301000,1.073362
1719683331436405000,1.116869
1719683331478793000,1.105589
1719683331515339000,1.112035
1719683331602304000,1.060472
1719683331638569000,1.124926
1719683331673853000,1.123314
1719683331714012000,1.099144
1719683331753705000,1.113646
1719683331794366000,1.110423
1719683331831293000,1.065305
1719683331867290000,1.037913
1719683331904700000,1.041135
1719683331942163000,1.05886
1719683331988494000,1.031467
1719683332029959000,1.049192
1719683332067902000,1.062083
1719683332104737000,1.018576
1719683332192974000,1.124926
1719683332231101000,1.076585
1719683332267959000,1.047581
1719683332308566000,1.068528
1719683332354440000,1.137816
1719683332397805000,1.105589
1719683332441529000,1.049192
1719683332480706000,1.062083
1719683332521654000,1.041135
1719683332561782000,1.049192
1719683332601873000,1.065305
1719683332645743000,1.049192
1719683332687245000,1.07014
1719683332729744000,1.076585
1719683332825019000,1.015354
1719683332864208000,1.055637
1719683332903428000,1.037913
1719683332948043000,1.060472
1719683332987842000,1.013742
1719683333033764000,1.200659
1719683333077401000,1.163598
1719683333126282000,0.9992401
1719683333168865000,1.108812
1719683333212095000,1.195825
1719683333254129000,1.219995
1719683333298897000,1.07014
1719683333342698000,0.9815151
1719683333386135000,1.005686
1719683333481200000,0.989572
1719683333527288000,1.063694
1719683333576960000,1.112035
1719683333618427000,1.025022
1719683333658999000,1.025022
1719683333705637000,1.033078
1719683333749378000,1.181323
1719683333796193000,1.116869
1719683333849257000,1.170043
1719683333898114000,1.03469
1719683333948234000,1.131371
1719683333992318000,1.134594
1719683334043529000,1.031467
1719683334094642000,1.095921
1719683334186880000,1.134594
1719683334232841000,1.102367
1719683334276511000,1.05886
1719683334322590000,1.079808
1719683334369131000,1.107201
1719683334423188000,1.076585
1719683334474668000,1.092699
1719683334522702000,1.047581
1719683334571930000,1.103978
1719683334617091000,1.054026
1719683334663582000,1.065305
1719683334709947000,1.115258
1719683334756734000,1.039524
1719683334804429000,1.091087
1719683334905695000,1.128148
1719683334961886000,1.086253
1719683335012089000,1.073362
1719683335060490000,1.079808
1719683335109158000,1.100755
1719683335159175000,1.031467
1719683335209525000,1.136205
1719683335260952000,1.047581
1719683335314917000,1.065305
1719683335365650000,1.115258
1719683335417604000,0.962179
1719683335466194000,1.208716
1719683335516483000,0.9605677
1719683335569177000,1.060472
1719683335665102000,1.11848
1719683335713999000,1.015354
1719683335765611000,1.116869
1719683335815649000,1.041135
1719683335865649000,1.105589
1719683335915430000,1.018576
1719683335965698000,1.113646
1719683336015807000,1.03469
1719683336067445000,1.11848
1719683336121709000,1.126537
1719683336174915000,0.994406
1719683336225834000,1.234498
1719683336283247000,1.215161
1719683336344832000,1.200659
1719683336449602000,1.025022
1719683336499154000,1.14265
1719683336551887000,0.9428427
1719683336610761000,0.9363974
1719683336669877000,0.9911834
1719683336735185000,0.9927947
1719683336789301000,1.062083
1719683336842864000,1.234498
1719683336898737000,1.166821
1719683336951583000,0.9315633
1719683337005627000,1.176489
1719683337064385000,1.181323
1719683337126144000,1.155541
1719683337185057000,1.186157
1719683337289059000,0.9428427
1719683337341929000,1.232886
1719683337398325000,1.232886
1719683337464214000,1.202271
1719683337532722000,1.029856
1719683337590420000,0.9718472
1719683337644563000,1.181323
1719683337701710000,1.215161
1719683337760230000,1.232886
1719683337814946000,1.078196
1719683337869889000,0.9380087
1719683337929848000,0.9605677
1719683338021807000,1.216773
1719683338056382000,1.218384
1719683338142567000,1.141039
1719683338175869000,1.231275
1719683338210388000,0.9702357
1719683338246664000,0.9718472
1719683338282874000,1.144262
1719683338324825000,1.01052
1719683338367860000,0.9734584
1719683338403546000,1.087864
1719683338440742000,1.184546
1719683338478046000,1.239432
1719683338520252000,1.190991
1719683338562606000,1.11848
1719683338603686000,1.057249
1719683338644746000,0.9702357
1719683338728730000,0.9750698
1719683338764115000,0.9541222
1719683338801911000,1.108812
1719683338842491000,1.02341
1719683338880964000,1.157153
1719683338921989000,1.044358
1719683338962084000,1.03469
1719683339002148000,1.044358
1719683339041167000,1.128148
1719683339082035000,1.055637
1719683339121485000,1.071751
1719683339166717000,0.9831265
1719683339212727000,1.215161
1719683339253586000,1.242655
1719683339347371000,0.962179
1719683339390817000,1.14265
1719683339430345000,1.123314
1719683339471637000,1.202271
1719683339510976000,1.163598
1719683339549760000,1.079808
1719683339593000000,1.232886
1719683339636562000,1.182934
1719683339681518000,0.9654016
1719683339734570000,1.237821
1719683339779791000,1.071751
1719683339823581000,0.9766811
1719683339867557000,1.015354
1719683339913255000,1.215161
1719683340007218000,1.01052
1719683340053456000,1.236109
1719683340099633000,0.9589562
1719683340150285000,1.221607
1719683340197760000,1.087864
1719683340240506000,0.9637903
1719683340283638000,0.9476768
1719683340327041000,1.042747
1719683340372044000,1.229663
1719683340414646000,1.194214
1719683340459543000,0.9605677
1719683340504871000,0.9734584
1719683340555310000,1.210327
1719683340600274000,0.9460654
1719683340693064000,1.216773
1719683340736472000,1.047581
1719683340778588000,0.9492882
1719683340821170000,0.9557336
1719683340867002000,1.166821
1719683340916549000,1.018576
1719683340966520000,1.137816
1719683341014434000,1.165209
1719683341058733000,0.9492882
1719683341103100000,0.9879606
1719683341150910000,1.226441
1719683341200936000,0.9605677
1719683341248667000,1.247489
1719683341302288000,0.9670131
1719683341399904000,0.9476768
1719683341446468000,1.239432
1719683341494207000,1.078196
1719683341541021000,1.063694
1719683341586986000,1.103978
1719683341637890000,1.05886
1719683341688717000,1.11848
1719683341737498000,1.025022
1719683341784551000,1.087864
1719683341831502000,1.086253
1719683341878398000,1.039524
1719683341925582000,1.097533
1719683341980488000,1.041135
1719683342031229000,1.08303
1719683342129744000,1.115258
1719683342176163000,1.021799
1719683342222458000,1.071751
1719683342270166000,1.123314
1719683342316446000,1.01052
1719683342365805000,1.123314
1719683342422491000,1.08303
1719683342475480000,1.01052
1719683342529157000,1.100755
1719683342577017000,1.01052
1719683342627862000,1.150707
1719683342677107000,1.026633
1719683342725179000,1.113646
1719683342778191000,1.028244
1719683342879438000,1.078196
1719683342932110000,1.065305
1719683342984511000,1.150707
1719683343033200000,1.028244
1719683343082147000,1.121703
1719683343135429000,1.004074
1719683343184824000,1.131371
1719683343239125000,1.049192
1719683343292391000,1.031467
1719683343350656000,1.060472
1719683343403433000,1.115258
1719683343457726000,1.063694
1719683343508621000,1.105589
1719683343564422000,1.110423
1719683343666985000,1.079808
1719683343720826000,1.103978
1719683343774860000,1.050803
1719683343832488000,1.005686
1719683343892962000,1.01052
1719683343945439000,1.105589
1719683343996821000,1.086253
1719683344051474000,1.03469
1719683344103846000,1.105589
1719683344158117000,1.079808
1719683344218652000,1.11848
1719683344276926000,1.08303
1719683344339260000,1.062083
1719683344396376000,1.054026
1719683344497223000,1.12976
1719683344556382000,1.113646
1719683344617123000,1.097533
1719683344671170000,1.026633
1719683344727833000,1.041135
1719683344778885000,1.107201
1719683344835978000,1.079808
1719683344890434000,1.021799
1719683344988576000,1.005686
1719683345028209000,1.005686
1719683345065635000,1.060472
1719683345098544000,1.115258
1719683345132288000,1.052415
1719683345168575000,1.007297
1719683345252449000,1.031467
1719683345289708000,1.028244
1719683345329706000,1.045969
1719683345374097000,1.108812
1719683345412366000,1.089476
1719683345447237000,1.057249
1719683345483773000,1.050803
1719683345521140000,1.097533
1719683345558850000,1.137816
1719683345599385000,1.14265
1719683345640956000,1.124926
1719683345680561000,1.091087
1719683345720512000,1.102367
1719683345757658000,1.121703
1719683345840996000,1.100755
1719683345880573000,1.095921
1719683345917796000,1.126537
1719683345956029000,1.121703
1719683345997180000,1.108812
1719683346034545000,1.132982
1719683346073819000,1.132982
1719683346113475000,1.136205
1719683346153189000,1.105589
1719683346193173000,1.12976
1719683346233078000,1.110423
1719683346276813000,1.14265
1719683346318294000,1.136205
1719683346357963000,1.14265
1719683346453989000,1.103978
1719683346503210000,1.02341
1719683346545009000,1.033078
1719683346583454000,1.052415
1719683346624438000,1.054026
1719683346672847000,1.108812
1719683346722812000,1.047581
1719683346778543000,1.100755
1719683346822602000,1.033078
1719683346864647000,1.047581
1719683346913451000,1.128148
1719683346956027000,1.139428
1719683346999804000,1.044358
1719683347048287000,1.060472
1719683347142862000,1.005686
1719683347191344000,1.112035
1719683347233947000,1.144262
1719683347275658000,1.139428
1719683347322180000,1.026633
1719683347378017000,1.081419
1719683347429001000,1.134594
1719683347476371000,1.11848
1719683347517854000,1.068528
1719683347561829000,1.008908
1719683347608765000,1.099144
1719683347652023000,1.124926
1719683347697760000,1.050803
1719683347747106000,1.089476
1719683347845492000,1.052415
1719683347888653000,1.123314
1719683347931272000,1.12976
1719683347975405000,1.103978
1719683348019088000,1.013742
1719683348065390000,1.08303
1719683348117019000,1.039524
1719683348167728000,1.126537
1719683348221672000,1.020188
1719683348268142000,1.136205
1719683348316180000,1.041135
1719683348363049000,1.045969
1719683348414604000,1.092699
1719683348464580000,1.065305
1719683348563153000,1.063694
1719683348616112000,1.03469
1719683348660898000,1.03469
1719683348706029000,1.105589
1719683348752481000,1.126537
1719683348801329000,1.02341
1719683348851196000,1.123314
1719683348901439000,1.050803
1719683348949560000,1.139428
1719683349002662000,1.074974
1719683349051480000,1.116869
1719683349100517000,1.049192
1719683349149878000,1.136205
1719683349205060000,1.095921
1719683349309844000,1.097533
1719683349362174000,1.087864
1719683349414608000,1.013742
1719683349467412000,1.110423
1719683349515813000,1.021799
1719683349568207000,1.120091
1719683349617637000,1.021799
1719683349665502000,1.113646
1719683349718137000,1.028244
1719683349771065000,1.099144
1719683349827517000,1.105589
1719683349888689000,1.123314
1719683349941384000,1.07014
1719683349993720000,1.031467
1719683350092985000,1.045969
1719683350149125000,1.123314
1719683350204831000,1.145873
1719683350260281000,1.097533
1719683350315796000,1.047581
1719683350377282000,1.025022
1719683350432073000,1.031467
1719683350485663000,1.108812
1719683350538850000,1.045969
1719683350589820000,1.05886
1719683350645408000,1.134594
1719683350697465000,1.057249
1719683350749740000,1.062083
1719683350802758000,1.132982
1719683350912511000,1.000851
1719683350966500000,1.110423
1719683351018798000,1.086253
1719683351072485000,1.036301
1719683351126354000,1.121703
1719683351180673000,1.14265
1719683351240935000,1.018576
1719683351299235000,1.116869
1719683351356622000,1.084642
1719683351412572000,1.044358
1719683351466634000,1.086253
1719683351520825000,1.137816
1719683351576410000,1.07014
1719683351635143000,1.039524
1719683351739720000,1.136205
1719683351799857000,1.120091
1719683351858827000,1.11848
1719683351913544000,1.039524
1719683351970520000,1.031467
1719683352055711000,1.060472
1719683352092814000,1.063694
1719683352132166000,1.025022
1719683352168262000,1.062083
1719683352206056000,1.086253
1719683352241219000,1.137816
1719683352276622000,1.097533
1719683352311920000,1.050803
1719683352357283000,1.139428
1719683352445487000,1.028244
1719683352483119000,1.121703
1719683352517604000,1.139428
1719683352552102000,1.047581
1719683352588196000,1.021799
1719683352624348000,1.099144
1719683352664351000,1.071751
1719683352709556000,1.021799
1719683352749871000,1.062083
1719683352794476000,1.097533
1719683352831898000,1.039524
1719683352874435000,1.099144
1719683352913441000,1.091087
1719683352949491000,1.037913
1719683353039976000,1.112035
1719683353080730000,1.09431
1719683353120613000,1.121703
1719683353163223000,1.052415
1719683353199996000,1.12976
1719683353238437000,1.103978
1719683353279537000,1.134594
1719683353316879000,1.147485
1719683353360654000,1.097533
1719683353401862000,1.076585
1719683353448428000,1.045969
1719683353490704000,1.076585
1719683353533370000,1.121703
1719683353573047000,1.097533
1719683353666763000,1.012131
1719683353705347000,1.047581
1719683353747598000,1.060472
1719683353790043000,1.091087
1719683353835017000,1.136205
1719683353881794000,1.079808
1719683353921779000,1.071751
1719683353961706000,1.065305
1719683354005047000,1.047581
1719683354045934000,1.047581
1719683354091812000,1.116869
1719683354144033000,1.045969
1719683354192130000,1.108812
1719683354238536000,1.100755
1719683354329088000,1.054026
1719683354370971000,1.121703
1719683354421018000,1.050803
1719683354470224000,1.121703
1719683354513905000,1.12976
1719683354557792000,1.084642
1719683354599171000,1.049192
1719683354643370000,1.041135
1719683354689039000,1.081419
1719683354737043000,1.099144
1719683354782990000,1.045969
1719683354831620000,1.105589
1719683354875630000,1.12976
1719683354920525000,1.012131
1719683355016716000,1.081419
1719683355061499000,1.021799
1719683355106404000,1.05886
1719683355155795000,1.105589
1719683355210191000,1.131371
1719683355258676000,1.057249
1719683355304925000,1.068528
1719683355351563000,1.147485
1719683355399676000,1.028244
1719683355447792000,1.105589
1719683355498445000,1.054026
1719683355550285000,1.116869
1719683355600358000,1.02341
1719683355650165000,1.134594
1719683355743188000,1.049192
1719683355789654000,1.123314
1719683355839665000,1.03469
1719683355887227000,1.112035
1719683355933969000,1.089476
1719683355984749000,1.054026
1719683356033159000,1.097533
1719683356081796000,1.018576
1719683356130643000,1.150707
1719683356179867000,1.005686
1719683356229007000,1.141039
1719683356278060000,1.026633
1719683356331275000,1.123314
1719683356382003000,1.025022
1719683356480756000,1.018576
1719683356535981000,1.039524
1719683356595219000,1.016965
1719683356645144000,1.112035
1719683356691626000,1.086253
1719683356740704000,1.057249
1719683356796906000,1.03469
1719683356855611000,1.031467
1719683356919395000,1.01052
1719683356972447000,1.100755
1719683357023838000,1.099144
1719683357079151000,1.033078
1719683357129966000,1.132982
1719683357182842000,1.066917
1719683357285660000,1.12976
1719683357342308000,1.115258
1719683357399210000,1.050803
1719683357450094000,1.100755
1719683357501089000,1.099144
1719683357556944000,1.045969
1719683357621884000,1.076585
1719683357682062000,1.116869
1719683357739821000,1.060472
1719683357790971000,1.09431
1719683357844694000,1.113646
1719683357899936000,1.07014
1719683357952435000,1.050803
1719683358006083000,1.137816
1719683358122299000,1.020188
1719683358180672000,1.087864
1719683358233305000,1.007297
1719683358286103000,1.115258
1719683358339040000,1.095921
1719683358392076000,1.01052
1719683358447672000,1.092699
1719683358505060000,1.134594
1719683358565190000,1.12976
1719683358626963000,1.08303
1719683358680328000,1.087864
1719683358736325000,1.049192
1719683358791230000,1.01052
1719683358851327000,1.015354
1719683358957320000,1.063694
1719683359014953000,1.047581
1719683359104212000,1.110423
1719683359138303000,1.128148
1719683359175243000,1.07014
1719683359213517000,1.025022
1719683359253188000,1.033078
1719683359291690000,1.045969
1719683359330183000,1.015354
1719683359371609000,1.047581
1719683359407227000,1.054026
1719683359446831000,1.065305
1719683359485421000,1.11848
1719683359528650000,1.021799
1719683359621569000,1.137816
1719683359661824000,1.131371
1719683359701226000,1.139428
1719683359744569000,1.102367
1719683359781751000,1.150707
1719683359822035000,1.134594
1719683359859809000,1.108812
1719683359896849000,1.124926
1719683359938686000,1.11848
1719683359981815000,1.126537
1719683360025026000,1.062083
1719683360075339000,1.076585
1719683360116355000,1.131371
1719683360157481000,1.128148
1719683360245193000,1.036301
1719683360288335000,1.020188
1719683360331899000,1.060472
1719683360375273000,1.11848
1719683360419226000,1.123314
1719683360467509000,1.031467
1719683360511174000,1.055637
1719683360551020000,1.03469
1719683360592089000,1.033078
1719683360633241000,1.071751
1719683360677192000,1.144262
1719683360718754000,1.136205
1719683360761234000,1.126537
1719683360803819000,1.066917
1719683360902593000,1.036301
1719683360944776000,1.018576
1719683360985443000,1.025022
1719683361027338000,1.007297
1719683361068384000,1.062083
1719683361110890000,1.045969
1719683361155748000,1.139428
1719683361204423000,1.052415
1719683361252040000,1.097533
1719683361296381000,1.124926
1719683361338220000,1.100755
1719683361381891000,1.057249
1719683361427048000,1.052415
1719683361474021000,1.128148
1719683361566529000,1.049192
1719683361617308000,1.102367
1719683361665525000,1.013742
1719683361709174000,1.078196
1719683361754362000,1.123314
1719683361797698000,1.121703
1719683361843349000,1.018576
1719683361891754000,1.12976
1719683361938089000,1.11848
1719683361984628000,1.052415
1719683362028550000,1.049192
1719683362074004000,1.141039
1719683362119563000,1.078196
1719683362172191000,1.137816
1719683362271711000,1.102367
1719683362318553000,1.073362
1719683362363400000,1.039524
1719683362408258000,1.110423
1719683362453393000,1.141039
1719683362498776000,1.076585
1719683362547560000,1.097533
1719683362601763000,1.01052
1719683362652201000,1.141039
1719683362704335000,1.060472
1719683362750806000,1.11848
1719683362801039000,1.031467
1719683362847729000,1.103978
1719683362894295000,1.095921
1719683362992093000,1.136205
1719683363042036000,1.02341
1719683363093433000,1.126537
1719683363145099000,1.09431
1719683363192263000,1.137816
1719683363239742000,1.016965
1719683363292394000,1.09431
1719683363340258000,1.03469
1719683363393001000,1.095921
1719683363444486000,1.057249
1719683363501365000,1.041135
1719683363553293000,1.092699
1719683363605966000,1.105589
1719683363655805000,1.039524
1719683363759074000,1.02341
1719683363807460000,1.124926
1719683363857492000,1.01052
1719683363908940000,1.134594
1719683363964232000,1.12976
1719683364020887000,1.039524
1719683364071511000,1.11848
1719683364120314000,1.02341
1719683364174163000,1.047581
1719683364224340000,1.112035
1719683364279182000,1.036301
1719683364337994000,1.026633
1719683364395113000,1.008908
1719683364449249000,1.095921
1719683364552613000,1.016965
1719683364603964000,1.126537
1719683364661786000,1.089476
1719683364718730000,1.054026
1719683364772391000,1.045969
1719683364826597000,1.121703
1719683364877277000,1.052415
1719683364931836000,1.008908
1719683364991505000,1.100755
1719683365050110000,1.03469
1719683365104297000,1.131371
1719683365160948000,1.123314
1719683365213071000,1.028244
1719683365265861000,1.110423
1719683365369051000,1.049192
1719683365421853000,1.108812
1719683365474902000,1.052415
1719683365535376000,1.033078
1719683365598746000,1.12976
1719683365655993000,1.057249
1719683365709851000,1.012131
1719683365766536000,1.039524
1719683365821083000,1.12976
1719683365878326000,1.141039
1719683365937696000,1.11848
1719683365999767000,1.113646
1719683366058187000,1.103978
1719683366143313000,1.08303
1719683366225588000,1.037913
1719683366264761000,1.066917
1719683366299261000,1.150707
1719683366334929000,1.095921
1719683366373075000,1.099144
1719683366410472000,1.02341
1719683366446518000,1.028244
1719683366483398000,1.087864
1719683366519027000,1.116869
1719683366556268000,1.141039
1719683366593649000,1.08303
1719683366635669000,1.124926
1719683366675710000,1.108812
1719683366713862000,1.137816
1719683366809775000,1.062083
1719683366855707000,1.123314
1719683366893172000,1.134594
1719683366929769000,1.044358
1719683366968790000,1.066917
1719683367013077000,1.139428
1719683367060060000,1.099144
1719683367113592000,1.124926
1719683367155609000,1.141039
1719683367194487000,1.110423
1719683367238415000,1.097533
1719683367276493000,1.11848
1719683367316089000,1.14265
1719683367361529000,1.013742
1719683367453995000,1.128148
1719683367499550000,1.057249
1719683367538887000,1.037913
1719683367576385000,1.108812
1719683367620929000,1.020188
1719683367673046000,1.144262
1719683367721270000,1.045969
1719683367765835000,1.073362
1719683367807084000,1.081419
1719683367849643000,1.132982
1719683367895071000,1.116869
1719683367936945000,1.063694
1719683367979707000,1.049192
1719683368028789000,1.124926
1719683368124726000,1.062083
1719683368165584000,1.091087
1719683368205510000,1.073362
1719683368246744000,1.131371
1719683368286922000,1.113646
1719683368330559000,1.100755
1719683368377917000,1.047581
1719683368425441000,1.112035
1719683368476459000,1.045969
1719683368518850000,1.033078
1719683368565014000,1.099144
1719683368608917000,1.144262
1719683368656274000,1.045969
1719683368704672000,1.113646
1719683368799676000,1.036301
1719683368842066000,1.073362
1719683368884468000,1.103978
1719683368929942000,1.113646
1719683368976734000,1.042747
1719683369024848000,1.144262
1719683369074129000,1.018576
1719683369121277000,1.108812
1719683369168567000,1.113646
1719683369213925000,1.041135
1719683369262908000,1.139428
1719683369309177000,1.102367
1719683369361809000,1.120091
1719683369413914000,1.044358
1719683369515596000,1.045969
1719683369565110000,1.136205
1719683369613437000,1.02341
1719683369660933000,1.103978
1719683369710702000,1.037913
1719683369757240000,1.079808
1719683369803169000,1.141039
1719683369853849000,1.021799
1719683369905651000,1.115258
1719683369959129000,1.095921
1719683370017471000,1.115258
1719683370067521000,1.054026
1719683370117657000,1.128148
1719683370166070000,1.055637
1719683370266264000,1.01052
1719683370320183000,1.137816
1719683370372688000,1.057249
1719683370425306000,1.047581
1719683370478884000,1.12976
1719683370534047000,1.087864
1719683370584213000,1.047581
1719683370633544000,1.076585
1719683370683051000,1.052415
1719683370734067000,1.099144
1719683370782938000,1.060472
1719683370834163000,1.097533
1719683370884325000,1.052415
1719683370939127000,1.11848
1719683371041662000,1.047581
1719683371090495000,1.097533
1719683371139815000,1.079808
1719683371189106000,1.055637
1719683371239428000,1.091087
1719683371293103000,1.115258
1719683371350778000,1.131371
1719683371406033000,1.047581
1719683371460432000,1.052415
1719683371511181000,1.105589
1719683371562162000,1.033078
1719683371615877000,1.103978
1719683371672156000,1.128148
1719683371725717000,1.063694
1719683371833431000,1.081419
1719683371893272000,1.132982
