time,voltage,average_voltage
20431089000,4.783603,4.762494
20488170000,4.778769,4.762816
20546538000,4.798105,4.765555
20606052000,4.740096,4.7662
20667613000,4.764266,4.765555
20787597000,4.778769,4.769262
20848904000,4.752987,4.767328
20913181000,4.772323,4.770712
20972344000,4.799716,4.776191
21032542000,4.775546,4.774418
21088594000,4.791659,4.775224
21145155000,4.767489,4.774096
21200963000,4.770712,4.771357
21258780000,4.778769,4.775224
21318954000,4.761044,4.774902
21378987000,4.777157,4.774741
21444331000,4.754598,4.774901
21505350000,4.778769,4.775546
21561033000,4.740096,4.769584
21617508000,4.788436,4.770873
21736907000,4.736874,4.765395
21798439000,4.796493,4.768295
21861981000,4.786825,4.769906
21922197000,4.765878,4.768617
21978378000,4.759432,4.768456
22036625000,4.741707,4.764911
22097319000,4.757821,4.765233
22193455000,4.775546,4.764911
22237577000,4.752987,4.7662
22282107000,4.772323,4.764589
22324214000,4.74493,4.765394
22364387000,4.723982,4.758143
22406346000,4.778769,4.757338
22445670000,4.762655,4.757016
22489974000,4.738485,4.75492
22598279000,4.778769,4.758626
22642001000,4.746542,4.757499
22686905000,4.78038,4.757982
22725871000,4.786825,4.761365
22766993000,4.761044,4.760238
22809296000,4.788436,4.764588
22854479000,4.769101,4.769101
22897983000,4.78038,4.769261
22942361000,4.761044,4.769101
22986017000,4.778769,4.773129
23025952000,4.785214,4.773774
23066215000,4.749764,4.774096
23109167000,4.752987,4.771356
23151580000,4.765878,4.769261
23198867000,4.778769,4.771034
23306804000,4.773934,4.769584
23352702000,4.781991,4.770873
23398031000,4.775546,4.770389
23442754000,4.793271,4.773612
23484645000,4.770712,4.772807
23530549000,4.773934,4.771678
23576215000,4.740096,4.770711
23625639000,4.78038,4.773451
23669178000,4.773934,4.774257
23713157000,4.74493,4.770873
23757293000,4.738485,4.767328
23802113000,4.775546,4.766684
23854398000,4.746542,4.763783
23901857000,4.772323,4.761688
23953193000,4.767489,4.761366
24061429000,4.762655,4.760238
24107831000,4.793271,4.765555
24151697000,4.790048,4.766522
24198522000,4.783603,4.767489
24243916000,4.740096,4.767006
24297085000,4.74493,4.767651
24349280000,4.762655,4.766361
24401727000,4.767489,4.768456
24446608000,4.761044,4.767328
24493879000,4.788436,4.769423
24538208000,4.788436,4.772001
24590188000,4.756209,4.768295
24639327000,4.727205,4.762011
24696782000,4.783603,4.762011
24749119000,4.759432,4.763944
24854134000,4.777157,4.767167
24906499000,4.772323,4.768134
24953464000,4.770712,4.768456
24996817000,4.765878,4.768939
25047229000,4.749764,4.765072
25098550000,4.765878,4.762816
25155240000,4.770712,4.764266
25208095000,4.777157,4.769261
25258150000,4.757821,4.766683
25305171000,4.748153,4.765555
25355806000,4.798105,4.76765
25403786000,4.770712,4.767489
25458383000,4.778769,4.768294
25510459000,4.817441,4.773451
25562673000,4.78038,4.776513
25677604000,4.746542,4.774579
25727023000,4.748153,4.772323
25775701000,4.754598,4.770067
25827057000,4.791659,4.773451
25876228000,4.761044,4.77474
25931814000,4.762655,4.771195
25981419000,4.764266,4.770551
26031443000,4.764266,4.7691
26087307000,4.783603,4.765717
26144577000,4.722371,4.759915
26197495000,4.772323,4.762494
26247534000,4.740096,4.761688
26304286000,4.769101,4.763139
26358807000,4.765878,4.76056
26420045000,4.764266,4.760882
26533355000,4.736874,4.758304
26588256000,4.796493,4.761527
26640583000,4.767489,4.761849
26690803000,4.777157,4.761205
26739913000,4.786825,4.767651
26790404000,4.786825,4.769101
26845471000,4.765878,4.771679
26900945000,4.767489,4.771518
26965616000,4.781991,4.773129
27021971000,4.778769,4.774579
27076952000,4.73365,4.774257
27135613000,4.748153,4.769423
27203101000,4.772323,4.769906
27257567000,4.741707,4.766361
27312983000,4.778769,4.765555
27433516000,4.790048,4.765878
27488526000,4.790048,4.768294
27544345000,4.773934,4.768939
27603246000,4.78038,4.768778
27664182000,4.775546,4.768456
27725238000,4.761044,4.771195
27787871000,4.798105,4.77619
27848507000,4.764266,4.775384
27903193000,4.749764,4.77619
27962925000,4.796493,4.777963
28031451000,4.764266,4.775384
28097351000,4.74493,4.770873
28159617000,4.773934,4.770873
28215373000,4.775546,4.77039
28273915000,4.746542,4.767489
28394413000,4.791659,4.770551
28450099000,4.790048,4.769745
28510113000,4.790048,4.772323
28572346000,4.762655,4.773612
28630062000,4.74493,4.768456
28691281000,4.783603,4.770389
28751982000,4.746542,4.77055
28808714000,4.791659,4.772323
28869664000,4.770712,4.77184
28931238000,4.765878,4.773773
28991761000,4.798105,4.774418
29056312000,4.757821,4.771194
29117949000,4.74493,4.766683
29185403000,4.751376,4.765555
29246992000,4.757821,4.766845
29369655000,4.785214,4.767006
29431964000,4.757821,4.768134
29494367000,4.752987,4.764266
29557136000,4.752987,4.762494
29620329000,4.785214,4.764427
29713351000,4.761044,4.760721
29753880000,4.777157,4.762654
29794873000,4.751376,4.763299
29840847000,4.772323,4.765395
29890857000,4.740096,4.763622
29934437000,4.773934,4.762494
29973851000,4.748153,4.761527
30015841000,4.783603,4.764588
30057955000,4.761044,4.765394
30102152000,4.791659,4.766039
30209331000,4.749764,4.764911
30254605000,4.752987,4.762494
30297641000,4.785214,4.765878
30338553000,4.793271,4.767972
30378416000,4.799716,4.773934
30422060000,4.777157,4.774257
30472011000,4.777157,4.777157
30519384000,4.788436,4.77764
30563820000,4.773934,4.77893
30608227000,4.786825,4.778446
30653661000,4.778769,4.781347
30700364000,4.764266,4.782475
30753131000,4.749764,4.77893
30799112000,4.793271,4.77893
30847548000,4.775546,4.776513
30953057000,4.727205,4.771517
31000565000,4.748153,4.768617
31041191000,4.740096,4.763783
31083649000,4.764266,4.762816
31128547000,4.785214,4.762655
31172076000,4.777157,4.762494
31217906000,4.765878,4.762655
31263356000,4.767489,4.764428
31314984000,4.791659,4.764266
31362248000,4.78038,4.76475
31406161000,4.78038,4.770068
31450195000,4.767489,4.772001
31494951000,4.764266,4.774418
31541560000,4.762655,4.774257
31593147000,4.793271,4.775063
31701118000,4.738485,4.771195
31744468000,4.764266,4.771034
31789182000,4.810996,4.775385
31836407000,4.754598,4.771678
31886058000,4.773934,4.771034
31936504000,4.765878,4.769584
31985053000,4.775546,4.770389
32034052000,4.752987,4.769261
32082158000,4.770712,4.770068
32130732000,4.785214,4.769261
32175790000,4.777157,4.773129
32228547000,4.751376,4.77184
32279893000,4.778769,4.768617
32330034000,4.794882,4.772645
32382008000,4.783603,4.773612
32490029000,4.767489,4.773774
32538783000,4.773934,4.773612
32588992000,4.777157,4.776029
32645440000,4.773934,4.776351
32698321000,4.770712,4.774901
32747280000,4.74493,4.771678
32796976000,4.777157,4.774257
32843778000,4.788436,4.775224
32890334000,4.786825,4.774418
32939921000,4.817441,4.777802
32988048000,4.796493,4.780702
33043176000,4.785214,4.78183
33100744000,4.735262,4.777641
33156202000,4.764266,4.776674
33208966000,4.778769,4.77748
33320063000,4.767489,4.779736
33368960000,4.802939,4.782314
33420303000,4.78038,4.781508
33474300000,4.783603,4.781186
33529401000,4.764266,4.775868
33580270000,4.754598,4.771678
33629174000,4.767489,4.769906
33681879000,4.761044,4.772484
33732294000,4.798105,4.775868
33792125000,4.772323,4.775224
33846261000,4.78038,4.776513
33906818000,4.770712,4.77329
33960171000,4.764266,4.771679
34014342000,4.799716,4.77329
34065789000,4.767489,4.773612
34180610000,4.765878,4.77474
34233833000,4.786825,4.776674
34288509000,4.757821,4.776351
34345807000,4.80455,4.776996
34404704000,4.786825,4.778446
34456296000,4.78038,4.778446
34510399000,4.773934,4.778768
34562648000,4.78038,4.780379
34621244000,4.764266,4.776835
34675975000,4.801328,4.780219
34742029000,4.749764,4.778607
34803660000,4.765878,4.776513
34856873000,4.749764,4.775707
34916423000,4.796493,4.774901
34971517000,4.790048,4.775223
35084675000,4.759432,4.773129
35143657000,4.790048,4.77474
35202815000,4.777157,4.774417
35268344000,4.759432,4.773934
35326817000,4.759432,4.769745
35382315000,4.740096,4.768779
35436011000,4.752987,4.767489
35493642000,4.748153,4.767328
35549167000,4.772323,4.764911
35611170000,4.759432,4.761849
35671705000,4.809384,4.766845
35730960000,4.794882,4.767328
35791974000,4.796493,4.769262
35848054000,4.765878,4.769906
35903843000,4.748153,4.768778
36021702000,4.775546,4.772323
36078672000,4.752987,4.772323
36140048000,4.783603,4.775868
36197783000,4.775546,4.776191
36253306000,4.751376,4.775385
36314517000,4.772323,4.771679
36377194000,4.757821,4.767972
36436752000,4.762655,4.764589
36494462000,4.777157,4.765716
36556116000,4.777157,4.768617
36618031000,4.757821,4.766844
36686476000,4.802939,4.77184
36747056000,4.778769,4.771356
36810369000,4.796493,4.773451
36870963000,4.801328,4.778446
36991323000,4.799716,4.781185
37049149000,4.751376,4.780541
37107384000,4.78038,4.782314
37204985000,4.73365,4.777963
37263892000,4.746542,4.774901
37303719000,4.783603,4.777479
37345855000,4.767489,4.773934
37390620000,4.759432,4.772001
37444702000,4.772323,4.769584
37487365000,4.773934,4.766845
37528022000,4.761044,4.762978
37572005000,4.749764,4.762816
37614521000,4.807773,4.765555
37656957000,4.770712,4.769262
37702357000,4.748153,4.769423
37810123000,4.770712,4.768134
37855554000,4.767489,4.768134
37902531000,4.770712,4.769261
37946010000,4.791659,4.771195
37986765000,4.751376,4.768939
38034821000,4.751376,4.767973
38087926000,4.775546,4.770551
38138062000,4.769101,4.766684
38184767000,4.749764,4.764588
38226170000,4.759432,4.765717
38268970000,4.740096,4.762655
38318050000,4.801328,4.766039
38362881000,4.769101,4.765878
38408442000,4.78038,4.76475
38455357000,4.762655,4.765878
38562163000,4.773934,4.768133
38608035000,4.749764,4.765555
38655006000,4.74493,4.763138
38697368000,4.761044,4.764266
38743850000,4.735262,4.761849
38791018000,4.738485,4.761688
38837673000,4.770712,4.758626
38888467000,4.777157,4.759432
38936036000,4.761044,4.757498
38990448000,4.759432,4.757176
39038226000,4.759432,4.755727
39085415000,4.765878,4.757338
39135111000,4.772323,4.760077
39183590000,4.762655,4.760238
39231985000,4.752987,4.76201
39342938000,4.777157,4.765878
39387710000,4.773934,4.7662
39436142000,4.775546,4.766038
39483313000,4.78038,4.767972
39533170000,4.732039,4.765234
39587561000,4.732039,4.762494
39635523000,4.785214,4.764428
39681416000,4.746542,4.761849
39730939000,4.746542,4.760238
39779476000,4.765878,4.761527
39831553000,4.754598,4.759271
39885898000,4.78038,4.759915
39938643000,4.775546,4.759915
39989083000,4.786825,4.760561
40035967000,4.752987,4.762655
40148506000,4.796493,4.769101
40196023000,4.764266,4.767005
40248371000,4.772323,4.769584
40300979000,4.74493,4.769423
40350380000,4.772323,4.770067
40401044000,4.770712,4.771679
40453346000,4.74493,4.768134
40505165000,4.790048,4.769584
40557564000,4.791659,4.770067
40613783000,4.783603,4.773129
40669595000,4.765878,4.770067
40725127000,4.752987,4.768939
40781598000,4.773934,4.769101
40830940000,4.773934,4.772001
40880665000,4.809384,4.775706
40994870000,4.783603,4.776996
41045071000,4.770712,4.779574
41097990000,4.761044,4.776673
41150052000,4.812607,4.778769
41208160000,4.764266,4.776835
41261754000,4.790048,4.779252
41312205000,4.725594,4.776513
41362612000,4.777157,4.776835
41413842000,4.798105,4.779252
41468257000,4.798105,4.778123
41524593000,4.786825,4.778445
41577626000,4.751376,4.776513
41628462000,4.817441,4.782153
41679382000,4.764266,4.777318
41734031000,4.764266,4.777318
41850145000,4.767489,4.775063
41907136000,4.749764,4.77748
41962054000,4.759432,4.775707
42017446000,4.791659,4.775063
42070782000,4.762655,4.771518
42125924000,4.751376,4.767972
42178728000,4.757821,4.768617
42235080000,4.754598,4.762332
42292810000,4.757821,4.761688
42350716000,4.785214,4.763783
42409575000,4.772323,4.764266
42461322000,4.790048,4.768294
42516684000,4.788436,4.771195
42573527000,4.81583,4.773612
42635047000,4.751376,4.772484
42755888000,4.770712,4.774418
42813539000,4.783603,4.776996
42871308000,4.793271,4.780863
42924812000,4.799716,4.785053
42979458000,4.767489,4.78328
43038292000,4.770712,4.783119
43092500000,4.773934,4.781508
43154092000,4.757821,4.778446
43216028000,4.74493,4.771357
43276707000,4.770712,4.77329
43336369000,4.746542,4.770873
43400318000,4.761044,4.768617
43457308000,4.748153,4.764105
43516075000,4.72076,4.756209
43577326000,4.785214,4.757982
43700654000,4.764266,4.757338
43757814000,4.728817,4.752826
43813075000,4.827109,4.759755
43870809000,4.759432,4.761205
43931411000,4.738485,4.757982
43996620000,4.790048,4.762332
44057050000,4.772323,4.76346
44121938000,4.770712,4.765717
44180678000,4.777157,4.771357
44241387000,4.773934,4.770228
44300541000,4.751376,4.768939
44362963000,4.736874,4.769745
44422539000,4.810996,4.768134
44483317000,4.761044,4.768295
44548830000,4.783603,4.772807
44709457000,4.775546,4.771357
44750543000,4.741707,4.768295
44789142000,4.762655,4.767489
44833737000,4.775546,4.767328
44874148000,4.777157,4.76765
44924806000,4.770712,4.769584
44969755000,4.80455,4.776351
45006798000,4.736874,4.768939
45051359000,4.777157,4.770551
45091200000,4.748153,4.767006
45129145000,4.736874,4.763139
45172062000,4.761044,4.765072
45216622000,4.783603,4.767167
45268403000,4.735262,4.763139
45312890000,4.752987,4.760722
45415870000,4.790048,4.762655
45454865000,4.761044,4.758305
45500052000,4.78038,4.762655
45541929000,4.738485,4.758788
45590301000,4.746542,4.758626
45635913000,4.752987,4.760238
45680259000,4.788436,4.762977
45728017000,4.773934,4.762011
45770669000,4.74493,4.762977
45812184000,4.749764,4.762655
45855435000,4.770712,4.760722
45897842000,4.783603,4.762977
45945159000,4.770712,4.76201
45988171000,4.761044,4.764266
46030815000,4.748153,4.764428
46142234000,4.757821,4.764911
46189403000,4.761044,4.762172
46234318000,4.769101,4.761688
46278927000,4.772323,4.764428
46328369000,4.749764,4.764428
46374292000,4.748153,4.762172
46428347000,4.761044,4.759915
46473352000,4.794882,4.762333
46521472000,4.78038,4.764266
46568154000,4.778769,4.767328
46612628000,4.741707,4.765717
46656211000,4.793271,4.768939
46699346000,4.775546,4.769584
46748076000,4.796493,4.772001
46806613000,4.749764,4.772001
46915365000,4.799716,4.777157
46963498000,4.777157,4.778769
47014338000,4.790048,4.778285
47072932000,4.777157,4.777963
47122430000,4.764266,4.776513
47170517000,4.767489,4.779091
47220402000,4.785214,4.778285
47270263000,4.788436,4.779574
47318968000,4.748153,4.77474
47370539000,4.761044,4.775868
47423056000,4.823886,4.778285
47476183000,4.778769,4.778446
47530440000,4.767489,4.776191
47582796000,4.757821,4.774257
47629474000,4.765878,4.774418
47742413000,4.783603,4.776029
47802668000,4.764266,4.773934
47859122000,4.778769,4.772967
47912152000,4.767489,4.774901
47959743000,4.751376,4.773935
48010360000,4.785214,4.770068
48063458000,4.765878,4.768778
48115001000,4.751376,4.767167
48169798000,4.751376,4.766522
48224900000,4.778769,4.767812
48275329000,4.785214,4.767973
48329811000,4.783603,4.769906
48383012000,4.783603,4.77039
48433745000,4.788436,4.772485
48488359000,4.772323,4.774579
48603026000,4.770712,4.773129
48654717000,4.762655,4.772807
48712710000,4.754598,4.773129
48766307000,4.746542,4.772645
48825933000,4.754598,4.770228
48880121000,4.786825,4.77039
48933273000,4.761044,4.768133
48988861000,4.778769,4.76765
49043867000,4.78038,4.766845
49099954000,4.783603,4.767973
49155169000,4.746542,4.765555
49206920000,4.772323,4.766522
49261253000,4.770712,4.768134
49315658000,4.773934,4.770873
49372328000,4.762655,4.771678
49495220000,4.748153,4.767811
49550966000,4.757821,4.767489
49603024000,4.775546,4.767167
49666653000,4.778769,4.767006
49721301000,4.72076,4.760721
49778452000,4.749764,4.761044
49839840000,4.78038,4.761849
49899001000,4.746542,4.759432
49956958000,4.756209,4.75766
50013233000,4.770712,4.758466
50068332000,4.773934,4.761044
50126139000,4.798105,4.765072
50189942000,4.764266,4.763944
50249117000,4.728817,4.758949
50307063000,4.765878,4.763461
50427056000,4.793271,4.767811
50486797000,4.736874,4.763461
50545288000,4.748153,4.763622
50604612000,4.74493,4.762494
50665875000,4.773934,4.762816
50729056000,4.794882,4.764911
50788169000,4.725594,4.75766
50849743000,4.770712,4.758305
50906683000,4.778769,4.763299
50963049000,4.765878,4.763299
51023240000,4.773934,4.761365
51081118000,4.74493,4.762172
51140005000,4.761044,4.763461
51197867000,4.757821,4.76475
51263908000,4.788436,4.7662
51387442000,4.794882,4.7662
51443055000,4.820663,4.775707
51497587000,4.756209,4.774257
51557406000,4.80455,4.776835
51618204000,4.785214,4.778769
51680897000,4.73365,4.77474
51740064000,4.770712,4.777318
51797282000,4.791659,4.78038
51856601000,4.783603,4.782958
51918574000,4.74493,4.778607
