time,voltage,average_voltage
15727811000,2.519148,2.518783
15774278000,2.530428,2.51888
15817948000,2.50948,2.518837
15927820000,2.525594,2.518826
15973898000,2.512703,2.518944
16021036000,2.52076,2.518955
16065131000,2.523983,2.518955
16109332000,2.519148,2.518976
16151156000,2.525594,2.51903
16193133000,2.511092,2.518976
16243905000,2.522371,2.518901
16292272000,2.527205,2.518955
16337581000,2.528817,2.518868
16386088000,2.522371,2.518944
16435803000,2.522371,2.518912
16484869000,2.541708,2.518998
16539198000,2.528817,2.519062
16589582000,2.525594,2.51918
16708825000,2.528817,2.519223
16751073000,2.527205,2.519255
16795303000,2.52076,2.519244
16843589000,2.515926,2.519309
16887893000,2.514314,2.519234
16936205000,2.540096,2.519299
16992405000,2.536873,2.519428
17042235000,2.523983,2.519621
17086359000,2.528817,2.519675
17130822000,2.507869,2.51961
17177732000,2.530428,2.519717
17227456000,2.503035,2.51961
17278443000,2.52076,2.519696
17325831000,2.52076,2.519782
17372330000,2.546541,2.519814
17481744000,2.525594,2.519868
17531156000,2.533651,2.519943
17580768000,2.519148,2.519889
17629211000,2.514314,2.519879
17681597000,2.512703,2.519782
17733130000,2.504646,2.519782
17783727000,2.506258,2.519642
17833501000,2.506258,2.519588
17893055000,2.527205,2.519653
17943571000,2.527205,2.519685
17997255000,2.530428,2.519642
18050184000,2.535262,2.519825
18103327000,2.50948,2.519814
18153208000,2.540096,2.519986
18205455000,2.536873,2.52005
18323888000,2.532039,2.520179
18375637000,2.506258,2.520093
18422853000,2.514314,2.520072
18473034000,2.507869,2.5199
18528817000,2.52076,2.519986
18585029000,2.536873,2.520082
18640676000,2.517537,2.520007
18695618000,2.519148,2.5199
18745420000,2.519148,2.520018
18798373000,2.52076,2.520029
18852103000,2.488533,2.519921
18909535000,2.530428,2.520082
18959231000,2.528817,2.520093
19011611000,2.528817,2.520147
19064011000,2.533651,2.520276
19184984000,2.517537,2.52019
19237666000,2.50948,2.520136
19296794000,2.523983,2.520233
19350922000,2.527205,2.520373
19402181000,2.506258,2.520244
19454634000,2.523983,2.520437
19505281000,2.523983,2.520534
19559482000,2.515926,2.520641
19618646000,2.527205,2.520727
19679412000,2.522371,2.520663
19734308000,2.52076,2.52077
19787013000,2.519148,2.520695
19841672000,2.52076,2.520716
19894431000,2.536873,2.520749
19949707000,2.522371,2.520749
20080966000,2.504646,2.520652
20141061000,2.506258,2.520545
20196290000,2.522371,2.520545
20249832000,2.515926,2.520502
20302461000,2.527205,2.520555
20360323000,2.522371,2.520716
20424474000,2.528817,2.520845
20484105000,2.498201,2.520705
20538200000,2.522371,2.520727
20605225000,2.499812,2.520545
20665370000,2.535262,2.520716
20720889000,2.515926,2.520684
20781353000,2.504646,2.520555
20843996000,2.50948,2.520523
20902927000,2.532039,2.520652
21024976000,2.519148,2.52077
21082539000,2.536873,2.520899
21138359000,2.503035,2.520759
21196736000,2.540096,2.520834
21256461000,2.527205,2.520856
21313778000,2.528817,2.521006
21372476000,2.515926,2.520845
21434958000,2.517537,2.520781
21498833000,2.540096,2.521017
21558214000,2.52076,2.521049
21618246000,2.501424,2.520813
21680786000,2.532039,2.520964
21743575000,2.511092,2.520921
21814045000,2.517537,2.520802
21873253000,2.530428,2.5209
21999620000,2.535262,2.521082
22058136000,2.519148,2.520964
22115907000,2.50948,2.520813
22172820000,2.543319,2.520985
22230311000,2.535262,2.521157
22292585000,2.501424,2.521114
22357173000,2.525594,2.521168
22417666000,2.50948,2.521092
22479230000,2.52076,2.521082
22542087000,2.515926,2.520921
22608580000,2.507869,2.520867
22681705000,2.517537,2.520813
22782912000,2.515926,2.520824
22827954000,2.493367,2.520577
22869842000,2.533651,2.520599
22974543000,2.535262,2.52076
23022363000,2.506258,2.520728
23069889000,2.535262,2.520889
23115461000,2.519148,2.520942
23158697000,2.528817,2.521039
23199159000,2.528817,2.521136
23245681000,2.507869,2.521071
23297527000,2.498201,2.520921
23348695000,2.536873,2.521136
23388773000,2.522371,2.521125
23432991000,2.522371,2.521221
23488437000,2.515926,2.521265
23532637000,2.511092,2.521232
23576299000,2.515926,2.521254
23620460000,2.501424,2.521189
23734234000,2.536873,2.521243
23780681000,2.519148,2.521243
23824667000,2.501424,2.520985
23868811000,2.517537,2.520996
23913259000,2.535262,2.521125
23960260000,2.515926,2.520964
24006361000,2.511092,2.520921
24052759000,2.525594,2.520878
24098252000,2.528817,2.520997
24145334000,2.515926,2.521061
24193078000,2.528817,2.521007
24241396000,2.532039,2.521071
24291195000,2.514314,2.521039
24335244000,2.546541,2.521147
24380089000,2.523983,2.521243
24492447000,2.511092,2.521147
24538863000,2.532039,2.521276
24591455000,2.52076,2.521276
24646167000,2.503035,2.521136
24695308000,2.530428,2.521211
24745600000,2.523983,2.5212
24790581000,2.523983,2.521286
24840796000,2.504646,2.521168
24888553000,2.506258,2.521029
24939184000,2.501424,2.520846
24992353000,2.514314,2.520792
25045767000,2.530428,2.520846
25098095000,2.528817,2.52076
25146741000,2.528817,2.52076
25195250000,2.535262,2.520824
25311384000,2.511092,2.520705
25364855000,2.541708,2.520802
25417881000,2.514314,2.520759
25468125000,2.525594,2.520824
25519299000,2.514314,2.520824
25571417000,2.525594,2.520727
25625436000,2.517537,2.520599
25680317000,2.541708,2.520717
25734878000,2.507869,2.520577
25786219000,2.532039,2.520738
25834764000,2.523983,2.520695
25883803000,2.506258,2.520717
25944890000,2.527205,2.52076
25993935000,2.523983,2.520782
26046220000,2.523983,2.520631
26167039000,2.530428,2.520663
26220193000,2.506258,2.520481
26267822000,2.506258,2.520395
26317200000,2.527205,2.520481
26366827000,2.532039,2.520609
26422796000,2.522371,2.520728
26479864000,2.541708,2.520964
26532425000,2.528817,2.521114
26583004000,2.522371,2.521082
26634596000,2.511092,2.520975
26688795000,2.515926,2.520878
26742032000,2.528817,2.520835
26796820000,2.52076,2.52091
26852653000,2.543319,2.520931
26907284000,2.527205,2.520867
27027084000,2.501424,2.520663
27080521000,2.504646,2.520652
27133270000,2.50948,2.52062
27188518000,2.506258,2.520609
27244758000,2.548153,2.520792
27300239000,2.522371,2.520695
27359278000,2.528817,2.520771
27409892000,2.512703,2.520728
27464884000,2.503035,2.52062
27523640000,2.522371,2.520631
27578655000,2.517537,2.520824
27632082000,2.519148,2.520749
27689269000,2.527205,2.520738
27742893000,2.519148,2.520674
27802574000,2.514314,2.520545
27923968000,2.514314,2.520523
27984681000,2.52076,2.520599
28043254000,2.494978,2.520405
28095816000,2.511092,2.520298
28152019000,2.523983,2.520416
28209749000,2.52076,2.520394
28270798000,2.523983,2.520394
28325794000,2.535262,2.520523
28384643000,2.52076,2.52048
28444145000,2.519148,2.520458
28507840000,2.532039,2.520534
28566845000,2.543319,2.520694
28631159000,2.52076,2.520694
28691017000,2.532039,2.520662
28756271000,2.517537,2.52063
28881114000,2.536873,2.520845
28936896000,2.519148,2.520931
28995345000,2.50948,2.520845
29058404000,2.507869,2.520791
29123321000,2.523983,2.52077
29180767000,2.514314,2.520716
29237320000,2.517537,2.520641
29296200000,2.522371,2.520802
29355453000,2.514314,2.520748
29413946000,2.514314,2.520845
29482809000,2.52076,2.520748
29548037000,2.525594,2.520813
29605952000,2.515926,2.520888
29664341000,2.52076,2.520963
29722483000,2.514314,2.520845
29847467000,2.527205,2.520899
29916676000,2.517537,2.52077
29979150000,2.532039,2.520963
30038701000,2.52076,2.520834
30099970000,2.50948,2.520716
30163676000,2.530428,2.520727
30225077000,2.506258,2.520663
30292857000,2.522371,2.520694
30356784000,2.532039,2.520641
30420878000,2.522371,2.520652
30520956000,2.541708,2.52092
30562113000,2.52076,2.520845
30600881000,2.514314,2.520866
30645543000,2.52076,2.520888
30688043000,2.523983,2.520845
30795461000,2.523983,2.52077
30839704000,2.536873,2.520888
30886443000,2.501424,2.520834
30932960000,2.517537,2.520663
30975800000,2.504646,2.520459
31021329000,2.507869,2.520502
31064444000,2.514314,2.520427
31113614000,2.522371,2.520513
31155960000,2.527205,2.520555
31198627000,2.515926,2.520556
31241074000,2.522371,2.520652
31284204000,2.515926,2.520642
31325356000,2.528817,2.520728
31367629000,2.535262,2.521007
31414613000,2.532039,2.520997
31531549000,2.511092,2.520835
31574923000,2.503035,2.520814
31618220000,2.514314,2.520674
31664068000,2.50948,2.52061
31712279000,2.499812,2.520416
31767479000,2.52076,2.520363
31814010000,2.515926,2.520416
31862000000,2.517537,2.520545
31908973000,2.530428,2.520503
31954817000,2.517537,2.52047
32004580000,2.519148,2.520449
32055213000,2.515926,2.520449
32105158000,2.528817,2.520567
32153813000,2.498201,2.520448
32198648000,2.515926,2.520545
32312275000,2.527205,2.520481
32367927000,2.527205,2.520534
32419578000,2.514314,2.52062
32464406000,2.511092,2.520577
32511767000,2.522371,2.520491
32561688000,2.543319,2.520674
32612491000,2.528817,2.520792
32661642000,2.535262,2.520856
32708613000,2.532039,2.520878
32759276000,2.488533,2.520695
32810859000,2.522371,2.520652
32858832000,2.519148,2.520566
32910437000,2.517537,2.520588
32961573000,2.527205,2.520458
33013280000,2.507869,2.520351
33127764000,2.535262,2.520512
33178000000,2.536873,2.520544
33226182000,2.50948,2.520469
33277277000,2.462651,2.5202
33329310000,2.541708,2.520275
33382526000,2.511092,2.520189
33436382000,2.523983,2.520189
33484383000,2.525594,2.520329
33533627000,2.527205,2.520469
33587058000,2.523983,2.520619
33634622000,2.528817,2.520715
33688421000,2.528817,2.520705
33747404000,2.52076,2.520651
33800143000,2.533651,2.520684
33853417000,2.52076,2.520586
33967680000,2.52076,2.520651
34021734000,2.517537,2.52049
34082730000,2.522371,2.520544
34136838000,2.511092,2.520447
34193807000,2.541708,2.52063
34251833000,2.52076,2.520597
34306424000,2.530428,2.520683
34359025000,2.532039,2.520619
34409471000,2.527205,2.520748
34461837000,2.515926,2.52064
34522330000,2.528817,2.520672
34584826000,2.512703,2.520715
34640743000,2.515926,2.52064
34696540000,2.517537,2.520597
34754048000,2.512703,2.520522
34874256000,2.504646,2.52035
34934015000,2.506258,2.52035
34992222000,2.535262,2.520543
35049081000,2.519148,2.52049
35102338000,2.525594,2.520447
35155916000,2.533651,2.520522
35211237000,2.50948,2.520307
35262850000,2.527205,2.520297
35318008000,2.488533,2.520071
35376662000,2.532039,2.520211
35434465000,2.525594,2.520275
35487204000,2.512703,2.520168
35538908000,2.517537,2.520147
35593263000,2.522371,2.520007
35652020000,2.523983,2.519985
35776477000,2.507869,2.520029
35830996000,2.536873,2.520243
35884917000,2.536873,2.520426
35938901000,2.503035,2.520405
35997409000,2.512703,2.520168
36055841000,2.503035,2.520039
36114305000,2.504646,2.519878
36175391000,2.527205,2.519974
36235473000,2.535262,2.520189
36296092000,2.535262,2.520275
36355707000,2.50948,2.520221
36414274000,2.533651,2.520318
36475534000,2.514314,2.520232
36536724000,2.517537,2.520221
36597014000,2.50948,2.52019
36720020000,2.522371,2.520243
36774254000,2.507869,2.520157
36832922000,2.519148,2.520318
36895522000,2.515926,2.52035
36965202000,2.522371,2.52034
37022063000,2.535262,2.520436
37080914000,2.523983,2.520436
37138291000,2.50948,2.520264
37202968000,2.515926,2.520232
37269180000,2.493367,2.520061
37333228000,2.514314,2.519943
37398499000,2.503035,2.519674
37456836000,2.522371,2.519685
37517656000,2.519148,2.519599
37581016000,2.514314,2.519577
37710581000,2.501424,2.519341
37767868000,2.50948,2.519277
37830055000,2.517537,2.519331
37888844000,2.507869,2.519331
37955335000,2.519148,2.519298
38017606000,2.522371,2.519352
38085355000,2.540096,2.519503
38148817000,2.523983,2.519513
38243108000,2.52076,2.519556
38281550000,2.499812,2.519459
38323182000,2.540096,2.519588
38369262000,2.523983,2.519578
38416606000,2.517537,2.519588
38456769000,2.515926,2.519556
38495833000,2.504646,2.519492
38599436000,2.519148,2.519438
38639968000,2.52076,2.519459
38681241000,2.533651,2.51947
38732857000,2.522371,2.519481
38779687000,2.535262,2.519653
38821345000,2.519148,2.519577
38864730000,2.519148,2.519663
38905778000,2.52076,2.519653
38953462000,2.525594,2.51961
39005819000,2.52076,2.519599
39052402000,2.514314,2.519417
39094617000,2.517537,2.519395
39138139000,2.52076,2.519438
39184259000,2.535262,2.519535
39225556000,2.523983,2.519535
39340259000,2.511092,2.519449
39388077000,2.511092,2.519277
39433689000,2.535262,2.519502
39478624000,2.52076,2.519524
39521675000,2.515926,2.519598
39574290000,2.528817,2.519738
39622331000,2.517537,2.51976
39666856000,2.511092,2.519685
39714103000,2.532039,2.519717
39763646000,2.514314,2.519706
39814495000,2.522371,2.519706
39863138000,2.523983,2.51976
39910652000,2.511092,2.519642
39963067000,2.52076,2.519545
40011682000,2.519148,2.519459
40128882000,2.50948,2.519448
40174432000,2.503035,2.519448
40221836000,2.511092,2.519427
40268340000,2.514314,2.519459
40314627000,2.527205,2.519641
40359164000,2.527205,2.519684
40404869000,2.528817,2.519769
40454705000,2.517537,2.519769
40505369000,2.499812,2.519566
40553128000,2.519148,2.519576
40602050000,2.507869,2.519501
40652358000,2.514314,2.51949
40704804000,2.506258,2.51934
40765352000,2.540096,2.519619
40816124000,2.52076,2.519651
40933131000,2.504646,2.519501
40983566000,2.523983,2.519479
41032848000,2.530428,2.519587
41086073000,2.541708,2.519791
41140474000,2.517537,2.519759
41191726000,2.511092,2.519544
41244961000,2.514314,2.519448
41292534000,2.504646,2.519243
41346819000,2.517537,2.519147
41407796000,2.523983,2.519383
41463757000,2.527205,2.519415
41513879000,2.530428,2.51949
41565610000,2.515926,2.51948
41619735000,2.491755,2.519244
41673410000,2.527205,2.519372
41785448000,2.541708,2.519415
41835884000,2.523983,2.51933
41890189000,2.522371,2.519416
41946304000,2.532039,2.519878
41997409000,2.511092,2.519674
42051630000,2.517537,2.519717
42106264000,2.511092,2.519632
42169898000,2.503035,2.519481
42225490000,2.511092,2.519374
42281617000,2.50948,2.519277
42335694000,2.52076,2.519223
42391096000,2.525594,2.519202
42448585000,2.504646,2.519094
42505347000,2.522371,2.519019
42562932000,2.511092,2.518955
42677708000,2.536873,2.519062
42728502000,2.514314,2.519041
42785352000,2.514314,2.518987
42838562000,2.511092,2.518987
42895912000,2.50948,2.518772
42959719000,2.523983,2.518794
43016933000,2.52076,2.518729
43076535000,2.523983,2.518676
43129411000,2.507869,2.518547
43187762000,2.507869,2.518493
43244946000,2.514314,2.518397
43304575000,2.514314,2.518407
43365707000,2.532039,2.518515
43426683000,2.52076,2.518536
43485381000,2.514314,2.518547
43602285000,2.536873,2.518762
43654862000,2.511092,2.518794
43709198000,2.522371,2.518708
43772276000,2.517537,2.518698
43834905000,2.525594,2.518698
43894451000,2.519148,2.518601
43953828000,2.506258,2.518579
44015475000,2.515926,2.518504
44075721000,2.511092,2.518654
44137810000,2.515926,2.518547
44201720000,2.514314,2.518471
44262281000,2.515926,2.518493
44320015000,2.527205,2.518557
44378043000,2.533651,2.518633
44437242000,2.530428,2.518676
44562558000,2.501424,2.518633
44622577000,2.512703,2.518472
44684871000,2.52076,2.518364
44747688000,2.528817,2.518536
44804021000,2.52076,2.51859
44861146000,2.507869,2.518622
44917975000,2.514314,2.518686
44979440000,2.503035,2.518525
45042417000,2.50948,2.518353
45110016000,2.515926,2.518224
45168518000,2.528817,2.518353
45227111000,2.507869,2.518182
45288912000,2.50948,2.518149
45350579000,2.522371,2.518182
45413016000,2.519148,2.518246
45537225000,2.530428,2.5183
45600574000,2.532039,2.518461
45663072000,2.517537,2.51845
45723230000,2.519148,2.518472
45785139000,2.504646,2.518353
45849503000,2.515926,2.518224
45950316000,2.50948,2.518128
45995548000,2.50948,2.518128
46036510000,2.503035,2.518042
46077659000,2.527205,2.518267
46122806000,2.535262,2.518407
46166701000,2.530428,2.518589
46206914000,2.52076,2.518579
46249906000,2.527205,2.518633
46289390000,2.511092,2.518611
46401776000,2.519148,2.518729
46451668000,2.530428,2.518869
46497219000,2.514314,2.518847
46543227000,2.517537,2.518912
46583910000,2.528817,2.518976
46628679000,2.541708,2.519105
46674621000,2.522371,2.518987
46720631000,2.522371,2.518976
46761554000,2.517537,2.518955
46806110000,2.528817,2.519148
46852220000,2.532039,2.519094
46903899000,2.52076,2.519073
46949916000,2.541708,2.519234
47002144000,2.528817,2.51932
47048813000,2.536873,2.519535
47156097000,2.507869,2.51946
47199735000,2.535262,2.519556
47245834000,2.519148,2.519459
47294310000,2.515926,2.519417
47345898000,2.523983,2.519341
47390249000,2.523983,2.519374
47434621000,2.527205,2.519427
47480084000,2.514314,2.519384
47523654000,2.52076,2.519352
47571450000,2.507869,2.519266
47635633000,2.530428,2.519374
47687926000,2.528817,2.519449
47732704000,2.507869,2.519363
47777971000,2.511092,2.519202
47823106000,2.527205,2.519223
47939438000,2.517537,2.519266
47994443000,2.499812,2.519191
48044264000,2.511092,2.51903
48089898000,2.50948,2.518955
48135946000,2.519148,2.518976
48186613000,2.540096,2.519051
48233772000,2.511092,2.519008
48287516000,2.546541,2.519245
48340116000,2.519148,2.519159
48390062000,2.517537,2.51918
48437935000,2.517537,2.519148
48484366000,2.515926,2.519094
48531963000,2.504646,2.519051
48584391000,2.535262,2.519148
48634294000,2.52076,2.519159
48745632000,2.515926,2.519202
48797625000,2.519148,2.519309
48851009000,2.517537,2.519352
48902650000,2.528817,2.519449
48954418000,2.511092,2.519341
49008722000,2.519148,2.519288
49060670000,2.528817,2.519288
49117597000,2.517537,2.519288
49167699000,2.517537,2.519406
49219038000,2.519148,2.519406
49270800000,2.504646,2.519384
49320165000,2.527205,2.51947
49369055000,2.512703,2.519513
49419104000,2.525594,2.519416
49473944000,2.533651,2.519502
49591248000,2.530428,2.519674
49643303000,2.523983,2.519674
49697030000,2.517537,2.519588
49749433000,2.514314,2.519406
49809069000,2.532039,2.519502
49874038000,2.527205,2.51961
49928594000,2.533651,2.519739
49985765000,2.527205,2.519889
50039377000,2.517537,2.519889
50093162000,2.491755,2.519675
50149654000,2.523983,2.519653
50208497000,2.52076,2.519589
50272311000,2.517537,2.519599
50328596000,2.52076,2.519793
50380203000,2.533651,2.519836
50501367000,2.533651,2.519782
50566659000,2.498201,2.51961
50628162000,2.506258,2.519503
50680404000,2.507869,2.519342
50734178000,2.517537,2.519385
50793022000,2.522371,2.519417
50849754000,2.503035,2.519363
50906461000,2.519148,2.519471
50960170000,2.503035,2.519417
51016387000,2.506258,2.519396
51075242000,2.514314,2.519352
51130638000,2.52076,2.51932
51187585000,2.507869,2.519342
51246446000,2.523983,2.519352
51305428000,2.515926,2.519385
51430930000,2.52076,2.519277
51490349000,2.50948,2.519245
51546468000,2.532039,2.519364
51605742000,2.506258,2.519331
51664511000,2.515926,2.519374
51725997000,2.506258,2.519256
51787527000,2.535262,2.519353
51843619000,2.506258,2.519235
51900821000,2.532039,2.519396
51960898000,2.527205,2.519525
52017302000,2.50948,2.519493
52079101000,2.525594,2.519568
52147124000,2.522371,2.519503
52208764000,2.519148,2.519493
52270199000,2.527205,2.519579
52387715000,2.533651,2.519557
52449166000,2.514314,2.519579
52506187000,2.527205,2.519611
52569183000,2.52076,2.519632
52632632000,2.515926,2.519568
52697171000,2.533651,2.519665
52760824000,2.506258,2.519665
52820222000,2.507869,2.519611
52879613000,2.517537,2.519654
52938094000,2.517537,2.519665
53001519000,2.507869,2.519622
53068327000,2.533651,2.51974
53131895000,2.507869,2.519611
53194131000,2.517537,2.519503
