time,voltage,average_voltage
6036561000,2.536873,2.520905
6155094000,2.52076,2.521002
6215295000,2.519148,2.520889
6277937000,2.523983,2.520922
6337393000,2.525594,2.520857
6395804000,2.527205,2.521067
6454236000,2.530428,2.521195
6515396000,2.525594,2.521244
6575468000,2.50948,2.521002
6636873000,2.525594,2.520986
6700890000,2.523983,2.521002
6763962000,2.507869,2.520631
6826388000,2.50948,2.520486
6887661000,2.506258,2.520293
6949326000,2.498201,2.519987
7014170000,2.528817,2.520228
7135016000,2.515926,2.520277
7198226000,2.507869,2.520164
7257083000,2.507869,2.520261
7354058000,2.514314,2.520245
7400108000,2.527205,2.520374
7442487000,2.501424,2.520309
7486377000,2.52076,2.520293
7529287000,2.527205,2.520293
7566821000,2.504646,2.520084
7605333000,2.50948,2.520261
7656983000,2.511092,2.520293
7703540000,2.546541,2.520583
7749203000,2.498201,2.520213
7794555000,2.522371,2.52018
7841419000,2.525594,2.520422
7944248000,2.50948,2.520277
7984152000,2.523983,2.520164
8025950000,2.52076,2.520148
8069160000,2.504646,2.520067
8117800000,2.517537,2.520083
8160018000,2.522371,2.520003
8202520000,2.523983,2.519954
8247754000,2.507869,2.519842
8291895000,2.501424,2.519745
8341977000,2.515926,2.519681
8387350000,2.50948,2.519375
8438980000,2.517537,2.519391
8483578000,2.507869,2.519181
8530006000,2.517537,2.519165
8572506000,2.540096,2.519407
8676260000,2.527205,2.519664
8719620000,2.530428,2.519858
8763124000,2.533651,2.520051
8811666000,2.507869,2.519809
8863069000,2.515926,2.519616
8907197000,2.52076,2.519584
8951207000,2.501424,2.519423
8997181000,2.535262,2.519487
9042155000,2.517537,2.519326
9095026000,2.50948,2.519132
9141237000,2.515926,2.519213
9196074000,2.52076,2.519165
9249426000,2.528817,2.519375
9294320000,2.515926,2.519391
9346675000,2.52076,2.51931
9451205000,2.536873,2.519439
9494988000,2.514314,2.519488
9546308000,2.519148,2.519375
9596881000,2.514314,2.519342
9653825000,2.527205,2.519213
9699528000,2.519148,2.51939
9746608000,2.52076,2.519423
9797717000,2.528817,2.519455
9844881000,2.536873,2.519536
9900206000,2.530428,2.519632
9952780000,2.532039,2.519504
10003226000,2.52076,2.51952
10053980000,2.548153,2.519777
10102557000,2.515926,2.519794
10150856000,2.527205,2.519874
10255482000,2.50948,2.519778
10302445000,2.519148,2.519746
10354112000,2.541708,2.51989
10406340000,2.532039,2.520132
10454995000,2.530428,2.520019
10506454000,2.522371,2.520003
10561470000,2.519148,2.520036
10613626000,2.515926,2.520019
10664683000,2.533651,2.520068
10728635000,2.522371,2.520196
10782294000,2.52076,2.520116
10840350000,2.507869,2.519955
10893625000,2.507869,2.520003
10948723000,2.522371,2.519778
11000642000,2.515926,2.519842
11112951000,2.519148,2.519697
11162225000,2.535262,2.519987
11211825000,2.532039,2.52002
11266415000,2.535262,2.520213
11319621000,2.523983,2.520342
11371238000,2.517537,2.520342
11435271000,2.514314,2.520261
11490446000,2.52076,2.520503
11545039000,2.530428,2.520438
11603190000,2.52076,2.520277
11671345000,2.501424,2.520084
11726886000,2.503035,2.519923
11779462000,2.522371,2.519907
11835369000,2.52076,2.519859
11889736000,2.523983,2.519826
12000324000,2.533651,2.519859
12058399000,2.525594,2.519858
12116239000,2.519148,2.519955
12175332000,2.530428,2.520003
12231189000,2.523983,2.520003
12290836000,2.517537,2.5201
12342714000,2.530428,2.520309
12400562000,2.498201,2.520229
12468086000,2.525594,2.520503
12531775000,2.523983,2.520454
12592030000,2.532039,2.520615
12646877000,2.506258,2.520599
12702541000,2.511092,2.520631
12760496000,2.48531,2.520341
12819019000,2.532039,2.52039
12937548000,2.536873,2.520744
12997692000,2.511092,2.520647
13054372000,2.515926,2.520535
13113698000,2.519148,2.520679
13173488000,2.517537,2.52076
13229503000,2.50948,2.520744
13289478000,2.50948,2.520373
13347184000,2.515926,2.520551
13406366000,2.528817,2.520615
13468512000,2.519148,2.520551
13528215000,2.532039,2.520776
13594193000,2.514314,2.52068
13652229000,2.543319,2.520905
13715298000,2.523983,2.521099
13776633000,2.501424,2.520937
13897573000,2.523983,2.520953
13958649000,2.528817,2.521002
14021420000,2.519148,2.521115
14079653000,2.517537,2.521276
14136661000,2.48531,2.520969
14197704000,2.527205,2.521147
14257478000,2.523983,2.521211
14318644000,2.546541,2.521598
14398213000,2.50948,2.521517
14459739000,2.528817,2.521405
14524844000,2.540096,2.521534
14584718000,2.527205,2.521501
14649741000,2.514314,2.521308
14710961000,2.517537,2.521405
14775598000,2.507869,2.521324
14899930000,2.522371,2.52134
14967626000,2.528817,2.521614
15030966000,2.50948,2.521356
15127776000,2.515926,2.52134
15167385000,2.52076,2.521453
15206229000,2.528817,2.521582
15249889000,2.533651,2.521711
15294194000,2.504646,2.521469
15342542000,2.522371,2.521533
15384726000,2.525594,2.521582
15427823000,2.522371,2.521437
15470223000,2.517537,2.521469
15516037000,2.523983,2.521517
15565418000,2.530428,2.521678
15610145000,2.522371,2.52163
15716583000,2.530428,2.521743
15763679000,2.522371,2.521759
15807844000,2.533651,2.521807
15852913000,2.530428,2.521743
15894036000,2.517537,2.521614
15936719000,2.535262,2.521646
15981966000,2.532039,2.521759
16024870000,2.523983,2.521517
16068877000,2.511092,2.521469
16113135000,2.552987,2.521727
16162312000,2.507869,2.521711
16208295000,2.514314,2.521662
16250030000,2.50948,2.52134
16292056000,2.498201,2.521002
16335429000,2.517537,2.520873
16446162000,2.511092,2.52076
16494472000,2.532039,2.520889
16538618000,2.50948,2.520824
16581004000,2.543319,2.520921
16625051000,2.525594,2.520953
16672183000,2.511092,2.520856
16718561000,2.52076,2.520985
16767707000,2.522371,2.52113
16817707000,2.543319,2.52134
16867446000,2.507869,2.52126
16915984000,2.511092,2.521179
16963567000,2.52076,2.521034
17012674000,2.494978,2.520663
17061842000,2.535262,2.520663
17109875000,2.50948,2.520518
17220739000,2.533651,2.520679
17263680000,2.532039,2.520857
17311393000,2.50948,2.520744
17366360000,2.501424,2.520454
17417964000,2.507869,2.520325
17468352000,2.514314,2.520454
17518002000,2.527205,2.520695
17572592000,2.522371,2.520695
17619355000,2.528817,2.520776
17668788000,2.530428,2.52084
17720169000,2.499812,2.520502
17774728000,2.512703,2.520373
17828257000,2.523983,2.520422
17882043000,2.507869,2.520196
17932439000,2.503035,2.519987
18042636000,2.517537,2.519987
18091447000,2.511092,2.519793
18142774000,2.543319,2.520244
18194909000,2.530428,2.520293
18243906000,2.546541,2.520518
18291813000,2.503035,2.520228
18345127000,2.528817,2.520454
18396062000,2.517537,2.520519
18452980000,2.523983,2.520905
18506974000,2.514314,2.520728
18564902000,2.511092,2.52047
18616718000,2.535262,2.520712
18670565000,2.515926,2.520712
18721740000,2.527205,2.520792
18774310000,2.515926,2.520776
18882946000,2.511092,2.520792
18934509000,2.50948,2.520792
18991642000,2.50948,2.520728
19050472000,2.519148,2.520631
19101978000,2.541708,2.520857
19153571000,2.523983,2.520776
19206322000,2.52076,2.520841
19256943000,2.525594,2.520663
19316612000,2.503035,2.520454
19369854000,2.503035,2.52047
19431389000,2.528817,2.520519
19491818000,2.525594,2.520486
19544915000,2.49659,2.520261
19605854000,2.515926,2.520244
19659203000,2.523983,2.520631
19770889000,2.528817,2.520648
19827796000,2.52076,2.520615
19884063000,2.530428,2.520454
19947815000,2.522371,2.520583
20000726000,2.515926,2.520454
20053965000,2.504646,2.5201
20111976000,2.522371,2.520051
20163396000,2.523983,2.520148
20224398000,2.517537,2.520148
20283635000,2.515926,2.520229
20340806000,2.528817,2.520293
20398908000,2.543319,2.520438
20454730000,2.519148,2.520535
20508667000,2.535262,2.520728
20564568000,2.52076,2.520728
20676971000,2.515926,2.520599
20734299000,2.546541,2.520728
20791068000,2.527205,2.520954
20851836000,2.535262,2.521082
20913941000,2.511092,2.520938
20975580000,2.532039,2.521034
21042156000,2.55621,2.521421
21103392000,2.527205,2.521453
21163131000,2.52076,2.521357
21231788000,2.530428,2.521437
21290455000,2.517537,2.521308
21352049000,2.523983,2.521324
21411187000,2.514314,2.521131
21469024000,2.52076,2.521034
21526057000,2.519148,2.52105
21644461000,2.515926,2.520857
21706323000,2.528817,2.520825
21767025000,2.527205,2.520857
21826734000,2.514314,2.520889
21897523000,2.528817,2.520648
21957592000,2.530428,2.520873
22016548000,2.538485,2.521115
22084035000,2.528817,2.521309
22157592000,2.52076,2.521534
22220996000,2.504646,2.521405
22281883000,2.527205,2.521567
22347077000,2.511092,2.521357
22409763000,2.527205,2.521534
22469880000,2.536873,2.52147
22536317000,2.532039,2.521534
22661973000,2.522371,2.521647
22765464000,2.536873,2.521809
22811430000,2.517537,2.52176
22851607000,2.517537,2.521502
22896525000,2.522371,2.521647
22949017000,2.527205,2.521808
22998698000,2.475642,2.521357
23045144000,2.519148,2.521599
23085790000,2.533651,2.521583
23128660000,2.504646,2.521534
23173898000,2.503035,2.521228
23216991000,2.536873,2.521276
23261060000,2.527205,2.521454
23307995000,2.530428,2.521744
23349688000,2.522371,2.521888
23455725000,2.511092,2.521856
23502383000,2.52076,2.521792
23545485000,2.523983,2.521808
23592038000,2.517537,2.521695
23636628000,2.533651,2.521727
23682792000,2.527205,2.522001
23732420000,2.504646,2.52192
23776697000,2.528817,2.521969
23828224000,2.548153,2.522372
23872899000,2.535262,2.522694
23921855000,2.523983,2.522758
23969607000,2.517537,2.522823
24017663000,2.517537,2.522565
24065841000,2.522371,2.522485
24113932000,2.519148,2.522211
24212738000,2.532039,2.522501
24255570000,2.522371,2.522436
24301139000,2.528817,2.522549
24346788000,2.50948,2.522404
24394130000,2.541708,2.522678
24457612000,2.517537,2.522742
24504217000,2.528817,2.522678
24554594000,2.523983,2.522758
24598429000,2.532039,2.522807
24648618000,2.515926,2.522807
24694825000,2.498201,2.522678
24744651000,2.503035,2.522613
24797601000,2.506258,2.522581
24851516000,2.501424,2.522403
24901915000,2.535262,2.522339
25011327000,2.532039,2.52242
25057405000,2.52076,2.52242
25105332000,2.50948,2.522259
25156812000,2.507869,2.522307
25208641000,2.523983,2.522517
25260300000,2.532039,2.522549
25310186000,2.530428,2.522597
25360555000,2.523983,2.522871
25411764000,2.517537,2.522887
25464835000,2.527205,2.522919
25518703000,2.528817,2.52292
25570514000,2.514314,2.522855
25625524000,2.543319,2.522984
25681254000,2.519148,2.522952
25733286000,2.507869,2.522871
25842951000,2.50948,2.522919
25889505000,2.514314,2.522839
25938569000,2.536873,2.522968
25989175000,2.523983,2.523032
26038308000,2.514314,2.523016
26090007000,2.50948,2.522823
26142284000,2.523983,2.522629
26197388000,2.533651,2.522774
26250410000,2.501424,2.522436
26301332000,2.48531,2.522082
26349996000,2.532039,2.522243
26399407000,2.519148,2.521969
26454609000,2.522371,2.52192
26509986000,2.535262,2.52192
26562642000,2.523983,2.522049
26676147000,2.517537,2.521904
26727888000,2.536873,2.521711
26781106000,2.517537,2.521614
26832806000,2.517537,2.521582
26887111000,2.507869,2.521356
26941415000,2.514314,2.521324
26997539000,2.514314,2.521227
27051778000,2.528817,2.521373
27105815000,2.540096,2.521566
27160579000,2.498201,2.521357
27215201000,2.514314,2.52134
27270124000,2.52076,2.52126
27328264000,2.527205,2.52126
27380916000,2.517537,2.521292
27434951000,2.527205,2.521276
27553289000,2.551375,2.521485
27610019000,2.52076,2.521308
27667360000,2.515926,2.521179
27725216000,2.511092,2.521083
27786520000,2.514314,2.521179
27839809000,2.52076,2.521115
27896882000,2.525594,2.52126
27956438000,2.50948,2.521082
28015382000,2.514314,2.520857
28075408000,2.52076,2.520744
28135123000,2.514314,2.520663
28192538000,2.514314,2.520438
28245604000,2.501424,2.520277
28302232000,2.52076,2.520309
28362085000,2.514314,2.520228
28484691000,2.548153,2.520438
28539153000,2.536873,2.52105
28594145000,2.50948,2.520953
28653097000,2.530428,2.520921
28709729000,2.530428,2.521179
28775914000,2.52076,2.521356
28835205000,2.528817,2.521276
28898551000,2.517537,2.521179
28958435000,2.540096,2.521276
29018860000,2.511092,2.521163
29075424000,2.527205,2.521324
29134945000,2.514314,2.52126
29194575000,2.514314,2.521163
29254096000,2.52076,2.521195
29317522000,2.504646,2.520905
29436903000,2.528817,2.520921
29494930000,2.515926,2.521034
29552963000,2.517537,2.520921
29612282000,2.552987,2.52097
29669583000,2.523983,2.520857
29734858000,2.535262,2.52097
29794936000,2.522371,2.521018
29865453000,2.519148,2.521034
29932414000,2.506258,2.520873
29990964000,2.49659,2.520648
30055911000,2.522371,2.520551
30115255000,2.515926,2.520487
30174790000,2.530428,2.520503
30239338000,2.528817,2.520696
30349807000,2.532039,2.5206
30452664000,2.530428,2.520728
30491707000,2.504646,2.520486
30534652000,2.50948,2.520342
30575246000,2.533651,2.520358
30621087000,2.506258,2.520261
30667577000,2.522371,2.520503
30709518000,2.532039,2.520792
30753316000,2.50948,2.520825
30795165000,2.528817,2.521099
30835643000,2.52076,2.520954
30876458000,2.494978,2.520583
30922261000,2.536873,2.520745
30968323000,2.522371,2.520874
31010935000,2.522371,2.521018
31055260000,2.504646,2.520825
31163093000,2.535262,2.520857
31209122000,2.511092,2.520664
31253498000,2.517537,2.5206
31309132000,2.528817,2.520712
31354666000,2.52076,2.520648
31405780000,2.541708,2.520777
31449986000,2.527205,2.520905
31497095000,2.491755,2.52039
31541839000,2.506258,2.520261
31585570000,2.528817,2.520471
31627376000,2.532039,2.520696
31670362000,2.503035,2.520583
31718405000,2.532039,2.520535
31766499000,2.50948,2.52039
31811032000,2.523983,2.520487
31930494000,2.532039,2.520712
31975970000,2.522371,2.520696
32020949000,2.527205,2.520632
32071062000,2.514314,2.520761
32130303000,2.519148,2.521099
32179367000,2.519148,2.52097
32224820000,2.530428,2.521083
32274620000,2.512703,2.520986
32321896000,2.514314,2.520777
32369110000,2.515926,2.520696
32422037000,2.515926,2.52068
32473549000,2.493367,2.520245
32525255000,2.511092,2.52018
32577561000,2.522371,2.520229
32622503000,2.507869,2.520229
32733160000,2.522371,2.520309
32791010000,2.506258,2.520229
32847017000,2.504646,2.519987
32898752000,2.511092,2.519696
32947380000,2.532039,2.520035
32996555000,2.50948,2.519987
33048459000,2.523983,2.520019
33098022000,2.523983,2.519987
33148673000,2.52076,2.520019
33203496000,2.515926,2.519907
33252023000,2.536873,2.519761
33304651000,2.50948,2.519649
33358950000,2.501424,2.519504
33408201000,2.523983,2.519632
33461067000,2.517537,2.519665
33573977000,2.527205,2.519729
33625488000,2.527205,2.519745
33680652000,2.523983,2.51989
33731655000,2.523983,2.519987
33787002000,2.515926,2.519938
33838513000,2.528817,2.520084
33893385000,2.528817,2.520229
33948955000,2.557821,2.520793
34004623000,2.52076,2.520793
34060429000,2.506258,2.520712
34115320000,2.514314,2.520374
34165647000,2.52076,2.520213
34216203000,2.528817,2.520406
34270749000,2.515926,2.520261
34323857000,2.523983,2.520197
34439113000,2.533651,2.520326
34500674000,2.523983,2.520278
34563914000,2.523983,2.520342
34621217000,2.532039,2.520261
34672262000,2.501424,2.520164
34729646000,2.517537,2.520068
34783265000,2.528817,2.520213
34840882000,2.503035,2.5201
34900084000,2.533651,2.520229
34957019000,2.522371,2.520406
35013994000,2.522371,2.520342
35068661000,2.535262,2.520535
35121114000,2.530428,2.520664
35176316000,2.498201,2.520116
35232212000,2.530428,2.52018
35352872000,2.548153,2.520309
35412333000,2.528817,2.520374
35468526000,2.52076,2.52039
35524862000,2.528817,2.520615
35582283000,2.494978,2.520599
35641660000,2.519148,2.520567
35701578000,2.546541,2.520873
35759728000,2.506258,2.520632
35821688000,2.528817,2.520632
35884439000,2.519148,2.520503
35943424000,2.507869,2.520277
36002208000,2.527205,2.520503
36056649000,2.517537,2.520583
36112495000,2.504646,2.520293
36169496000,2.503035,2.520261
36285688000,2.535262,2.52039
36343888000,2.515926,2.520229
36403084000,2.515926,2.520293
36466916000,2.515926,2.520164
36527588000,2.530428,2.520261
36583755000,2.519148,2.520503
36639815000,2.511092,2.520245
36695616000,2.517537,2.520196
36755916000,2.52076,2.52018
36817909000,2.514314,2.520277
36877492000,2.527205,2.520196
36935297000,2.540096,2.520487
36995367000,2.517537,2.520486
37055969000,2.507869,2.520277
37115797000,2.501424,2.520084
37236740000,2.511092,2.519778
37299758000,2.512703,2.519632
37360557000,2.523983,2.519955
37420067000,2.501424,2.519906
37479746000,2.519148,2.519809
37540790000,2.503035,2.519519
37602599000,2.503035,2.51952
37663910000,2.50948,2.519294
37728798000,2.501424,2.519213
37786920000,2.522371,2.519197
37849971000,2.50948,2.518971
37952734000,2.515926,2.518907
37996941000,2.535262,2.518988
38040001000,2.525594,2.5191
38077311000,2.507869,2.518988
38174236000,2.532039,2.519116
38226314000,2.506258,2.518875
38272490000,2.533651,2.519084
38318129000,2.511092,2.519052
38363872000,2.50948,2.518988
38408966000,2.522371,2.519052
38450462000,2.532039,2.519439
38489752000,2.50948,2.519423
38531891000,2.514314,2.519342
38575920000,2.507869,2.519342
38623754000,2.535262,2.519471
38667408000,2.517537,2.519584
38708564000,2.52076,2.519745
38754067000,2.514314,2.519777
38796781000,2.530428,2.519761
38909150000,2.541708,2.520083
38955006000,2.514314,2.519986
39005962000,2.517537,2.519922
39049889000,2.528817,2.520002
39095502000,2.50948,2.519938
39137509000,2.515926,2.519729
39183882000,2.543319,2.520067
39227458000,2.528817,2.520341
39272512000,2.514314,2.520244
39322585000,2.523983,2.520308
39372111000,2.523983,2.520276
39416846000,2.52076,2.520212
39460439000,2.515926,2.520132
39505129000,2.517537,2.520067
39548178000,2.512703,2.520035
39656306000,2.535262,2.520099
39702003000,2.511092,2.519922
39757151000,2.514314,2.519487
39808823000,2.52076,2.519487
39852932000,2.528817,2.519713
39902399000,2.511092,2.519681
39947136000,2.523983,2.519713
39990977000,2.507869,2.519503
40040381000,2.50948,2.519439
40097453000,2.528817,2.519487
40144279000,2.528817,2.519439
40191559000,2.525594,2.519455
40242391000,2.527205,2.519487
40289780000,2.517537,2.519342
40343415000,2.532039,2.519649
40457032000,2.488533,2.519359
40507527000,2.528817,2.519359
40556499000,2.52076,2.519536
40604493000,2.50948,2.519294
40652208000,2.506258,2.519133
40697825000,2.528817,2.519198
40745953000,2.523983,2.519085
40797949000,2.515926,2.51894
40849086000,2.506258,2.51902
40899857000,2.503035,2.518747
40954677000,2.530428,2.518569
41008100000,2.525594,2.518537
41058251000,2.50948,2.518424
41114018000,2.515926,2.518295
41166495000,2.527205,2.518617
41293002000,2.50948,2.518521
41343352000,2.528817,2.518344
41394971000,2.530428,2.518585
41446423000,2.522371,2.518521
41496595000,2.517537,2.518505
41544898000,2.533651,2.518763
41594262000,2.535262,2.518843
41650244000,2.530428,2.518972
41704993000,2.517537,2.519101
41757611000,2.499812,2.519068
41820570000,2.533651,2.519052
41874361000,2.527205,2.519165
41927592000,2.519148,2.519197
41985739000,2.504646,2.519084
42050994000,2.523983,2.51902
42169600000,2.506258,2.518891
42221110000,2.501424,2.518794
42276901000,2.523983,2.518858
42330336000,2.533651,2.518987
42384116000,2.532039,2.519165
42441965000,2.523983,2.519132
42499453000,2.517537,2.518907
42557225000,2.514314,2.518875
42616741000,2.528817,2.519084
42669516000,2.536873,2.519439
42729365000,2.503035,2.519358
42793567000,2.517537,2.519406
42856935000,2.527205,2.519439
42914859000,2.52076,2.519632
42969132000,2.507869,2.519519
43083498000,2.527205,2.519761
43142484000,2.522371,2.519954
43196969000,2.522371,2.520083
43252730000,2.507869,2.520148
43313482000,2.523983,2.520164
43367281000,2.533651,2.520406
43425583000,2.530428,2.52055
43486803000,2.528817,2.520486
43544072000,2.523983,2.52047
43602695000,2.483699,2.520228
43661133000,2.493367,2.519841
43721294000,2.517537,2.519954
43783867000,2.541708,2.520035
43843170000,2.533651,2.52026
43908402000,2.523983,2.520405
44029874000,2.514314,2.520325
44091621000,2.525594,2.520261
44151992000,2.532039,2.520486
44212600000,2.511092,2.520454
44274631000,2.517537,2.52055
44334407000,2.522371,2.520422
44390939000,2.515926,2.520406
44448925000,2.533651,2.520534
44509788000,2.535262,2.520744
44569438000,2.517537,2.520615
44631597000,2.533651,2.520534
44701450000,2.533651,2.520728
44763990000,2.514314,2.520695
44828649000,2.52076,2.520615
44896807000,2.493367,2.520454
45018482000,2.511092,2.520406
45078483000,2.533651,2.520309
45142153000,2.515926,2.52018
45205145000,2.527205,2.520309
45271625000,2.538485,2.520454
45333627000,2.533651,2.52055
45394533000,2.543319,2.520776
45454345000,2.532039,2.520937
45514540000,2.506258,2.520824
45619757000,2.50948,2.520792
45665491000,2.517537,2.520615
45707445000,2.515926,2.520663
45749983000,2.535262,2.520873
45793989000,2.532039,2.520985
45838878000,2.540096,2.521098
45946549000,2.523983,2.521227
45990146000,2.528817,2.521276
46039507000,2.523983,2.521437
46087476000,2.517537,2.521517
46132435000,2.517537,2.521404
46176321000,2.50948,2.521211
46217044000,2.525594,2.521211
46257862000,2.52076,2.521146
46300399000,2.515926,2.52113
46341663000,2.527205,2.521082
46385118000,2.530428,2.521501
46430639000,2.519148,2.521404
46480543000,2.523983,2.521436
46524864000,2.519148,2.521533
46565842000,2.543319,2.521904
46665101000,2.511092,2.521726
46706673000,2.52076,2.521694
46753355000,2.515926,2.521694
46799270000,2.533651,2.521968
46843896000,2.511092,2.522049
46886773000,2.50948,2.521839
46931107000,2.533651,2.52192
46977956000,2.514314,2.521968
47022355000,2.532039,2.52213
47068342000,2.522371,2.522081
47116207000,2.530428,2.52229
47163156000,2.523983,2.522242
47209913000,2.514314,2.522081
47254725000,2.523983,2.522097
47301965000,2.543319,2.522355
47413870000,2.506258,2.522081
47462806000,2.517537,2.521904
47512787000,2.507869,2.521678
47556531000,2.514314,2.521646
47601254000,2.50948,2.521743
47651993000,2.49659,2.521372
47703310000,2.511092,2.521211
47751118000,2.511092,2.521131
47794624000,2.52076,2.521292
47841706000,2.515926,2.521211
47890207000,2.515926,2.521308
47941403000,2.530428,2.521598
47994831000,2.504646,2.521405
48055437000,2.535262,2.521421
48108442000,2.506258,2.521163
48217394000,2.506258,2.520986
48262603000,2.527205,2.521082
48312635000,2.515926,2.521099
48364258000,2.515926,2.52097
48415657000,2.52076,2.520809
48462927000,2.525594,2.521034
48510234000,2.533651,2.521195
48560686000,2.543319,2.521356
48609728000,2.540096,2.52155
48666269000,2.523983,2.521711
48717890000,2.511092,2.52155
48772727000,2.528817,2.521614
48823799000,2.498201,2.521373
48876597000,2.517537,2.521469
48925277000,2.523983,2.521469
49037183000,2.522371,2.521356
49087425000,2.540096,2.521453
49138346000,2.52076,2.521373
49194782000,2.55621,2.521695
49251584000,2.514314,2.522001
49303573000,2.517537,2.522243
49353280000,2.507869,2.522146
49405109000,2.52076,2.521937
49456141000,2.52076,2.521808
49512873000,2.507869,2.521647
49566838000,2.535262,2.521856
49630103000,2.530428,2.521905
49689686000,2.519148,2.521776
49739860000,2.523983,2.521905
49795913000,2.519148,2.521921
49905610000,2.522371,2.521921
49955416000,2.517537,2.521937
50011841000,2.506258,2.521663
50074049000,2.52076,2.521518
50125837000,2.519148,2.521534
50178976000,2.517537,2.521373
50235804000,2.527205,2.521308
50289311000,2.517537,2.521341
50348149000,2.546541,2.521598
50406622000,2.50948,2.52176
50462821000,2.535262,2.522001
50521156000,2.532039,2.521985
50575640000,2.494978,2.521775
50629218000,2.530428,2.521808
50683590000,2.519148,2.521614
50804000000,2.527205,2.52155
50860125000,2.511092,2.521228
50914895000,2.523983,2.521147
50973069000,2.517537,2.52126
51033240000,2.514314,2.521308
51092772000,2.498201,2.521115
51149130000,2.527205,2.521227
51210575000,2.511092,2.520986
51265726000,2.506258,2.520728
51333501000,2.519148,2.520518
51391196000,2.514314,2.520422
51452857000,2.507869,2.520212
51520654000,2.506258,2.520035
51577605000,2.52076,2.520067
51633630000,2.525594,2.520148
51750569000,2.527205,2.520325
51812334000,2.507869,2.520148
51871719000,2.517537,2.520116
51930462000,2.515926,2.520116
51999420000,2.527205,2.520116
52060505000,2.52076,2.520019
52121116000,2.541708,2.520244
52185333000,2.514314,2.520148
52259640000,2.506258,2.520019
52321173000,2.52076,2.519794
52381173000,2.498201,2.519665
52441953000,2.538485,2.519842
52500090000,2.519148,2.519874
52560640000,2.543319,2.51997
52625497000,2.517537,2.520035
52752645000,2.511092,2.520051
52815634000,2.523983,2.519954
52878945000,2.552987,2.520341
